train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,loo rmse
cc_align,100,gov,10,flores,56.951825689603,-71.53837549601954,0.0,0.0,0.0,0.0,2.4034363494906117,2.5381765939515226
cc_align,100,gov,10,bible,5.165498263324078,-3.2834573750655602,0.0,0.0,0.0,0.0,0.9315611356849539,0.9723237664303277
cc_align,100,gov,10,gov,4.824487246107209,52.54817578913179,0.0,0.0,0.0,0.0,3.575073001590326,4.786955890515456
cc_align,100,gov,25,flores,59.9014010113274,-73.7033284720257,0.0,0.0,0.0,0.0,2.2828589740074885,2.3186646189101774
cc_align,100,gov,25,bible,4.091656472003806,-0.7360826150513188,0.0,0.0,0.0,0.0,0.9766613674726912,1.084199016288493
cc_align,100,gov,25,gov,0.9128392151637905,65.0845820482855,0.0,0.0,0.0,0.0,4.003846512220081,5.493108160049152
cc_align,100,gov,50,flores,66.52699312435797,-83.33200607409741,0.0,0.0,0.0,0.0,1.2639446852172784,2.5768769056537213
cc_align,100,gov,50,bible,7.353634253459561,-5.274936827172761,0.0,0.0,0.0,0.0,0.3546933278388603,0.7231338552773682
cc_align,100,gov,50,gov,7.57367799629765,59.71991686756735,0.0,0.0,0.0,0.0,5.128184697104049,10.455125121172884
cc_align,100,bible,1,flores,6.8707064973134475,-8.476301456850111,0.0,0.0,0.0,0.0,0.6240114601925242,0.6419121981750641
cc_align,100,bible,1,bible,15.189615922938614,6.327133886940609,0.0,0.0,0.0,0.0,2.7034582699523217,2.9349615188815794
cc_align,100,bible,1,gov,7.544497328935072,-10.784854248331033,0.0,0.0,0.0,0.0,0.4464257793364845,0.44681399893995544
cc_align,100,bible,10,flores,7.053368172905901,-6.29811921864452,0.0,0.0,0.0,0.0,0.9671694980639789,0.9693808367484923
cc_align,100,bible,10,bible,14.767563904176361,22.97388014687415,0.0,0.0,0.0,0.0,3.5670540843382543,3.962042305918704
cc_align,100,bible,10,gov,5.069944529546657,-4.9621851472373635,0.0,0.0,0.0,0.0,0.8911812098892383,0.9024952775352909
cc_align,100,bible,25,flores,6.1230852515245004,-4.166073007474789,0.0,0.0,0.0,0.0,1.1681373839748164,1.1686099021636835
cc_align,100,bible,25,bible,22.526994934632814,16.460798769627846,0.0,0.0,0.0,0.0,3.518401120782628,3.8232927708649465
cc_align,100,bible,25,gov,3.0387232430203572,-1.0550795278558858,0.0,0.0,0.0,0.0,1.0220090941011144,1.0254915640429898
gov,25,bible,1,flores,10.1036636434835,-13.81877908225888,0.0,0.0,0.0,0.0,0.7926784085981984,0.7928895154861317
gov,25,bible,1,bible,19.78151369186354,-2.048883422835255,0.0,0.0,0.0,0.0,2.300753757332764,2.732027166021122
gov,25,bible,1,gov,10.08365168448512,-13.580022316810634,0.0,0.0,0.0,0.0,0.7722781926152539,0.7744691021923147
gov,25,bible,10,flores,13.451280029335992,-17.208165207755954,0.0,0.0,0.0,0.0,1.2260980508935135,1.2845532334069882
gov,25,bible,10,bible,20.616097568935878,12.591405204542854,0.0,0.0,0.0,0.0,3.6111231517834423,4.143088442720061
gov,25,bible,10,gov,-4.382723298827261,16.511472624728285,0.0,0.0,0.0,0.0,1.8783091360302093,2.139274517133249
gov,25,bible,25,flores,12.232183480165997,-14.651829651133434,0.0,0.0,0.0,0.0,1.5031179829410082,1.5532643531343306
gov,25,bible,25,bible,26.707947909292507,8.819626461496386,0.0,0.0,0.0,0.0,3.351062857530729,3.629994763066449
gov,25,bible,25,gov,-5.064644239865388,18.561048822544223,0.0,0.0,0.0,0.0,2.210661063507854,2.3116848422591776
gov,1,bible,1,flores,8.235606472144951,-11.28126817721744,0.0,0.0,0.0,0.0,0.8558834975863759,0.8573047938471585
gov,1,bible,1,bible,14.460387932933488,4.057836377980527,0.0,0.0,0.0,0.0,2.8003941874906646,2.991437939650776
gov,1,bible,1,gov,2.9727118934708687,-0.3627260700628913,0.0,0.0,0.0,0.0,1.2515077829992778,1.2876086844818677
gov,1,bible,10,flores,9.425827191115996,-10.78712206558745,0.0,0.0,0.0,0.0,1.2560437607263224,1.336375414238339
gov,1,bible,10,bible,19.86238397444416,12.410156328359205,0.0,0.0,0.0,0.0,3.8051535539361483,4.217781464444592
gov,1,bible,10,gov,-10.661316981134974,28.991505045391026,0.0,0.0,0.0,0.0,2.6314964452939753,2.7286881251026105
gov,1,bible,25,flores,9.939544028208546,-11.117458047084872,0.0,0.0,0.0,0.0,1.3871299020821626,1.427204070390885
gov,1,bible,25,bible,20.35342380616468,18.837183089390248,0.0,0.0,0.0,0.0,3.628676303671622,4.047611723229611
gov,1,bible,25,gov,-9.602264536793736,28.072291115207477,0.0,0.0,0.0,0.0,2.8809513010735017,2.8872476324548213
gov,10,bible,1,flores,10.719840859374504,-15.005936027468024,0.0,0.0,0.0,0.0,0.7670094205258857,0.7728293001009944
gov,10,bible,1,bible,21.151450287693756,-5.067065984006406,0.0,0.0,0.0,0.0,2.162497748665818,2.5823826423551117
gov,10,bible,1,gov,9.589396477542003,-12.56666980526016,0.0,0.0,0.0,0.0,0.8777198165162097,0.8860115690949356
gov,10,bible,10,flores,11.865460248829578,-14.640362342543991,0.0,0.0,0.0,0.0,1.1743051246993859,1.2164601536222248
gov,10,bible,10,bible,22.26446570653669,9.132528069413294,0.0,0.0,0.0,0.0,3.4680926373700265,3.9866920201787592
gov,10,bible,10,gov,-6.060799210458951,20.089217399888806,0.0,0.0,0.0,0.0,2.0574254838636703,2.2967344078523584
gov,10,bible,25,flores,10.586255358494352,-11.81100153750821,0.0,0.0,0.0,0.0,1.3961891541608027,1.4376905836299352
gov,10,bible,25,bible,22.143006404142163,16.297071280084445,0.0,0.0,0.0,0.0,3.4841050241043114,3.74958233492558
gov,10,bible,25,gov,-9.931831351004204,27.4065015994212,0.0,0.0,0.0,0.0,2.126123859516866,2.215793248293111
gov,50,bible,1,flores,11.25031112754356,-15.863255847523295,0.0,0.0,0.0,0.0,0.39908379459797755,0.8136352288808901
gov,50,bible,1,bible,27.552662996075252,-12.711589923410335,0.0,0.0,0.0,0.0,2.3163352442570955,4.722446201666761
gov,50,bible,1,gov,9.294516050390627,-12.556941412801077,0.0,0.0,0.0,0.0,0.3436495118615766,0.7006181932770381
gov,50,bible,10,flores,12.04627111265045,-15.574672251680187,0.0,0.0,0.0,0.0,0.30549014418501375,0.6228201781130783
gov,50,bible,10,bible,30.67928525215234,-1.1483483998844881,0.0,0.0,0.0,0.0,3.353299676567887,6.836565060387533
gov,50,bible,10,gov,-2.856892442494114,14.183859515375831,0.0,0.0,0.0,0.0,0.19341839969789482,0.39433332479342365
gov,50,bible,25,flores,9.961493602207867,-11.599504227341084,0.0,0.0,0.0,0.0,0.3719682429869888,0.7583530835629476
gov,50,bible,25,bible,35.77397026223583,-2.8298830899020877,0.0,0.0,0.0,0.0,3.147634280997701,6.417263138461867
gov,50,bible,25,gov,-2.7587458765561967,15.088604493079167,0.0,0.0,0.0,0.0,0.19079683837963662,0.38898833787953396
bible,25,gov,1,flores,29.259382847717735,-39.5607677327049,0.0,0.0,0.0,0.0,1.4913945946622675,1.6682299490081356
bible,25,gov,1,bible,17.187771175123043,-23.64802808851974,0.0,0.0,0.0,0.0,1.5492043814845775,1.5503250332686878
bible,25,gov,1,gov,6.0347052419044545,26.81557024896862,0.0,0.0,0.0,0.0,1.7366212367557528,2.369875558051341
bible,25,gov,10,flores,59.30558791219192,-79.91758159579061,0.0,0.0,0.0,0.0,2.3744514529353067,2.669925569638237
bible,25,gov,10,bible,18.930818050102598,-16.5593804788608,0.0,0.0,0.0,0.0,2.3324067480715063,2.3455786926841045
bible,25,gov,10,gov,5.396326118526587,50.17473926748561,0.0,0.0,0.0,0.0,3.510013754443859,4.791077891753417
bible,25,gov,25,flores,62.928119751346905,-82.68440488723898,0.0,0.0,0.0,0.0,2.392489209862335,2.5648738235908333
bible,25,gov,25,bible,11.237215991418026,-1.5981885332901582,0.0,0.0,0.0,0.0,2.8002659118115356,2.828849575042233
bible,25,gov,25,gov,-2.1414155421888004,69.23559518099476,0.0,0.0,0.0,0.0,4.059062255672101,5.6941510793046035
bible,25,gov,50,flores,64.8660411738517,-85.48299498080492,0.0,0.0,0.0,0.0,0.9450043663669228,1.9266348558368276
bible,25,gov,50,bible,21.21268944692393,-16.13775968658946,0.0,0.0,0.0,0.0,0.5282152512261769,1.0769028820652689
bible,25,gov,50,gov,3.576700328816442,65.46258636561805,0.0,0.0,0.0,0.0,4.958272313075534,10.108715421479166
bible,1,gov,1,flores,22.931989303616177,-30.71495914288355,0.0,0.0,0.0,0.0,1.9085378621309521,1.9243311424671012
bible,1,gov,1,bible,13.496512886645567,-15.682362805127,0.0,0.0,0.0,0.0,2.03131511091002,2.1173727273844984
bible,1,gov,1,gov,0.9938605336540616,30.87550412612239,0.0,0.0,0.0,0.0,3.8412999965479444,3.8982208978657806
bible,1,gov,10,flores,57.41951496942799,-78.3042896796825,0.0,0.0,0.0,0.0,2.5303202807977025,2.6841781068179333
bible,1,gov,10,bible,7.162724252803651,0.7115640160579673,0.0,0.0,0.0,0.0,2.6909281734845716,2.6909926227216143
bible,1,gov,10,gov,6.788197684131742,46.300623582434156,0.0,0.0,0.0,0.0,3.7369577156449787,4.820689982735573
bible,1,gov,25,flores,63.97602239065367,-85.63091204891552,0.0,0.0,0.0,0.0,2.5323288709454235,2.684672178630821
bible,1,gov,25,bible,3.655615521376254,7.374161464866462,0.0,0.0,0.0,0.0,2.74884251411098,2.7548816197018966
bible,1,gov,25,gov,2.444959647010126,60.664364832447525,0.0,0.0,0.0,0.0,3.962487192265716,5.567947237938542
bible,1,gov,50,flores,64.89498260344976,-86.15177933198326,0.0,0.0,0.0,0.0,0.8230919850312959,1.678084860122277
bible,1,gov,50,bible,11.502543996468727,-3.779797471533165,0.0,0.0,0.0,0.0,0.4691714354320287,0.9565266464707252
bible,1,gov,50,gov,8.789736938725012,56.255390291673976,0.0,0.0,0.0,0.0,5.025953615180037,10.246700892842734
bible,10,gov,1,flores,30.38238560309757,-41.953238848754374,0.0,0.0,0.0,0.0,1.4545973417542593,1.5378611330721266
bible,10,gov,1,bible,15.534021483487438,-20.82796986723226,0.0,0.0,0.0,0.0,1.6159528699981172,1.6221145387692746
bible,10,gov,1,gov,6.0286733066124,25.700392559233734,0.0,0.0,0.0,0.0,1.8630273801811539,2.372378984046759
bible,10,gov,10,flores,59.18021856022539,-80.14715954023718,0.0,0.0,0.0,0.0,2.3734658132905193,2.5319191328413604
bible,10,gov,10,bible,16.50783448705167,-13.109686157990318,0.0,0.0,0.0,0.0,2.6170022806831232,2.61727409089243
bible,10,gov,10,gov,3.482094356854019,52.96151632251681,0.0,0.0,0.0,0.0,3.5347294947094023,4.774070059309888
bible,10,gov,25,flores,62.19371207536491,-81.94363052687783,0.0,0.0,0.0,0.0,2.5059765256974984,2.644706373502355
bible,10,gov,25,bible,11.874127502066324,-3.67331864326667,0.0,0.0,0.0,0.0,2.7423400827822118,2.7965986926145177
bible,10,gov,25,gov,0.38202983500403526,64.62554237902161,0.0,0.0,0.0,0.0,3.9433075329746856,5.516153146546195
bible,10,gov,50,flores,62.7621768039869,-82.32082155218309,0.0,0.0,0.0,0.0,0.9363669088485345,1.9090249677981261
bible,10,gov,50,bible,21.14620518869252,-17.096029838580936,0.0,0.0,0.0,0.0,0.5565339825155198,1.134637947531056
bible,10,gov,50,gov,6.062362955463497,61.20416204856192,0.0,0.0,0.0,0.0,4.931156760673724,10.053433021953659
