c0,"c1,1","c1,2","c1,3",c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
8.845486969926897,26.434479497761465,-50.18672977852265,32.540021699971454,-1.495535865999771,2.746927176447509,0.3691898308538124,-0.41696590431498187,1.0589710059864785,-1.0822468307215862,-1.3146096310662494,-0.8893196511712729,-2.690818191076519,-2.3330717541084747,3.89119337521802,0.839043733929082,-0.8679743664308625,2.1787162746579845,-3.821717583507178,-9.224734989066368,-7.682684236354612,-6.440284704390682,-3.585388900597359,6.4820650446129,6.598833694198504
