train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,1,5.167600268600688,0.85860656699675,-0.1241290253533305,-0.01281401947309081,-8.498511957492662e-10,0.018117774061188776,0.0056208234408038245,8.686726139535484,9.107717549058735
gov,10,11.845770748148954,1.8387613298992251,-0.03588953342758734,-0.032977174352049346,-8.979830557138069e-10,-0.0014099430623209174,-0.047665547695744076,14.435782821487615,14.392898557647941
gov,25,14.481561362013247,2.2121722460726563,-1.685568676059839e-06,2.3522853065963025e-06,4.555492071570742e-05,-6.421259968934836e-07,5.630486236931896e-06,15.663902371120326,15.99348695225077
gov,50,15.832919935464894,2.3159501951127672,-0.13183922792695418,0.010120448835311706,3.85692421358611e-09,0.08025960770332992,0.013012549982381737,17.404843012363838,17.81773977867347
bible,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.019148333732431,8.096349721587028
bible,10,8.15798130856455,-6.837204812925806e-10,0.054712094115877116,0.008117400324017678,-1.6903907785266742e-06,-0.009576869484767101,0.02416196316895328,12.580508605514655,12.49491797241163
bible,25,8.617788173496459,-4.622530925057221e-09,0.0035993628956306287,-0.0069304520188877205,-0.021229615401149503,0.036512072093856304,0.03875634153229223,14.580313305005093,14.237501310428955
