train set size,c0,c1,rmse,kfold rmse
1,4.72333882708906,-1.0113235651532615e-09,8.498495636852292,8.496796415422201
10,10.772416833007899,-4.2973657518485745e-09,13.787828993034564,13.719204017296894
25,12.70386760436218,1.2374309731399281e-08,15.380300748653955,15.289522884325203
50,17.235046466426354,2.564449304352465e-09,17.388911136981406,17.932226357891878
