,train set 1,train set 1 size,train set 2,train set 2 size,test set,sp-BLEU,linear,poly2,poly3,exp,log,power,mult,hybrid_mult,am,gm,hm
12,cc_align,100,gov,1,flores,7.3,10.616987230171269,5.9689403276961315,6.554384947235732,6.279406382413425,6.973571632441367,6.660455236014802,6.684868212405395,6.474351756717354,12.960494578470886,9.616082102493714,8.48932179669601
13,cc_align,100,gov,1,bible,1.0,-7.159514382466099,1.4032628769301425,-0.3743706697798217,2.361377183787738,-2.0193559409130444,4.796508452319261,4.423008357398181,4.9428935159718375,-9.472410358078122,-6.411290510212048,-4.10105780542392
14,cc_align,100,gov,1,gov,27.5,36.80050976670639,33.77274478312613,28.728945213647236,31.850005810712243,31.400563691524138,22.162360352738656,23.781104300987938,21.52085451738792,36.387262489880364,27.511530439670597,23.39606262382475
15,cc_align,100,gov,10,flores,12.8,14.28892681581872,7.981359793384684,7.358370985385889,7.9357343515008445,9.316131898000918,7.3912079597959135,7.5669951898652315,7.1267162560109885,15.910626780598037,11.588630601929218,9.933753757427048
16,cc_align,100,gov,10,bible,2.7,-5.803635407725082,1.1211412193813146,0.5741419696347663,2.5745829628142056,-1.3979848789952136,4.914827093875002,4.5708449383457594,5.041777246335905,-8.383061763889486,-5.677767760194648,-3.559687659192079
17,cc_align,100,gov,10,gov,42.8,42.75188524227443,44.844182664442926,44.55026887446704,46.54692398263483,43.44594046724261,43.8659041551135,44.98082732376593,44.66045724291236,41.168753042189486,32.83852393227917,28.753619466765223
18,cc_align,100,gov,25,flores,13.8,14.925840157125506,8.399157242335704,7.52338830908981,8.264602211130503,9.746167456386242,7.536972348600064,7.741148756641596,7.25787540450991,16.42233960002948,11.94064993819159,10.19969685887758
19,cc_align,100,gov,25,bible,2.9,-5.547335065043086,1.0781610439259737,0.7377732314006806,2.6169976079845476,-1.2787435325810463,4.938045502350672,4.599774931330629,5.061223391383056,-8.177143372062488,-5.538060678429332,-3.4557149803784952
20,cc_align,100,gov,25,gov,47.4,43.41942635603994,46.196682290636474,46.72148816571171,48.57064162771407,45.253854620061844,48.71325904009073,49.49623957158036,50.01762932436472,41.70507301424486,33.53138683666977,29.457517511614007
21,cc_align,100,gov,50,flores,14.9,15.167316340758909,8.562871375524452,7.588901348191513,8.392820580911547,9.911194424351567,7.593924190877667,7.809039728305925,7.309209222230741,16.61634787515694,12.074923328096709,10.301793025680407
22,cc_align,100,gov,50,bible,3.7,-5.486556415906776,1.0684514680380204,0.7758783881761673,2.6271578200007237,-1.2503818600671401,4.943592721356783,4.606682870893112,5.065871351836742,-8.128312217345325,-5.50488101831133,-3.4309813987359803
23,cc_align,100,gov,50,gov,50.5,43.61297195107747,46.592997569596704,47.36711225892419,49.17368151723158,45.80387951860041,50.296273411084016,50.95789061613536,51.77900059585595,41.86057260218249,33.73717689141998,29.666176411179407
24,cc_align,25,bible,1,flores,1.2,4.769718007090937,3.481465980079932,5.026161224853141,4.57285330143667,3.7119778646302777,5.904101115253814,5.768060922116312,5.83971589840366,5.341824896199739,4.147305243485931,4.173475409830893
25,cc_align,25,bible,1,bible,22.7,31.711923677119394,30.11890108489264,26.98481843938056,28.590861447677035,29.340543611865147,22.464826880893565,23.36893357544328,21.545597064362898,20.937193867090365,20.77889219593736,20.85155670126428
26,cc_align,25,bible,1,gov,0.7,-1.6428307162459959,4.155573449276005,2.421699579092106,2.871854938858151,0.4585566853194649,5.096024524762496,4.734057521946078,5.111205880493708,3.147702256040972,3.6458912087545983,4.5905851117716665
27,cc_align,25,bible,10,flores,2.0,7.9006396588813175,4.453701392928494,5.719280674091863,5.583109112740397,5.490268288191949,6.370459410464077,6.337148285963388,6.246143563477942,7.857289154758689,5.847366441485221,5.433346593537031
28,cc_align,25,bible,10,bible,34.2,35.721204820522416,37.43536979377187,37.14143784802137,36.91782214116242,36.92700329004751,34.55973497171988,34.91170961307502,33.93460029183369,24.158355090648158,25.246113455735916,25.346429051827382
29,cc_align,25,bible,10,gov,1.4,0.3259606266483104,3.9398101989213217,3.5222353716151957,3.255924482110064,1.3951705203894242,5.284594658247185,4.97457915863945,5.272619062195824,4.7294806607413875,4.558411012602981,5.1444023173577165
30,cc_align,25,bible,25,flores,2.0,8.101593777835355,4.532872573694064,5.759920480187475,5.655097876342556,5.608917114460301,6.403396755995428,6.377057710848039,6.275004032960778,8.01874094437791,5.958624330490679,5.517554234894305
31,cc_align,25,bible,25,bible,38.2,35.78970950943999,37.56737931154517,37.33901388328129,37.0794111458818,37.07930748344752,34.86390923411567,35.19418998932908,34.2526943957787,24.213393547588566,25.328932470468082,25.428415747566234
32,cc_align,25,bible,25,gov,1.6,0.541173875130184,3.9279968021711014,3.6276400793279464,3.3009058701304435,1.4997496686036804,5.3063204842841545,5.002182253912666,5.291271878753443,4.902388607580264,4.659226137892709,5.206507245205927
33,cc_align,100,bible,1,flores,1.3,6.1456508170624815,4.4303594297074085,5.592075624563918,4.721895680559725,4.392823706784274,5.966654861506675,5.831614867177466,5.863749037935899,9.36810607883001,7.331444892733373,6.912013221549564
34,cc_align,100,bible,1,bible,23.6,32.09854858699867,30.502032171872962,27.175507601936815,28.849693244017967,29.48374602709853,22.477066790052564,23.422856324908157,21.575009300044382,22.068543151082814,21.228018407353368,20.99333892317283
35,cc_align,100,bible,1,gov,0.8,-0.5343025484442236,4.794263190586406,2.8969227070502512,2.947030115376479,1.085840081517727,5.155609757611827,4.782094279375631,5.128376913327773,6.391498806345041,6.618187065714196,7.402749819987207
36,cc_align,100,bible,10,flores,2.4,9.276572468852862,5.4025948425559704,6.28519507380264,5.765078620663385,6.171114130345945,6.433013156716938,6.406972578641408,6.273184000808879,11.883570337388967,8.91849032262499,7.996932990764634
37,cc_align,100,bible,10,bible,34.9,36.10782973040169,37.81850088075218,37.332127010577636,37.25203754209672,37.070205705280884,34.57197488087888,34.99226679232237,33.98323751319427,25.289704374640607,25.63107034749857,25.43356549609834
38,cc_align,100,bible,10,gov,1.8,1.4344887944500897,4.578499940231723,3.997458499573341,3.3411532638152734,2.0224539165876863,5.344179891096516,5.025056503126687,5.290890166972575,7.973277211045456,7.474667403052784,7.876140625348647
39,cc_align,100,bible,25,flores,2.6,9.4775265878069,5.481766023321541,6.325834879898252,5.839413704142901,6.289762956614297,6.465950502248287,6.447321735600805,6.302258018811669,12.045022127008174,9.022352068598188,8.069638222099677
40,cc_align,100,bible,25,bible,38.6,36.17633441931926,37.95051039852548,37.52970304583756,37.41508940488482,37.2225098986809,34.87614914327467,35.27539897917396,34.30182522864947,25.344742831581016,25.712699709979223,25.514677707485017
41,cc_align,100,bible,25,gov,1.9,1.6497020429319562,4.566686543481502,4.1028632072860916,3.387312108168393,2.127033064801946,5.365905717133486,5.052939688615495,5.309670107225612,8.146185157884346,7.569291291929318,7.929293769269222
42,gov,1,bible,1,flores,0.9,4.373531703749386,3.176618421242395,4.862290937032483,4.530816951541553,3.532131031210163,5.887931570753879,5.7513889700969605,5.833397021365542,4.182496877854902,3.2689911400140446,3.444582539401665
43,gov,1,bible,1,bible,21.3,30.339571254477697,28.650223318407512,26.233032843783434,27.69072762663842,28.86329158663241,22.42466480402372,23.190119376292778,21.44790324759655,16.92138968306657,19.234289637527098,20.39469626590932
44,gov,1,bible,1,gov,2.5,3.447414423288734,6.175475996030258,5.115753669901451,3.233650578889651,4.373711853268613,5.500577379261536,5.041964623464771,5.2203106823321646,18.04287596783562,19.458272683337583,20.25436450542955
45,gov,1,bible,10,flores,2.5,7.504453355539766,4.148853834090957,5.555410386271205,5.531785898831035,5.310421454771834,6.354289865964141,6.318831448885958,6.239033997192525,6.697961136413866,5.00022664378448,4.753145531793322
46,gov,1,bible,10,bible,34.0,34.34885239788072,35.96669202728674,36.38965225242424,35.75552836525913,36.449751264814765,34.519572894850036,34.64457250237704,33.77304998185113,20.142550906624365,23.922197405457784,25.06739854670704
47,gov,1,bible,10,gov,6.8,5.4162057661830545,5.9597127456755885,6.216289462424541,3.666105116918731,5.3103256883385725,5.689147512746226,5.298129990650108,5.38871372495149,19.62465437253603,20.07266690859991,20.439773817165328
48,gov,1,bible,25,flores,2.4,7.7054074744938035,4.228025014856527,5.5960501923668176,5.603112899490931,5.429070281040186,6.3872272114954916,6.3586255199236605,6.267838319752173,6.859412926033073,5.113524687259307,4.8405465241179755
49,gov,1,bible,25,bible,38.1,34.41735708679829,36.09870154506004,36.58722828768416,35.91203001965428,36.60205545821478,34.823747157245826,34.92489139778763,34.08950453710786,20.19758936356478,24.00910778663572,25.152216923054954
50,gov,1,bible,25,gov,6.9,5.631419014664914,5.947899348925368,6.321694170137292,3.716753250096791,5.414904836552832,5.710873338783195,5.327528414564583,5.408174285908154,19.797562319374904,20.14054514043213,20.460713055763538
51,gov,10,bible,1,flores,1.1,5.3817036387280055,3.924571524729487,5.277148804405115,4.638554299952688,4.003304798114058,5.930605538854668,5.795169781934954,5.849977749299187,7.132629079982067,5.536617794994278,5.350016932872549
52,gov,10,bible,1,bible,22.1,30.71184293751533,29.065393695272633,26.44998056735143,27.932063657284754,28.988271826497854,22.43508934373076,23.23681362817229,21.4734380161404,18.010738277255207,19.64600767630202,20.51200017646027
53,gov,10,bible,1,gov,1.4,5.08143088489939,6.32898965986098,6.432474176498673,3.3591925013624624,6.7964736633415335,5.793835180755171,5.242452255964504,5.290180160489693,22.824366520144736,26.533859920613043,27.26462186516374
54,gov,10,bible,10,flores,2.2,8.512625290518386,4.896806937578049,5.970268253643837,5.663325078429844,5.78159522167573,6.396963834064931,6.366931755114247,6.257689493033574,9.648093338541024,7.187367642849914,6.5331758799067075
55,gov,10,bible,10,bible,34.1,34.72112408091835,36.381862404151846,36.60659997599224,36.06715243688637,36.574731504680216,34.529997434557075,34.71433076314467,33.815275272152334,21.231899500813,24.275090851577783,25.13878959025836
56,gov,10,bible,10,gov,6.2,7.050222227793711,6.113226409506311,7.533009969021762,3.808436476828195,7.733087498411489,5.982405314239861,5.5088037295252015,5.463059430795148,24.406144924845144,27.014851499200084,27.348487932340742
57,gov,10,bible,25,flores,2.4,8.713579409472423,4.975978118343619,6.0109080597394495,5.73634814891631,5.900244047944081,6.429901179596282,6.407028747193359,6.286641145071556,9.809545128160238,7.295398426426779,6.612345581102417
58,gov,10,bible,25,bible,38.0,34.78962876983593,36.51387192192515,36.80417601125216,36.22501806728715,36.72703569808023,34.834171696952865,34.995214092092525,34.13215836523938,21.286937957753416,24.360910667833505,25.222878917007332
59,gov,10,bible,25,gov,6.5,7.26543547627557,6.10141301275609,7.638414676734513,3.8610509523347494,7.837666646625749,6.004131140276831,5.5393711462529955,5.483037262107425,24.579052871684027,27.06799141578497,27.357989527544934
60,gov,25,bible,1,flores,1.0,5.55657529463128,4.044988946308095,5.3488497107247355,4.657500827279985,4.089800533965974,5.938549750379843,5.8032429762770485,5.853030757337564,7.644341899413504,5.94129652923349,5.698098572586659
61,gov,25,bible,1,bible,22.8,30.78221305292447,29.14246992337658,26.489819259134592,27.97791896711011,29.01225558272674,22.43709731360171,23.24578501979443,21.478342101166014,18.21665666908219,19.724423684130038,20.534700754864613
62,gov,25,bible,1,gov,1.2,5.264711737060821,6.331206475326269,6.600367337463254,3.3735745957694303,7.16011072068709,5.841013620017884,5.273224299196637,5.300826105872462,23.360686492200102,27.45415613090315,28.135610254585004
63,gov,25,bible,10,flores,2.2,8.68749694642166,5.017224359156657,6.0419691599634575,5.686457359831171,5.868090957527645,6.404908045590104,6.375801465468915,6.261124527912052,10.159806157972461,7.5776829750323955,6.859008880127838
64,gov,25,bible,10,bible,34.8,34.79149419632749,36.458938632255794,36.6464386677754,36.1263629008823,36.5987152609091,34.53200540442802,34.727733455147124,33.82338485863685,21.43781789263999,24.342303100319032,25.15262526737622
65,gov,25,bible,10,gov,5.3,7.233503079955135,6.115443224971585,7.700903129986344,3.8247419707617722,8.096724555757046,6.029583753502574,5.541139197402742,5.474387414697798,24.94246489690051,27.917796506535446,28.20962162861273
66,gov,25,bible,25,flores,2.2,8.888451065375698,5.096395539922227,6.08260896605907,5.759778698594999,5.986739783795997,6.437845391121455,6.4159543162755135,6.290103307714475,10.321257947591675,7.684773767864435,6.936715822052612
67,gov,25,bible,25,bible,37.9,34.85999888524506,36.5909481500291,36.84401470303532,36.28448769499836,36.751019454309116,34.83617966682381,35.00872522901278,34.14035025464169,21.492856349580407,24.427915207075966,25.23657366552434
68,gov,25,bible,25,gov,5.4,7.448716328437001,6.103629828221365,7.806307837699094,3.8775817106298076,8.201303703971305,6.051309579539542,5.571886038152562,5.494444061998102,25.115372843739394,27.96901946340896,28.21801005679631
69,gov,50,bible,1,flores,1.2,5.622875271966564,4.089923217638713,5.376070567846355,4.664704335549774,4.122993438020622,5.941607534500074,5.806344065285402,5.854203114399281,7.838350174540963,6.095656190397975,5.831503486690963
70,gov,50,bible,1,bible,23.2,30.798900508389323,29.16068222091264,26.49921382702034,27.988804059057124,29.017960142934026,22.437575267516277,23.247919384041634,21.479508730148094,18.265487823799347,19.743047052785855,20.540109106808707
71,gov,50,bible,1,gov,1.3,5.317851837137162,6.331283340879963,6.649874391978997,3.3777560158180613,7.270740661417108,5.855538639278065,5.282621918309459,5.304073265506659,23.516186080137743,27.727497085227427,28.39169205870776
72,gov,50,bible,10,flores,2.3,8.753796923756944,5.062158630487275,6.069190017085077,5.695252300323164,5.901283861582293,6.407965829710337,6.37920851354959,6.262443583527501,10.35381443309992,7.726563895440194,6.983940994093068
73,gov,50,bible,10,bible,34.7,34.808181651792346,36.47715092979186,36.655833235661134,36.14041822723983,36.60441982111638,34.53248335834259,34.73092206041943,33.825314041874115,21.486649047357147,24.358265638086063,25.15592254458369
74,gov,50,bible,10,gov,5.9,7.286643180031476,6.115520090525266,7.750410184502087,3.8294825959660996,8.207354496487067,6.044108772762756,5.551014278126362,5.477842605452869,25.09796448483815,28.185983908860603,28.46292252254311
75,gov,50,bible,25,flores,2.5,8.954751042710981,5.141329811252845,6.109829823180689,5.768687041293396,6.019932687850645,6.440903175241687,6.419382820904673,6.291432780409018,10.515266222719127,7.833296140514236,7.061090688730282
76,gov,50,bible,25,bible,38.5,34.87668634070992,36.609160447565166,36.853409270921055,36.29860454140408,36.756724014516394,34.83665762073838,35.01193963417936,34.142299016856214,21.541687504297563,24.443828414984516,25.239837374399947
77,gov,50,bible,25,gov,6.0,7.501856428513342,6.103706693775045,7.855814892214838,3.882387828723465,8.311933644701323,6.065834598799724,5.581815914022736,5.49792329271258,25.270872431677034,28.23663750166301,28.47099670284237
78,bible,1,gov,1,flores,4.2,7.61721287406381,3.6807830954183203,5.297300887454028,5.855320516299806,5.593797019280132,6.535873780042387,6.538053376252631,6.416776174626914,4.182496877854902,3.2689911400140446,3.444582539401665
79,bible,1,gov,1,bible,3.6,1.8602469827137824,6.520057710599389,4.0259181583694925,2.913909227881269,3.696605138705632,5.364482974459604,4.849213976388843,5.093009865009446,16.92138968306657,19.234289637527098,20.39469626590932
80,bible,1,gov,1,gov,22.3,30.531537941447006,28.70369577047351,25.921164937818034,27.519858959836508,28.591045899397425,21.909522703374797,22.72971393082728,20.953680496635194,18.04287596783562,19.458272683337583,20.25436450542955
81,bible,1,gov,10,flores,9.4,11.28915245971126,5.693202561106872,6.101286925604185,7.399786752197617,7.9363572848396835,7.266626503823498,7.4008068487237875,7.0594667894393535,7.132629079982067,5.536617794994278,5.350016932872549
82,bible,1,gov,10,bible,8.8,3.216125957454807,6.237936053050561,4.9744307977840805,3.177002430952839,4.317976200623459,5.482801616015344,5.0112962418119755,5.198207028466387,18.010738277255207,19.64600767630202,20.51200017646027
83,bible,1,gov,10,gov,41.2,36.482913417015055,39.775133651790306,41.74248859863784,40.21866716851617,40.636422675115895,43.613066505749636,42.992172461842536,43.39995137164624,22.824366520144736,26.533859920613043,27.26462186516374
84,bible,1,gov,25,flores,11.0,11.926065801018048,6.111000010057879,6.2663042493081065,7.706444198518372,8.366392843225007,7.412390892627648,7.571135609002959,7.1886809846911195,7.644341899413504,5.94129652923349,5.698098572586659
85,bible,1,gov,25,bible,9.7,3.472426300136803,6.19495587759522,5.138062059549995,3.2293415603421227,4.43721754703763,5.506020024491015,5.0430139585746865,5.218894752236524,18.21665666908219,19.724423684130038,20.534700754864613
86,bible,1,gov,25,gov,46.3,37.150454530780564,41.12763327798385,43.91370788988251,41.96725159572472,42.44433682793513,48.46042139072687,47.307953065366156,48.59660652129082,23.360686492200102,27.45415613090315,28.135610254585004
87,bible,1,gov,50,flores,12.2,12.16754198465145,6.2747141432466265,6.331817288409809,7.826003214996123,8.531419811190332,7.4693427349052515,7.637535541268388,7.239253575485671,7.838350174540963,6.095656190397975,5.831503486690963
88,bible,1,gov,50,bible,9.9,3.533204949273106,6.1852463017072665,5.1761672163254815,3.241879131956869,4.465579219551536,5.511567243497125,5.050587554274187,5.223839471188647,18.265487823799347,19.743047052785855,20.540109106808707
89,bible,1,gov,50,gov,49.5,37.344000125818084,41.52394855694409,44.559331983095,42.488305588785394,42.9943617264737,50.043435761720154,48.704982811711865,50.305201830394545,23.516186080137743,27.727497085227427,28.39169205870776
90,bible,10,gov,1,flores,4.4,8.476842305955834,4.419352130789747,5.670307493753469,5.973832565130609,5.951475671068639,6.5673444843065765,6.575799673248138,6.431618988695133,6.697961136413866,5.00022664378448,4.753145531793322
91,bible,10,gov,1,bible,1.9,2.9610398018595845,6.642734444118304,4.887449940909036,2.9896461250512747,5.222517123377607,5.545779866825743,4.969780542887587,5.134680605570099,20.142550906624365,23.922197405457784,25.06739854670704
92,bible,10,gov,1,gov,23.6,31.072091545731034,29.280255064886248,26.215219788937475,27.868811263037458,28.77943288576117,21.92538282095891,22.79873562998683,20.991173986353424,19.62465437253603,20.07266690859991,20.439773817165328
93,bible,10,gov,10,flores,9.4,12.148781891603285,6.431771596478299,6.474293531903626,7.549558893017701,8.294035936628195,7.298097208087686,7.443534100589453,7.076803502196192,9.648093338541024,7.187367642849914,6.5331758799067075
94,bible,10,gov,10,bible,9.6,4.316918776600609,6.360612786569476,5.835962580323624,3.259577517410453,5.843888185295437,5.664098508381483,5.135892678373693,5.2416303125317745,21.231899500813,24.275090851577783,25.13878959025836
95,bible,10,gov,10,gov,41.7,37.023467021299076,40.351692946203045,42.036543449757275,40.728640586643365,40.82480966147965,43.628926623333754,43.12272372187631,43.48327811475299,24.406144924845144,27.014851499200084,27.348487932340742
96,bible,10,gov,25,flores,11.1,12.785695232910072,6.84956904542932,6.6393108556075475,7.862423104988863,8.724071495013515,7.4438615968918365,7.614846223897706,7.206519100618726,10.159806157972461,7.5776829750323955,6.859008880127838
97,bible,10,gov,25,bible,11.7,4.573219119282605,6.317632611114135,5.9995938420895385,3.313277019738809,5.963129531709605,5.687316916857154,5.1683989963872214,5.2626626856701035,21.43781789263999,24.342303100319032,25.15262526737622
98,bible,10,gov,25,gov,46.6,37.691008135064585,41.704192572396586,44.20776274100195,42.499397095624076,42.63272381429887,48.47628150831099,47.451609748167755,48.690544363834654,24.94246489690051,27.917796506535446,28.20962162861273
99,bible,10,gov,50,flores,12.2,13.027171416543474,7.013283178618067,6.70482389470925,7.984402003343194,8.88909846297884,7.500813439169439,7.681629504450391,7.2572879334540925,10.35381443309992,7.726563895440194,6.983940994093068
100,bible,10,gov,50,bible,11.7,4.633997768418908,6.307923035226182,6.037698998865025,3.326140461755784,5.991491204223511,5.692864135863264,5.176160895270286,5.267689781701584,21.486649047357147,24.358265638086063,25.15592254458369
101,bible,10,gov,50,gov,49.6,37.88455373010211,42.100507851356824,44.853386834214426,43.027058062624405,43.18274871283745,50.059295879304265,48.852881754981965,50.40262846990499,25.09796448483815,28.185983908860603,28.46292252254311
102,bible,25,gov,1,flores,4.8,8.532016498837365,4.464482824455686,5.6936006155921035,5.981520513261301,5.975340250022487,6.569464425924755,6.578325874657917,6.432611359166611,6.859412926033073,5.113524687259307,4.8405465241179755
103,bible,25,gov,1,bible,1.8,2.9798485276488336,6.643882070600483,4.903387437622811,2.9909571666518393,5.253151016376897,5.549563753500458,4.9722314603429725,5.135524248750301,20.19758936356478,24.00910778663572,25.152216923054954
104,bible,25,gov,1,gov,24.1,31.131180741534546,29.34168420525134,26.246201400151193,27.907223336825094,28.80046754255449,21.927163042487155,22.806455356670867,20.99536513169926,19.797562319374904,20.14054514043213,20.460713055763538
105,bible,25,gov,10,flores,10.0,12.203956084484815,6.476902290144238,6.49758665374226,7.559274702181471,8.317900515582036,7.300217149705867,7.446393656426464,7.07796261136062,9.809545128160238,7.295398426426779,6.612345581102417
106,bible,25,gov,10,bible,9.9,4.335727502389858,6.361760413051655,5.851900077037399,3.261006931309905,5.874522078294728,5.667882395056197,5.138425516374442,5.242509436755889,21.286937957753416,24.360910667833505,25.222878917007332
107,bible,25,gov,10,gov,42.0,37.08255621710259,40.41312208656814,42.06752506097099,40.784777589858834,40.84584431827297,43.630706844862,43.13732521760866,43.49259265160139,24.579052871684027,27.06799141578497,27.357989527544934
108,bible,25,gov,25,flores,11.6,12.840869425791595,6.894699739095259,6.662603977446182,7.872541550786211,8.747936073967363,7.445981538510016,7.617771592099588,7.207711732920927,10.321257947591675,7.684773767864435,6.936715822052612
109,bible,25,gov,25,bible,12.1,4.592027845071854,6.3187802375963145,6.015531338803314,3.314729982338855,5.993763424708895,5.691100803531868,5.170947865337735,5.263548787478133,21.492856349580407,24.427915207075966,25.23657366552434
110,bible,25,gov,25,gov,47.1,37.7500973308681,41.765621712761686,44.238744352215654,42.55797476374774,42.65375847109219,48.47806172983924,47.46767701891112,48.701045044207014,25.115372843739394,27.96901946340896,28.21801005679631
111,bible,25,gov,50,flores,12.4,13.082345609425005,7.058413872284007,6.728117016547884,7.994677428338297,8.912963041932688,7.50293338078762,7.684580528545983,7.258493686233695,10.515266222719127,7.833296140514236,7.061090688730282
112,bible,25,gov,50,bible,12.3,4.652806494208157,6.309070661708361,6.0536364955788,3.327599065327003,6.022125097222801,5.696648022537978,5.178713592110844,5.268577551271219,21.541687504297563,24.443828414984516,25.239837374399947
113,bible,25,gov,50,gov,49.7,37.94364292590563,42.161936991721916,44.884368445428144,43.08636301515959,43.20378336963077,50.061076100832516,48.86942350102423,50.413519139453584,25.270872431677034,28.23663750166301,28.47099670284237
