,train set 1,train set 1 size,train set 2,train set 2 size,test set,sp-BLEU,linear,poly2,poly3,exp,log,power,mult,hybrid_mult,am,gm,hm
29,cc_align,100,bible,1,gov,0.8,-0.02375217458688894,0.13210217720556017,2.3807551206305497,2.962101844417902,2.0264751591899035,5.254405898687362,5.4632098719919675,4.350863084564113,3.0526544904755113,3.3800741297332557,3.6869865787602194
30,cc_align,100,bible,10,flores,2.5,3.710073362038564,3.789904100095846,2.665651115044323,4.267882922159115,3.7988393997971954,5.853827371970815,5.9775552906534015,4.944371681501124,6.922899138402421,6.031436647601534,5.7566049988157815
31,cc_align,100,bible,10,bible,24.7,26.79224807593853,26.81639721926505,25.048213229099318,27.86669720102929,29.072766849700642,29.349901810127196,29.36627143725765,29.639730798454764,16.175019564636425,18.1774249720626,18.612976067066754
32,cc_align,100,bible,10,gov,1.0,0.3447333644016197,0.48915990426132083,2.271092994648839,3.0605290934462523,2.2008346952956614,5.312557515342191,5.520782924514542,4.397743356749347,3.3055716685024947,3.537837480325578,3.7977289369520726
33,cc_align,100,bible,25,flores,2.6,3.6806000621473913,3.761117832168324,2.653067271155141,4.256738669682922,3.7834246269978724,5.848134046339811,5.972017879398078,4.939494299416611,6.902669568861974,6.018714068568819,5.747584887613925
34,cc_align,100,bible,25,bible,29.1,27.133486181828097,27.169647312676346,24.967577679018788,28.72316354693146,29.965485669779298,31.0513389571234,30.98553678419672,31.85011243906836,16.409234939855143,18.572774920940105,18.99233314651459
35,cc_align,100,bible,25,gov,1.1,0.339719662284935,0.48429953298427364,2.2723565579543425,3.0591681634849435,2.1984496378110805,5.311757736211749,5.519991306500056,4.397097454793791,3.302130417064781,3.535685183025123,3.79621319967924
36,gov,1,bible,1,flores,0.7,2.9249306627087392,3.0279740613953834,2.3732008744407587,4.01034585486432,3.3756317369661595,5.694475215514731,5.80522480701954,4.83149262810924,6.669069007909506,5.9265852838274355,5.729968044273633
37,gov,1,bible,1,bible,12.8,25.646821546447853,25.6653659580449,25.74501324836961,25.711430832298444,26.045291960361567,24.201484074512255,24.293677991114446,23.490429377453886,16.201112983915415,17.04157884504624,17.265187759349658
38,gov,1,bible,1,gov,1.0,1.8648314357487337,1.9502934184833691,2.128072744381779,4.39182577667105,2.5841559306828223,5.254405898687025,4.854771156067858,5.259862127153663,13.054724128772556,12.694832367953833,12.727942611581689
39,gov,1,bible,10,flores,1.9,3.7719142093550957,3.8543939335250172,2.666021554410957,4.3232793153786035,3.812848785438126,5.853827371970805,5.959851373857014,4.9682775490360545,7.250412550022737,6.286334837486759,5.980029910733272
40,gov,1,bible,10,bible,23.0,26.968458911302548,27.030923172897463,25.694893463625846,28.909764239407515,29.100749299130996,29.34990180670153,29.192803480320443,30.000497729687474,17.108244356320498,18.453151494550582,18.66083164356406
41,gov,1,bible,10,gov,1.8,2.2333169747372423,2.3073511455391227,2.01841061840004,4.537761113170082,2.7585154667885785,5.312557515341854,4.905932286850384,5.320112015428271,13.307641306799539,12.802434895172745,12.769157047257425
42,gov,1,bible,25,flores,2.3,3.742440909463923,3.825607665597495,2.6534377105217892,4.311990412403892,3.797434012638803,5.848134046339801,5.954330362929812,4.963369328202223,7.23018298048229,6.273733968632115,5.971200018114228
43,gov,1,bible,25,bible,27.6,27.309697017192114,27.38417326630876,25.614257913545316,29.79828862966443,29.993468119209652,31.051338953697734,30.80250375012424,32.23888279445292,17.342459731539204,18.840983082992537,19.035887920951772
44,gov,1,bible,25,gov,1.7,2.2283032726205576,2.3024907742620826,2.0196741817055432,4.535743300279692,2.7561304093039976,5.311757736211413,4.905228831483778,5.31928191101879,13.304200055361825,12.800966920335838,12.768591901566742
45,gov,10,bible,1,flores,1.5,3.2432970957782246,3.3522789022789397,2.309713370178745,4.285639323824142,3.452352663042392,5.694475215514721,5.7116883366324664,4.960312642797788,8.35515969334719,7.298325577211951,6.972299542259808
46,gov,10,bible,1,bible,16.1,25.771295754354334,25.81452517080082,26.1291273877437,26.387583316680676,26.065726876672166,24.20148407372811,24.18879681102345,23.696645086908674,16.8603370123561,17.2592709830053,17.314159210466933
47,gov,10,bible,1,gov,1.6,2.2675951106148275,2.279346516533913,2.4536492255919136,4.776640729913962,2.7891197460047117,5.254405898687025,4.648600263542671,5.655572476015364,15.187788453666897,15.316297609139529,15.43301998267125
48,gov,10,bible,10,flores,2.7,4.090280642424574,4.178698774408566,2.6025340501489715,4.620054357503515,3.8895697115143584,5.853827371970795,5.863823488620241,5.101901424823973,8.936503235460428,7.639627037113353,7.1939472800940365
49,gov,10,bible,10,bible,24.6,27.09293311920903,27.180082385653378,26.079007602999937,29.670025659352493,29.121184215441602,29.34990180591739,29.06677169212022,30.26684159129683,17.767468384761184,18.651189528051216,18.696591655954805
50,gov,10,bible,10,gov,2.6,2.636080649603336,2.6364042435896664,2.3439870996101746,4.935363026221298,2.963479282110468,5.312557515341854,4.697588699535488,5.721642497424329,15.44070563169388,15.40978330674464,15.459961854506776
51,gov,10,bible,25,flores,2.9,4.060807342533401,4.149912506481044,2.5899502062597755,4.60799051855741,3.8741549387150354,5.8481340463397915,5.85839143477778,5.096820828183137,8.916273665919974,7.627672345599855,7.186115446195139
52,gov,10,bible,25,bible,28.6,27.434171225098595,27.533332479064676,25.998372052919414,30.581916231671578,30.013903035520258,31.051338952913593,30.669522529896824,32.52590077966169,18.001683759979894,19.03362112340448,19.06844943152794
53,gov,10,bible,25,gov,2.5,2.6310669474866444,2.6315438723126334,2.345250662915678,4.933168411105008,2.9610942246258887,5.311757736211413,4.696915118289849,5.720732205012564,15.43726438025617,15.408507921721238,15.459592214689275
54,gov,25,bible,1,flores,1.7,3.2771455804158904,3.3860004680332096,2.2981494163757255,4.3159977110656795,3.4610056176815522,5.694475215514721,5.70123387287041,4.975122583442036,8.534423612955507,7.448554194716706,7.111084529951189
55,gov,25,bible,1,bible,16.4,25.776955633873804,25.82126063761008,26.145236922221486,26.41874732297075,26.066669819324012,24.20148407370693,24.18396814920537,23.706206479795192,16.89031212639833,17.26924261886495,17.316439973798673
56,gov,25,bible,1,gov,1.8,2.294350481577794,2.3004743979190323,2.4887815628134824,4.80336684654,2.8050152367153487,5.254405898687025,4.632981877935399,5.687812713709115,15.329486751854777,15.504609677342238,15.626355181060854
57,gov,25,bible,10,flores,2.9,4.12412912706224,4.212420340162836,2.5909700963459237,4.6527816564347,3.898222666153517,5.853827371970795,5.8530905622846605,5.117263646865773,9.115767155068738,7.78783527828724,7.3296632277614435
58,gov,25,bible,10,bible,25.1,27.0985929987285,27.186817852462646,26.095117137477715,29.705066263684383,29.12212715809345,29.349901805896206,29.060969269960026,30.279190884716293,17.797443498803414,18.66026088531264,18.698258419597373
59,gov,25,bible,10,gov,3.0,2.662836020566303,2.657532124974786,2.3791194368317434,4.962977221068438,2.9793747728211066,5.312557515341854,4.6818057223866205,5.7543569265972785,15.582403929881764,15.597081297270762,15.652392429695814
60,gov,25,bible,25,flores,3.0,4.094655827171074,4.183634072235314,2.578386252456756,4.640632360298509,3.8828078933541956,5.8481340463397915,5.847668451073291,5.112163232842704,9.095537585528284,7.775951354053156,7.321939256390248
61,gov,25,bible,25,bible,29.1,27.439831104618065,27.540067945873943,26.014481587397192,30.618033788113507,30.014845978172104,31.051338952892408,30.663400160372785,32.53920864902496,18.031658874022124,19.042445127843564,19.069967432596542
62,gov,25,bible,25,gov,2.8,2.657822318449618,2.6526717536977387,2.380383000137247,4.96077032670762,2.9769897153365257,5.311757736211413,4.681134404241923,5.753440100921319,15.57896267844405,15.59581974687142,15.652035187110242
63,bible,1,gov,1,flores,2.4,9.122488750520397,9.015511148691978,7.675460091360769,6.2219958087145715,7.297251959790886,7.379819007604818,7.728634698143707,5.923133338723518,6.669069007909506,5.9265852838274355,5.729968044273633
64,bible,1,gov,1,bible,0.9,2.0880622532397695,2.0581235750732603,3.022738854105363,4.842134718173799,2.751371331707407,5.1887166177056265,4.438782077650545,5.914269744930892,16.201112983915415,17.04157884504624,17.265187759349658
65,bible,1,gov,1,gov,11.4,20.691848902514472,20.592671005419227,22.95832421536004,16.67636360924998,17.933707949429362,14.49499963968306,14.880783100864003,12.520319113696631,13.054724128772556,12.694832367953833,12.727942611581689
66,bible,1,gov,10,flores,10.1,11.579024284618118,11.458528558494987,11.051472223756464,7.73698724741678,8.997110544532381,8.21574477953442,8.56029270440554,6.651249371914918,8.35515969334719,7.298325577211951,6.972299542259808
67,bible,1,gov,10,bible,2.4,3.048513114383823,2.988492001492574,2.7047246086784504,5.272782466709863,3.2041352606065328,5.3391530505090214,4.561274016171593,6.097852690872971,16.8603370123561,17.2592709830053,17.314159210466933
68,bible,1,gov,10,gov,29.0,23.799598892402418,23.77338254474703,25.328081897099384,21.97013147362584,22.474965711230773,19.30704180686938,19.552611774062132,17.77517984320196,15.187788453666897,15.316297609139529,15.43301998267125
69,bible,1,gov,25,flores,13.3,11.840201332983785,11.719109184881706,11.428371035223629,7.918340379294694,9.188828762481664,8.315777295649815,8.659536807578192,6.740064245333801,8.534423612955507,7.448554194716706,7.111084529951189
70,bible,1,gov,25,bible,2.6,3.0921851027408778,3.0308480784885177,2.695769517828431,5.293249819379763,3.225027463602986,5.346199060917794,4.56700712884107,6.106493049393905,16.89031212639833,17.26924261886495,17.316439973798673
71,bible,1,gov,25,gov,33.9,24.006045027017855,23.98548596381992,25.427498965924023,22.37620028685561,22.827152366489706,19.741077453236812,19.971049786368038,18.27239268450817,15.329486751854777,15.504609677342238,15.626355181060854
72,bible,10,gov,1,flores,5.2,9.232257620895552,9.141669383783515,7.87264300040902,6.366067718624726,7.316985187693598,7.379819007570162,7.696411801320708,5.965578137521628,7.250412550022737,6.286334837486759,5.980029910733272
73,bible,10,gov,1,bible,1.6,2.259346147903507,2.186434415487007,3.408590704301922,5.0182199980224915,2.8892754601572825,5.1887166177056265,4.311053838792155,6.218363241107266,17.108244356320498,18.453151494550582,18.66083164356406
74,bible,10,gov,1,gov,17.9,20.739604542543734,20.649794833795394,23.10265292045418,16.843272909944908,17.941577442339145,14.494999639425282,14.856009942599671,12.56059961566597,13.307641306799539,12.802434895172745,12.769157047257425
75,bible,10,gov,10,flores,12.2,11.688793154993274,11.58468679358652,11.248655132804716,7.916139172933121,9.016843772435093,8.215744779499763,8.52460238659883,6.700187232212007,8.936503235460428,7.639627037113353,7.1939472800940365
76,bible,10,gov,10,bible,4.0,3.2197970090475607,3.1168028419063347,3.0905764588750095,5.4645283453916615,3.342039389056408,5.3391530505090214,4.430021008737511,6.413697149029374,17.767468384761184,18.651189528051216,18.696591655954805
77,bible,10,gov,10,gov,30.2,23.84735453243168,23.8305063731232,25.472410602193523,22.190024692936827,22.482835204140557,19.3070418066116,19.520061071409142,17.834098311064928,15.44070563169388,15.40978330674464,15.459961854506776
78,bible,10,gov,25,flores,14.2,11.94997020335894,11.845267419973244,11.62555394427188,8.101691583126403,9.208561990384377,8.315777295615158,8.623432712613972,6.789794122849085,9.115767155068738,7.78783527828724,7.3296632277614435
79,bible,10,gov,25,bible,4.6,3.2634689974046225,3.1591589189022784,3.08162136802499,5.485739997783154,3.3629315920528615,5.346199060917794,4.435589148139177,6.422890568315034,17.797443498803414,18.66026088531264,18.698258419597373
80,bible,10,gov,25,gov,34.2,24.053800667047113,24.04260979219609,25.571827671018163,22.600157741226372,22.83502185939949,19.741077452979034,19.937802478500632,18.33307466932338,15.582403929881764,15.597081297270762,15.652392429695814
81,bible,25,gov,1,flores,5.7,9.228437888094259,9.137305074989172,7.866374739982604,6.360998728685714,7.316289461793202,7.37981900757092,7.697545581993763,5.9640752621128055,7.23018298048229,6.273733968632115,5.971200018114228
82,bible,25,gov,1,bible,2.1,2.303570526949322,2.2189572393724433,3.524134043708351,5.06471494825269,2.92956717337208,5.1887166177056265,4.274433811210463,6.31083111481148,17.342459731539204,18.840983082992537,19.035887920951772
83,bible,25,gov,1,gov,19.0,20.738954767917146,20.64901954017521,23.10074545108588,16.840990729593173,17.941469795843958,14.494999639428208,14.856348535322171,12.560047657589005,13.304200055361825,12.800966920335838,12.768591901566742
84,bible,25,gov,10,flores,12.6,11.68497342219198,11.580322484792177,11.2423868723783,7.909835936524558,9.016148046534694,8.215744779500522,8.52585817042133,6.698454452015528,8.916273665919974,7.627672345599855,7.186115446195139
85,bible,25,gov,10,bible,5.1,3.2640213880933757,3.149325665791771,3.2061197982814384,5.515158444022377,3.3823311022712055,5.3391530505090214,4.392390420581161,6.509738221377869,18.001683759979894,19.03362112340448,19.06844943152794
86,bible,25,gov,10,gov,30.8,23.846704757805092,23.829731079503013,25.470503132825225,22.187018054106623,22.48272755764537,19.307041806614528,19.520505965472022,17.833290959551682,15.43726438025617,15.408507921721238,15.459592214689275
87,bible,25,gov,25,flores,14.6,11.946150470557644,11.8409031111789,11.619285683845463,8.095240600362947,9.207866264483977,8.315777295615916,8.62470305541752,6.788033299094049,9.095537585528284,7.775951354053156,7.321939256390248
88,bible,25,gov,25,bible,5.0,3.3076933764504304,3.191681742787715,3.1971647074314475,5.536566627200207,3.403223305267659,5.346199060917794,4.397911261705864,6.5190998137865535,18.031658874022124,19.042445127843564,19.069967432596542
89,bible,25,gov,25,gov,34.4,24.05315089242053,24.041834498575902,25.569920201649865,22.597095531392274,22.8349142129043,19.74107745298196,19.938256893572238,18.332243152584326,15.57896267844405,15.59581974687142,15.652035187110242
