train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,0.025817001289725368,-7.705523313450672,1.2649299713856579,1.740386882234621,1.9041095033055173
cc_align,25,gov,1,bible,3.5320673384205143,32.98302550013905,1.3444796451644014,0.6550733185050287,0.8527133640808131
cc_align,25,gov,1,gov,21.80256458145736,1.8569156726062617,0.3236791016786245,2.4076152579483283,2.6610182070757955
cc_align,25,gov,10,flores,0.06042374681815237,-7.424684322961736,1.3016827429828592,2.0152488606897765,2.1588647552404274
cc_align,25,gov,10,bible,0.03293374987750423,-6.037903529005652,1.3400679237744613,0.7994812072692281,0.9529287577722851
cc_align,25,gov,10,gov,29.640704511209158,1.7745437755568427,0.11723165473107616,3.5354071118279036,3.67457762025258
cc_align,25,gov,25,flores,0.08616235872497961,-7.098180722610124,1.3053411477751236,1.9098269109396184,2.0669423313384887
cc_align,25,gov,25,bible,3.445071235185872,0.503508659525884,1.8959634075427918,0.9522257373622036,1.0680833583013394
cc_align,25,gov,25,gov,32.91360395538182,1.7750633501411883,0.12896989368801642,3.9569072265187213,4.099881313709638
cc_align,25,gov,50,flores,0.17606587204696605,-6.160628486960826,-1.9180639061956983,3.524475807957858e-14,3.2666414327568276
cc_align,25,gov,50,bible,0.22765356760321614,-3.7066548719396937,1.548531451091163,0.41715434011374286,1.3160318919715828
cc_align,25,gov,50,gov,34.78905835323935,1.7585174243686499,0.06714057542851463,5.073428617130577,8.221477400558774
cc_align,25,bible,1,flores,0.009809764063367017,-7.062875246234966,1.307019379658354,0.5983164631890308,0.7421890223589271
cc_align,25,bible,1,bible,13.874724848940636,1.780145125447952,-0.04694864303187901,2.6121916553892612,2.629584350674538
cc_align,25,bible,1,gov,4.272961360093616e-05,-13.739858494095195,1.2054121841080634,0.3506061120921392,0.3527098179891856
cc_align,25,bible,10,flores,0.027371582215480576,-6.361821604933229,1.3299101995450682,0.7956164027175573,1.0758856159948482
cc_align,25,bible,10,bible,20.344763032439758,1.7791294231993457,-0.10703606054463984,3.313187448102793,3.3134371247918493
cc_align,25,bible,10,gov,3.5685702858038773,30.929445593583722,0.9235630087786664,0.8070756662767606,1.0295976852441802
cc_align,25,bible,25,flores,1.5980038849501055,-0.7183443325584623,1.7180339253869246,0.9208820919038015,1.0589211929106037
cc_align,25,bible,25,bible,23.20193132413593,1.7792056969821262,-0.11145684650354291,3.2581949849930654,3.2587144591200174
cc_align,25,bible,25,gov,4.359618162516307,31.018813941642136,0.9467226668635262,0.8420370435777957,1.0718796349643445
cc_align,100,gov,1,flores,0.05094154208168479,-6.997608267185528,1.2626775358398665,1.4164191019843388,1.5178477392009935
cc_align,100,gov,1,bible,0.0034977505632869735,-8.284906858300264,1.3181929549697926,0.6309623582629631,0.8465361588032719
cc_align,100,gov,1,gov,21.445484987693778,1.7966846745024139,0.20023288886860532,2.0527299435004362,2.1949794083843
cc_align,100,gov,10,flores,0.16846207033327118,-6.150606661224137,1.299903931997591,2.0412823380794882,2.222593915125789
cc_align,100,gov,10,bible,3.770554177364834,0.6560574515551711,1.8230041401734836,0.8214420150065576,0.9202289877201637
cc_align,100,gov,10,gov,30.428497338376197,1.7774547629761759,0.1320443457813529,3.567673244437995,3.6768894272260204
cc_align,100,gov,25,flores,0.22115823529664558,-5.922697328653277,1.31626196871543,1.715578332779878,1.776164205346021
cc_align,100,gov,25,bible,4.838605321931143,0.8676637764999985,1.9125934803360363,0.8167800828375489,0.8669169408170095
cc_align,100,gov,25,gov,33.293424427889846,1.7757382516776048,0.12894046772088025,4.0830198612489825,4.173706986580081
cc_align,100,gov,50,flores,0.19252747303713352,-6.257114753881135,1.4284051891175624,0.0370507476748227,3.99939048260782
cc_align,100,gov,50,bible,0.6663694567635551,-2.5256062068144094,1.667384181308253,0.2242029880696453,1.0264647065234769
cc_align,100,gov,50,gov,35.055181541478454,1.7591826719918315,0.07393511459517704,5.270584676471212,8.408347408831549
cc_align,100,bible,1,flores,0.011488129495634092,-6.999018306699504,1.315029139857906,0.5697810266686859,0.7787124163411462
cc_align,100,bible,1,bible,13.766670769766199,1.7824869854241763,-0.11477634550035043,2.5799693137705573,2.5913218035440497
cc_align,100,bible,1,gov,0.00015395792018203954,-12.271562881710214,1.2744943781887788,0.40136844797354587,0.6957729207953272
cc_align,100,bible,10,flores,2.412627469531965,-0.1954585542589044,1.772539331812394,0.872702259576554,1.0107236654287826
cc_align,100,bible,10,bible,20.82216820133145,1.7780036374013006,-0.09554812636933337,3.417578241722356,3.417888596783561
cc_align,100,bible,10,gov,4.6837080168347285,33.00185505256631,0.9651245704437962,0.7776206277477556,0.9658249845353194
cc_align,100,bible,25,flores,5.639957422853503,1.2518870360718057,1.7701488718567746,1.003420827600749,1.1462234606721644
cc_align,100,bible,25,bible,23.102653304930552,1.7810935030637371,-0.13606122780440427,3.260627049781349,3.261140172319109
cc_align,100,bible,25,gov,6.413376880536453,30.50041555071622,1.2257295900318523,0.785341274045732,0.9711593650227724
gov,25,bible,1,flores,0.0003774596295406236,-11.72862298929572,1.3534894457175013,0.6412547048677326,1.0769044699976826
gov,25,bible,1,bible,13.051590462910447,1.7870134207541255,-0.16953916818059894,2.1446161920466102,2.204710971314267
gov,25,bible,1,gov,0.0008936862168644545,-10.634494076541293,1.343950753087231,0.6316000685957115,1.0607687812044408
gov,25,bible,10,flores,0.005291291930106775,-8.839104917245459,1.3327506319801892,1.0488959488813776,1.6527566163477503
gov,25,bible,10,bible,19.702061510349765,1.7834540295903183,-0.16661419559074614,3.3605102849767796,3.3685778751427993
gov,25,bible,10,gov,14.573134857274395,31.45509351022129,1.2712927168235237,1.2073926823508585,1.7446924033697357
gov,25,bible,25,flores,0.00860050061880246,-8.285862951419984,1.3356604972730193,1.3171713406492298,1.8502338155661295
gov,25,bible,25,bible,22.48388737697253,1.784418429049893,-0.16314078364187048,3.037605657724241,3.0376137009981354
gov,25,bible,25,gov,17.813876295595637,32.550546210993616,1.4130726540364436,1.3450630037193232,1.7552012956802054
gov,1,bible,1,flores,0.0004005958821080765,-11.35826920903738,1.3057390505162014,0.7863051979033294,1.0504466439368132
gov,1,bible,1,bible,12.850873772406878,1.7809358139252358,-0.04390849678799289,2.721653253523468,2.7562976410665336
gov,1,bible,1,gov,7.548992527354168,31.63880170138202,1.2657981077351887,0.9775589800045371,1.2275196031766908
gov,1,bible,10,flores,0.04544811339237934,-5.787553264868761,1.325297587383731,1.1828325589360866,1.5348413625269435
gov,1,bible,10,bible,19.689267846675996,1.7808592743602458,-0.12051490038496619,3.6223542872502645,3.6359969165236006
gov,1,bible,10,gov,20.971576740078465,29.334514892406773,1.5137479942215797,1.7221308029407578,2.1392482158832404
gov,1,bible,25,flores,0.03038719365986789,-6.47436474411751,1.329237346651653,1.2742120527089347,1.6332620102667474
gov,1,bible,25,bible,23.217644564073932,1.7783484283546884,-0.09116506967353645,3.443791744585257,3.4499064588044854
gov,1,bible,25,gov,22.520565525543955,29.039406127872894,1.5049115551701824,1.9055198122559316,2.1925953048754425
gov,10,bible,1,flores,0.00027365871326387887,-12.110094522151416,1.3454061179661922,0.6457478318723374,1.1044180643007526
gov,10,bible,1,bible,12.724468604278282,1.7889552295446312,-0.17518667899647145,2.0158400233719913,2.0928384427261317
