model,pareto,rawlsian,gov-flores-ka,gov-flores-gu,gov-flores-hi,gov-flores-si,gov-flores-ta,gov-bible-ka,gov-bible-gu,gov-bible-hi,gov-bible-si,gov-bible-ta,gov-gov-ka,gov-gov-gu,gov-gov-hi,gov-gov-si,gov-gov-ta,bible-flores-ka,bible-flores-gu,bible-flores-hi,bible-flores-si,bible-flores-ta,bible-bible-ka,bible-bible-gu,bible-bible-hi,bible-bible-si,bible-bible-ta,bible-gov-ka,bible-gov-gu,bible-gov-hi,bible-gov-si,bible-gov-ta
linear,True,False,8.29083331844641,11.734422120140124,9.374143940701662,7.15829952843679,4.794867088918007,0.5733572460106746,2.785082691414952,2.291419013048097,0.4236429272725981,0.4139420072188742,20.92693532371294,14.135077640534124,12.69303397791428,17.249486801075427,13.535639236530391,0.6313899820895762,2.754855852448078,1.1600359097969992,0.7256824674804985,0.6612136152566273,5.893782752078346,11.529350274024871,5.198162204325612,6.140714528471633,5.477344707644543,0.3334748939407951,1.362519375670309,0.8584636266471941,0.3814727096907009,0.3262002499178111
poly2,True,False,34.30138336944983,15.575793293116003,22.21739407167932,10.34068643293714,6.660527141547969,4.26410157537974,11.636875144887162,0.9051729909454972,1.8833788334579933,1.9892293268065708,21.12112919133286,21.768061179044427,39.86571845490943,52.4831357705911,45.43326380259531,0.8844245385988468,11.228889096663034,1.4664074453186382,0.9286393123742483,0.871040893238985,6.306611457354858,16.744017262747494,5.371521602652884,7.40306943273677,6.086203253673258,0.4083909504417524,6.881611686657047,1.0461943309584858,0.4437861862551924,0.3732026328190945
poly3,False,False,98.23397829498684,20.778901439171708,217.76624779883863,136.0246240855787,107.42893256425585,12.510249454186017,33.11802161660272,43.12131405078472,10.429339810378451,7.895323377687403,24.602748080883067,507.86381089397247,116.09940003690812,129.6416363405257,110.87215161559918,1.0004791709133811,31.92935845069565,1.595375259590752,1.021636003472768,0.967237848489808,82.50946574476605,248.36956842115524,18.702985960814004,199.99344017880264,133.85222634538678,0.4588725215317034,19.954247618425125,1.1311352470388203,0.4868766406235862,0.4126912875014995
exp,False,False,2953.6870448968966,129.7975104140244,23.411239414066248,27.17093654045359,31.424130970334936,1.3203534880225571,3.8440430105120655,2.9073183520213264,1.065363787633126,1.11579568022107,174.32131963677668,39.82687837137838,20.996723037585877,30.701312582073044,23.235529633207907,1.6663332999933318,3.467948480970654,2.333809475228573,1.5427248620541512,1.5491933384829668,7.368988307001972,39.31967131920407,6.087794636814069,7.211183366458435,6.595596600181607,0.7593857166596345,2.281081614790083,1.5790292376436017,0.7325753658611971,0.6377042156569663
log,True,True,1.87627618132066,2.2828035459825053,2.56062133633779,2.174147091566235,1.8680803729994333,1.3203534880225571,2.3445037568724296,0.6759411794759455,1.065363787633126,1.11579568022107,2.341399385327528,2.137265722060566,2.9562599252635158,3.262858865068229,2.87314449459396,1.6663332999933318,2.0914088752792432,1.5544718453640325,1.5427248620541512,1.5491933384829668,2.61356564616217,2.345937438963829,2.4155174746165766,2.650053776800758,2.440426807589851,0.7593857166596345,2.281081614790083,1.5790292376436017,0.7325753658611971,0.6377042156569663
power,True,False,13.178684369612752,6.745730257237905,4.597605913870422,3.925240660760692,2.65580538169969,1.3203534880225571,3.8440430105120655,2.9073183520213264,1.065363787633126,1.11579568022107,11.808167381060386,4.650800030707726,5.756620857952633,7.26179538901358,5.828190680582079,1.6663332999933318,3.467948480970654,2.333809475228573,1.5427248620541512,1.5491933384829668,3.887441659762324,4.175429243707353,3.2567017482589318,3.609382095697252,3.417547173128818,0.7593857166596345,2.281081614790083,1.5790292376436017,0.7325753658611971,0.6377042156569663
hybrid_mult,True,False,9.616800837114935,14.18106872181666,7.530358696814203,4.853176196218591,2.4922171299957965,0.6403124237432849,0.9128741884357324,0.5114390303008552,0.4847679857416329,0.4949747468305833,34.409029485452464,19.16394085072317,11.005984182494055,16.44709245436049,12.010237678724671,0.8812869377601524,2.5219040425836985,1.383232928083095,0.668331255192114,0.6831300510639733,5.725001843369872,13.89119821129252,4.957452138732075,6.016600000010196,5.283916371230316,0.4203173404306163,1.3674794331177342,0.6531972647421809,0.3696845502136472,0.4546060565661952
scaling,True,False,13.178678720934167,6.745743810472921,2.8405182412505074,2.586641217197845,2.122160426210341,1.3203534880225571,1.3968696600065122,2.9073183520213264,1.065363787633126,1.11579568022107,11.808169926525952,4.650804258173446,3.984163171268973,4.030548691982983,3.7516994555009138,1.6663332999933318,3.467948480970654,2.333809475228573,1.5427248620541512,1.5491933384829668,3.8874429662359216,4.175430329628165,3.2567028045237896,3.60938509895526,3.4175491658809345,0.7593857166596345,2.281081614790083,1.5790292376436017,0.7325753658611971,0.6377042156569663
