train set size,c0,c1,rmse,kfold rmse
1,4.718388594274829,7.244684417903183e-08,8.499953144863731,8.45624004184526
10,10.822372826571613,-2.7992844706116886e-09,13.778722326938635,13.712826186032236
25,12.701418744149322,-1.7475769708048319e-09,15.380698906076656,15.287931593427963
50,17.06667857707724,-1.8125392153699161e-09,17.412286415958214,17.90495733666251
