c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
40.47684681468411,1.9897264527125564,-105.42178989819878,56.336307484378274,9.777500735683319,-14.084016556235044,1.203648690942676,4.225203220082027,-28.38981569963117,6.584412916861917,4.305556862177595,4.339534680600255
