train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,999.9999999999975,-3.979390245707162,-4.381865398033044,1.076989241020831,1.0781320339260911
gov,1,bible,999.9999999999999,-1.8708873037788993,-14.670376807418796,0.27146645105872,0.27170314004373136
gov,1,gov,325.0816088667785,-2.6696419275568695,-0.8781620577444339,2.515750385074005,2.6434405186098666
gov,10,flores,349.82929720124497,-2.2631312605991627,-3.3707482778286293,2.2400892839349065,2.2942197899095933
gov,10,bible,999.9999999995298,-3.667277880547976,-7.440448439015968,0.7083001360317402,0.7093079058328856
gov,10,gov,81.64544474214871,-1.2336538964329156,0.8004270767683366,3.2140317359976405,3.242958182723193
gov,25,flores,331.000705889207,-1.9870949494006418,-3.4100511079177593,2.4398770460824535,2.5006887938017037
gov,25,bible,999.9999999999999,-3.5058457457372687,-7.304085125160822,0.7428828011644246,0.7432770686780509
gov,25,gov,94.04342966673441,-1.2921173147743201,0.8470000069280206,3.840052082980126,3.861994303465025
gov,50,flores,8.761593815885327,-3.2566819126786353,8.777767018863603,2.735263546107882,2.735263546107882
gov,50,bible,7.423458853804942,-4.260843953109058,6.815506202467424,0.7756717518813397,0.7756717518813396
gov,50,gov,7.104057572921247,-0.5484091569958339,5.74106282113147,5.225578117937445,5.225578117937445
bible,1,flores,999.9999999999942,-5.0299863752312595,-5.634725788026579,0.2210441869547383,0.22149491614031708
bible,1,bible,186.1668780656038,-3.4046027596065573,2.0955470725510366,1.443375672974066,1.8484225314542326
bible,1,gov,999.9999999935546,-5.565715124763735,-5.754180546492649,0.18077873233486882,0.18104179335909057
bible,10,flores,150.80295875023083,-2.113090936666598,-5.930637220031101,0.23804761428476168,0.2449489742783178
bible,10,bible,79.67430073410544,-2.0209850222502874,2.1993842036537044,1.9497863130780941,2.121909517391381
bible,10,gov,999.9999999999999,-4.614372224649619,-6.275937346491328,0.2921863308750963,0.29249549107374234
bible,25,flores,65.98279061064936,-1.1247798258371748,-5.806691973078858,0.291547594742265,0.2923088169136052
bible,25,bible,71.12401773963141,-1.7388268814808945,2.168077328651252,2.2210357943986407,2.2481103175778543
bible,25,gov,999.9999999952453,-3.9380386538658154,-7.665293671452004,0.2916034431237646,0.29230881851808416
