train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
cc_align,25,gov,1,flores,36.11414350927323,51.12100682723328,-64.65546073949398,-25.238380749671567,-1.9797994455945305,-24.29017567015771,-16.728320417769314,0.4472135954999577,0.8944271233857033
cc_align,25,gov,1,bible,-4.0894197127370875,11.851001419724588,-13.046364970314778,21.268228708650803,-13.035909810187663,-12.560550320086033,-5.984928241634668,0.20124611797498151,0.4024920460316921
cc_align,25,gov,1,gov,22.270266672361863,21.234006853621192,22.51453922119886,-23.960440163536475,-7.38924201728997,37.44703408464544,-27.781477226144464,0.08944271909999048,0.17888529293490246
cc_align,25,gov,10,flores,74.48938161204339,-58.834539245234346,12.122308237326529,9.782867788007291,-18.56993038070324,-53.653654638065596,-27.994778626831923,0.245967477524976,0.49193507980877443
cc_align,25,gov,10,bible,-3.342270685818189,-25.928744821710747,19.026131260935955,45.63448167522087,-26.649727060921705,-9.368757943876405,-8.044632003342917,0.6260990336999405,1.2521978999496455
cc_align,25,gov,10,gov,89.0214229891333,121.08859736268438,-48.71690723684614,-201.1366352389398,81.38770270938069,-11.573282668621866,102.60469255768666,1.229837387624886,2.459674790654725
cc_align,25,gov,25,flores,32.64822985635649,49.2863988296598,-91.16945353981876,34.928487827328674,-30.48867796503361,-33.68510862487226,-62.59270195895669,0.1341640786499861,0.2683280639136126
cc_align,25,gov,25,bible,15.708892642267868,-1.550711251568604,-1.7720809130721875,-7.128455786668179,1.9097127673703091,-12.231178422914567,-10.026890645499687,0.6931810730249457,1.3863619641282445
cc_align,25,gov,25,gov,-2.501348308556577,6.24476455783009,64.77748080251371,24.41916508329956,-37.85219401535748,80.70698597211887,-19.93855966263367,1.5428869044749034,3.0857739129648336
cc_align,25,gov,50,flores,33.43683268024979,-24.518482716473688,-36.801379872217474,10.66744878166691,-9.824972830146603,13.974739749637488,6.189886625305212,2.41437141290839e-08,2.7062012377599522
cc_align,25,gov,50,bible,2.262134875907385,-6.096603624692472,-7.184906274346551,3.008297261691306,3.6798437412106804,1.5048537312423595,1.2019441838567066,2.207450916366811e-08,0.12090853884420787
cc_align,25,gov,50,gov,27.660299849002982,62.854260821696634,61.04158189945784,-9.26265549474549,-42.49333955041815,11.664148369613665,5.265686619468456,3.8204123871131e-08,4.747899776119651
cc_align,25,bible,1,flores,12.771989940349737,6.8489060541160685,-8.953550712638917,-12.051873037704294,3.185196314411911,-7.449708548564732,-5.071844766985498,0.35777087639996613,0.7155417397751219
cc_align,25,bible,1,bible,8.301050786607323,11.11477455568045,20.80475033711732,4.450577242785618,-27.60556706819873,31.514624160491792,37.121965674738945,0.04472135954999426,0.0894428769226199
cc_align,25,bible,1,gov,7.550231525904967,-18.477906897148348,12.252642586004509,8.951002312021318,-7.868948576935811,-0.329539269717507,-9.529229675332106,0.1788854381999832,0.35777093438910823
cc_align,25,bible,10,flores,4.440286145146548,-1.6945373440331273,-3.459512246102532,20.213129519760813,-13.00691035393069,-15.179590824306842,-8.672013809154764,0.3354101966249702,0.6708205674547063
cc_align,25,bible,10,bible,-22.451958696045345,30.274596599976668,14.295821267584824,54.73179645996748,-56.7009454013434,54.97414778160612,45.75121832106067,0.6260990336999396,1.252197998786953
cc_align,25,bible,10,gov,11.37630987072428,14.577705728599986,-14.616096115326114,-8.79835209931589,0.1570274354316118,-11.13641524527603,-5.876549652662156,0.24596747752497694,0.49193481181700494
cc_align,25,bible,25,flores,3.782176077242967,-1.5709930808866739,-2.6627335814443653,20.18989881412068,-11.415736186009969,-16.259259047645838,-11.415344698986777,0.4248529157249606,0.8497058551989928
cc_align,25,bible,25,bible,3.5114991961323585,79.18011895793121,-30.618290224879736,-21.413237205660888,-15.308822526662114,50.75043131859388,54.99938170074227,0.6931810730249358,1.3863620434673884
cc_align,25,bible,25,gov,3.2326793745956235,0.5599126242891691,-1.8726479416966955,18.63151635967302,-13.7534297040717,-14.819101516015206,-4.186998460556352,0.29068883707497273,0.5813778387272305
cc_align,100,gov,1,flores,25.4896559245201,12.690400360134376,-33.80945481999065,8.90707553878687,-18.10898683809713,7.7174414605719095,-59.95348474896785,0.42485291572497497,0.8497059695664931
cc_align,100,gov,1,bible,-3.9818251220096577,20.074424614557294,-20.97674965653344,16.926891410760778,-11.014153392871481,-11.472970427706745,-6.467185098492457,0.17888543819998243,0.3577709508739474
cc_align,100,gov,1,gov,-28.383503069736356,79.9528469963453,-35.86622444904483,54.895725107632686,-45.99775006205666,16.503853632721487,12.494494872773442,0.0670820393249964,0.1341640149750078
cc_align,100,gov,10,flores,-1.853057908133745,-74.72817344185947,31.57106772853243,178.24000897575678,-109.07368898114316,-49.70299811526808,-22.567144381839203,0.40249223594996486,0.8049843392643783
cc_align,100,gov,10,bible,-0.8783505004237631,0.4480287697766186,0.9563375047588832,23.582171012714014,-16.35903743682088,-10.275144102423678,-1.3926512832317335,0.603738353924942,1.2074768454162184
cc_align,100,gov,10,gov,-20.779477999993393,140.38931009375546,-63.53573547887905,-0.052194378618873494,-24.446213671475416,37.91262379786437,35.481970816950906,1.0956733089749038,2.1913466699570936
