language to,c0,c1,rmse,kfold rmse
ka,18.437197765266646,-28.57672750610878,10.656816349228764,10.710728492691768
gu,23.246259309269476,-33.71526934901742,10.89883752381581,10.947070776525479
hi,17.423574268491446,-11.431928298682438,12.462370286215139,12.507092171278227
si,23.50666610680053,-25.19928128547435,16.259661593724356,16.32976437607422
ta,18.74347152296987,-19.22998730821228,13.315192090853147,13.371603640306583
