c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
26.410690410724733,0.6024538202140054,22.48720647827559,-365.7730196565837,403.81368598897944,52.61908785392843,13.340073944510031,-9.78361738278617,47.479648734896074,-79.90832826927534,-34.85184581105755,4.262550190547286,4.294869137629389
