train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3",rmse,kfold rmse
cc_align,25,gov,50,bible,3.0871680828525947,-4.069322911640615,-1.146398358760436,-0.9854954451700656,-3.6343633164292437,-0.9583738560278664,-0.8673703022276957,1.0479837257549574,-3.90112898515087,-0.289645631733472,3.0329889033988,2.881811027253191,2.2535603408749756,-2.9562217222220797,-1.170912429217323,-1.0998747947823513,1.1839716698880651e-10,1.1794351154944338
cc_align,25,gov,50,gov,12.000230593193706,8.752570374251965,8.228540280538867,1.7794324524279905,13.402184188357944,-0.17002647146234448,-2.8393648588859253,15.569711495285837,16.457190172122147,16.2611951747639,8.738878728884057,12.798687371901114,-34.663582016103994,6.3445733705576135,2.592258817253156,5.882269591091136,1.4297691089635778e-08,6.282233350288884
cc_align,25,bible,1,flores,3.4108121773729216,1.9428572148324001,0.9756801460829128,0.27465805094026563,2.087246534779347,1.4788705368502455,1.2669816971610386,0.7714056970142553,-1.8229454242473944,-4.177506912704175,1.4401281581173617,-1.0264697846897983,-3.977662160910012,1.2687437455072597,0.23101016363784574,-4.332006391264652,8.240271497041527e-10,0.07395153391509719
cc_align,25,bible,1,bible,7.50206575091483,11.008532706199736,9.080094991605172,5.911028875926325,4.998382081826156,2.7466978151093375,1.2860992758679628,2.3173097359929966,2.569030915858669,4.202791050358984,-0.8775315583915291,-7.743650557017746,-14.12604532648987,27.34991937211322,18.274734962514454,34.71361763139531,6.557912020077451e-12,1.4209688967018217
cc_align,25,bible,1,gov,2.500485080085718,1.2417143733809182,0.45437744848727707,-0.06969090047222927,1.0558991986404698,0.16781048319659572,-0.33346886312293933,0.8830675828767441,-0.8382946870976834,-3.608126133936348,1.410198924521107,-0.10282594470781622,-3.4128075073193584,0.775124735571448,-0.11814833012982785,-6.5730172893957635,1.5491357643613924e-13,0.5802233591904066
cc_align,25,bible,10,flores,5.580850338629606,0.9315908366097211,8.245385686851112,10.573127337918102,2.462926530253915,0.2723577065612282,-1.0715666084605255,1.36703167775716,-3.5951356963671404,-4.745459825597147,3.3431598618948626,-1.1078151726350147,-3.695309681339287,-7.51298252591294,-6.42760848999804,-6.430423460319739,5.023344865237506e-10,0.21902349552094724
cc_align,25,bible,10,bible,3.277904224533589,18.807137636966743,14.974884594103818,77.0642485332395,3.0294999600271058,-3.8734113258832004,-2.2984806210790056,-2.512110873691196,2.597812780688793,11.80714982303372,4.064905061291127,-7.9845143083411,-14.559074030835339,29.513111151767973,21.087098225809797,12.711867347054476,8.421306380649345e-10,2.5211093346036724
cc_align,25,bible,10,gov,5.09789972048574,0.18521255322567773,6.68283019133734,13.744783793296486,2.147484701916058,0.36473920115509717,-0.8440473581346238,0.8004574471254613,-2.271254252060226,-3.3553843390357323,2.1322484433984137,-1.2897976793924384,-4.339779342574914,-5.705546171200904,-5.182503712819674,-4.704922691900369,3.425598686434748e-10,0.32887795504308925
cc_align,25,bible,25,flores,5.696952104554293,1.1334147244523427,2.1455782315142202,8.24953699818954,3.0150324461088873,1.3323394036989156,0.1461173824769499,1.2276260671373338,-3.447377630937815,-4.804614497171849,3.63896570140719,-0.8651111559974585,-3.501101743856846,-6.461434702669463,-6.026848528656777,-5.546974925960357,7.899995239005377e-10,0.3457936084266213
cc_align,25,bible,25,bible,-19.779592665154258,21.148075763584725,19.760177497945836,19.308195128864437,5.198205525649899,-3.4372281079210425,-5.104346547434803,53.568269870695694,40.683740726873566,-60.7367314144219,-3.85208245287226,-7.978621261904404,-13.365694300522796,37.013645777349964,29.2541546606648,21.48598789749124,6.782596623293287e-10,2.406258363195718
cc_align,25,bible,25,gov,5.614796621992158,1.5121165748797853,-1.8040759665293373,-2.52205284979282,2.9033378727291375,1.2356527470212004,0.21439303581977734,1.999593594319081,-1.9336489981079727,-3.2891637441728685,2.8267131184492498,-1.4870940705147981,-4.462485852600005,-3.7109643296852552,-4.011603303812005,-3.286394105688259,6.252717342416507e-11,0.19508751883276904
cc_align,100,gov,1,flores,18.460260103040266,6.749849175916086,-31.730302442355303,-5.153880864777891,6.227269362230381,-2.9216634159025405,-3.914864234101385,10.644013060672638,-7.268211093707273,-10.569752007018575,9.969271231211366,-2.938979779363885,-12.171069879829858,-6.682641188554017,-7.907320511567177,-6.651377937288488,1.04973297006187e-09,1.3154191700151372
cc_align,100,gov,1,bible,4.548094917378998,0.5650718885653151,-0.4920560471211128,-6.364877079870048,1.9972696462635464,0.6016020484168879,-0.5821779224707467,1.7603980709708325,-1.138550603092703,-2.8052819543673584,2.302829717922046,-0.2581129521380014,-3.070079330248154,-4.40700771090261,-4.893461376326381,-3.5862980609628683,3.6679520483556126e-10,0.31218387828035843
cc_align,100,gov,1,gov,11.268601241624017,3.94781663256984,-19.02433449851697,19.884474834844003,0.3079295838635884,9.828447360209656,4.07612056988552,6.834016624155126,4.644440076222453,3.920946183254399,25.687537540793738,-12.41274203354033,-15.542740098246577,-19.200530151940075,63.80020854078336,2.6255086739869724,2.4168468037169025e-10,0.7777076344021948
cc_align,100,gov,10,flores,31.677849345826402,3.891236587878812,-58.35691992393516,-17.93953972705303,3.2028979157453974,-12.8331193784581,10.964905610894412,23.789609281490108,-11.150855516676433,-16.32393722097877,13.350257490150609,12.042936560975225,-24.533362886969456,-20.15917579636462,-18.872562410911293,-12.309629351734193,5.309456607867018e-10,3.7880687442438825
cc_align,100,gov,10,bible,4.87852086347945,2.63427930991761,1.5621152214157514,1.502689397576208,4.407601282729532,3.5451830983358654,2.622807034099189,-0.7719192019858546,-2.918307757713151,-3.783071251353425,1.2294703794378055,-2.84817517383649,-4.897841474144814,2.811107005680452,10.075764859254097,-7.2486693921433085,1.1384308092056994e-10,0.2834381911611472
cc_align,100,gov,10,gov,26.919104634121584,26.71156178832106,-0.963936885481907,5.6427631000989935,0.9732811170565705,6.260528803973133,-5.1239886650045525,15.889548217131882,11.355359529111157,8.808735146912959,-41.830635971706315,29.527997189062816,-21.410599612228083,7.434927682169447,13.926111135401985,25.554110800405795,7.468200645644311e-10,0.752934893273565
cc_align,100,gov,25,flores,30.608260062033658,-1.9715491551527273,-60.88199214125437,-101.42553957236503,4.629888816496783,1.3204659655140705,-3.3033240355137488,43.03898523066327,-19.978688362639584,-18.244764231102195,12.229318060129176,10.956105772942992,-21.532928940453857,-12.090920580590872,-11.574680697491802,-3.1560965715573577,6.183779922800057e-09,3.1333645776461134
cc_align,100,gov,25,bible,4.920114231904589,2.8752936452498226,1.8341321818108187,1.5668374632318502,5.055690895504486,4.331506051366854,3.351178661645822,-1.7729176015316255,-3.119525328214589,-4.0849433999133025,1.6535316562923013,-2.9896941310271563,-4.707191875284719,2.6396223365138467,2.9646864605949546,13.963854033399912,8.768357504337085e-12,0.7374543895498731
cc_align,100,gov,25,gov,12.792024451363973,9.883643000353498,8.237363555936897,7.423462036979717,6.740978620568335,-0.9585461399136637,-6.725354313604035,14.369518996283398,14.89582138488278,14.74469383609181,7.239819020900482,-14.869740959079758,-7.070120754311618,12.150894934694833,13.146456138475534,15.729754605954515,1.219436574277443e-09,0.2499538790248948
cc_align,100,gov,50,flores,13.276778588800617,2.3784366406726876,3.2814667690047323,1.6216210037715033,-10.959227046420766,-12.022698296852255,-10.74043383684176,-6.219355269008156,-7.886535024810005,-9.566156094552895,4.743351214027096,34.88650898420201,-18.471212976298414,5.297352967063002,-1.5172798147970612,-0.34353048246802315,1.3267823687637189e-09,3.5951857678025165
cc_align,100,gov,50,bible,2.4729307996122363,8.49181853646087,-1.6610574088759809,-0.9265492325501393,-6.863854238287125,4.822308719555236,1.3843419526005347,1.5632138694336966,-2.606632747071251,-2.337355304474535,1.7012534912192123,0.8700164089001574,-0.03006214912454733,-2.477865155053478,-1.5374151185324052,-1.1016507939267306,1.59838451455384e-09,1.5239089202948288
cc_align,100,gov,50,gov,12.043368729750684,8.875280256115978,7.3426889259998145,6.968161280783529,11.186758831792018,-4.598043153288158,-6.133342468687997,16.579209082795277,17.736216504127295,17.619988585890397,7.9270839278627525,0.21829962363877004,-20.1647477733863,6.249901849820165,3.3465230364962872,3.1411738640550046,2.2491933354287885e-10,4.923292582989796
cc_align,100,bible,1,flores,3.6129459460601203,2.007642519723774,1.0656564623568907,-0.3328113254400424,2.0699155956491007,1.3722775469259194,0.9875721067949887,0.8317791144975965,-2.081534771812411,-4.254567286854627,1.5651332660193724,-1.1347832410902805,-3.505478971687843,1.226383829141352,-1.7169744830617981,-3.2402096650302923,9.705917272492218e-11,0.1109185127334119
cc_align,100,bible,1,bible,7.405250719032803,7.423897708736484,5.5375300505303295,3.98757852091034,3.6613896037281455,1.2859142167647284,0.17185219501313,3.9649934839563814,3.7896521077516807,4.673698754713875,-1.2041057092194856,-7.118107053871763,-12.680294661836834,32.12951409247843,26.447687258411776,4.198107445501368,5.759589047147733e-10,1.870623192408267
cc_align,100,bible,1,gov,2.973793375705457,1.4891850789078165,0.44057237343239036,-0.3738788743857488,1.2496384410573427,0.18863248418509795,-0.37867059784426876,1.120007692354875,-1.2616146307102185,-3.788434964231916,1.6439345842556292,-0.24259119657748077,-3.3161855436619927,0.324769713712832,-2.383146612912913,-6.612448015917056,8.797778851413647e-10,0.2599558453679393
cc_align,100,bible,10,flores,5.396508305777237,1.4825851714528415,8.269871226233185,3.7629711125747773,2.985089941969924,1.3872167803058661,0.21540910789098877,0.8154493325246472,-3.367335650423782,-4.586368380150385,3.1945429102338747,-1.179253404709083,-3.5369035821790193,-5.80245483757227,-5.2940383412762015,-5.148547160229007,9.424939523264101e-13,0.35476705948335396
cc_align,100,bible,10,bible,-12.489974587953588,22.416437238194497,18.36034790138648,16.689972514060578,-0.24766861317889857,0.7447820068414589,-0.74687981074808,21.314024386464585,37.74957304403579,-33.320046773754676,5.612852115058837,-9.175062245079893,-15.824273808509776,35.41150446985642,27.148801412324538,18.894345668779156,3.884882052284572e-10,2.3375815153868906
cc_align,100,bible,10,gov,4.96367149523173,1.724132804132228,-0.216275359858603,1.1363934317086197,3.0819026187624354,1.7275095647084153,0.7368417607108017,1.232563461136054,-1.9149736201211498,-3.084629949167013,2.100149912886746,-1.66337484536364,-4.4449020949602245,-1.9214970969447054,-2.7484114015230303,-2.3941808889924374,3.4418256507383e-11,0.06439723708346569
cc_align,100,bible,25,flores,6.787309387493997,4.9223074586395805,-46.66116223312025,8.849512187958176,4.954968756450336,3.5431686222181162,2.4098873151734033,8.058480797855424,-3.969064127063643,-5.0158518869746285,5.361190436884719,-1.9137606351065914,-4.5070533547319105,0.1940544518351772,-2.2555566122980393,-2.0284275525915594,1.820660246875927e-09,0.3126435983376801
cc_align,100,bible,25,bible,9.44462709870813,13.901106450926148,11.59719537108569,7.629753866715699,2.615454922319549,-0.9392186948563154,-2.093184962932355,5.079524845464843,6.31405272628761,8.49376083894335,0.9396970712134034,-7.267156196368249,-13.310032838021602,37.11446238452894,25.89073054670363,23.893752865524142,6.319129285913829e-09,1.7293895931896088
cc_align,100,bible,25,gov,4.799058720604885,1.9211257721521489,0.8400221966507521,-7.12571395740989,3.9490747926621474,2.766950328293959,1.658906821118478,1.2981822282370337,-2.0235643706047046,-3.0266768240125637,2.0804518999723323,-1.8723000504231135,-4.250947091037248,-1.2351488867191809,-2.3271749082599924,-2.0354659594077438,3.349989924810445e-09,0.1506097431713305
gov,25,bible,1,flores,5.9244306422374935,-1.0687867194802168,-7.621475114017068,6.347451548648327,2.1503274498591205,-0.010000512321976967,-1.6931974381476997,5.094131375912173,-3.9765879255231655,-5.230363591331612,3.737347945760109,0.004969278847353135,-3.2330753495604303,-6.763745655542363,-6.471535131382363,-6.083748459303134,2.789626694182086e-10,1.0399941236713708
gov,25,bible,1,bible,17.573034930276858,-0.10962425295638221,-11.763043393386296,-2.9968165544461174,0.03710357750818722,-0.43955318250798686,-0.5361825497074482,-11.642845874961528,10.777876434572258,12.854735558708365,7.485218068382774,-6.367744373220493,-11.346258677224542,22.897876690021523,21.309484894769042,-12.044099129194073,2.46618459626087e-10,0.7866452308900385
gov,25,bible,1,gov,6.299128302587429,-3.3763926085993736,-4.795279309205864,53.173366803193936,1.9637394467189322,-1.0408944558480921,-4.542835914621362,0.9968733482791015,-3.775843180360452,-5.400836261554659,4.34530099602508,0.21657904428366595,-3.4417542471457216,-11.075195326888043,-9.838948589798733,-9.922986074427573,8.140707674976292e-10,0.6308154681269863
gov,25,bible,10,flores,10.282543901059631,-5.03522276442181,-47.479453269155385,-16.567064850968393,3.029508606250323,1.5522671462966953,-0.20028665750809854,20.212922718396612,-0.9460886681994416,-12.836971031931363,6.217426495822764,-0.11125650594331,-4.879209798699326,-8.14094120789476,-6.21474794729501,0.3564395007346398,2.120992988112836e-10,1.0745261110161453
gov,25,bible,10,bible,-8.510558358560099,13.985836988914857,12.730431834642141,10.552997691141513,7.480179007214733,-7.130695704158335,-9.330943422100948,55.914462135212084,-25.775534006580262,6.249048926436987,-3.2614843197592225,-7.4619064867326905,-11.786806497496167,31.11825677788847,24.09749494460279,15.635890659711496,6.282444043068396e-10,1.7739330503065316
gov,25,bible,10,gov,7.399818863829401,0.5477249219977514,-4.891958670053173,-5.5214733829234826,5.2480918105588055,3.8269398169491593,2.1397797515432027,3.770433879658228,1.422294850486771,-0.9741529225395592,6.915105664627306,-3.4793733473779955,-5.039504214829473,-11.102069036000682,-9.90643016869694,-7.502582094109817,8.922907776141361e-10,0.023995828133318176
gov,25,bible,25,flores,10.749544597309773,13.816741871891184,-12.725802501280093,-12.324821629845825,-8.135409486801905,-12.411030749645825,31.621975571062073,5.433131823664903,-0.5267491507902973,-7.447178280276516,5.736080025305311,-1.2677180658347065,-3.2475208696950646,-16.56924302551161,-14.523760891085383,-10.873498863295461,2.237066066567171e-11,1.3251790906848944
gov,25,bible,25,bible,18.233793161982152,17.050946522866642,14.145743203252476,11.381223579710436,0.44166305762263447,-0.7658225052340631,-2.174877043988165,-9.978943296680214,-21.431066938541733,42.94313627021465,4.918395411542797,-6.750260571073056,-13.392226822212125,31.922656204734654,23.88108019741094,15.237111588327332,1.654854066777579e-09,1.4711312441827928
gov,25,bible,25,gov,5.392252694268413,0.2810920943006625,11.807943106963753,-0.12440889125659703,7.371410653831279,8.665986121166114,-0.012566297034909609,2.4964281413701603,3.2912351328784513,-7.968355294053471,7.731577879674746,-6.438475889197856,-6.172805685524467,-8.16664635764161,-7.005212419746039,-9.234813374373324,8.555518237625196e-09,0.1945019298146741
gov,1,bible,1,flores,5.537108606296315,1.7752444856871548,-0.6081370982199328,3.1123141923275193,2.8818895625428786,1.349956101325966,0.2971155959179291,0.4369944522426317,-2.9654806162004164,-4.0563446231066465,2.6463248554982317,-1.6764027550134686,-4.42259139384627,-2.3959520204846587,-2.9045005241916106,-2.884586230944414,4.1605053604478446e-11,0.23852319603917047
gov,1,bible,1,bible,8.136570343739288,9.101747742207719,4.6599061468789635,5.229508672926063,5.842092825922738,3.356612235623128,1.6177389671838458,2.833231219714407,2.0623515807665096,3.604096139920957,-0.7044618299772049,-7.76111838719869,-16.14970093005411,30.22753222806052,20.36719596976377,29.498641617584482,1.2817067535770688e-09,1.8365546775559511
gov,1,bible,1,gov,5.220676620810101,2.8260379201263315,-1.2127952552734327,-0.720463869930452,4.281568156710732,2.9803739349224077,1.856961524520155,3.266924318879952,-1.7424432138196064,-4.111318721381194,3.7806093627628163,-3.6657880251853747,-5.3744428533747834,-5.065899300632182,-4.511006296583425,8.683646390733882,2.9853785438157855e-11,0.13772833645796434
gov,1,bible,10,flores,7.541284532207567,2.528825835086421,-6.500891114638891,-10.256607502604544,3.387412231415493,1.028148922552381,-0.3556359803759258,5.151577125181297,-2.4425349717163485,-4.392743299415511,5.628124410678341,-2.164617514437041,-5.457803171334261,-7.837674580720732,-7.380856979996604,-6.552847479514094,2.973241859863639e-11,0.6973430912620713
gov,1,bible,10,bible,6.587672136701368,18.696997127710713,17.052960141101178,15.025059313193351,50.84870758876371,-41.265297934556685,-14.710917906852295,-14.732607072917695,-0.6871634618461029,24.72089569265027,-2.6258403848175957,-8.515932729908736,-15.113230667594477,35.08275214459935,26.781494694137432,18.534333851041136,3.383290396514499e-11,1.7939149090582525
gov,1,bible,10,gov,7.513239930339263,4.637235288282681,2.650219559041421,1.3987616327506305,10.906910148236095,9.50905276843142,7.205210570149136,1.4609921392515417,-0.6715897387286517,-1.8996965950630562,0.2524593722617139,-6.163604205530179,-9.786844240798004,3.382441420406053,1.2407671621361076,0.6765257470337672,2.5674244708840546e-11,0.3967006362269746
gov,1,bible,25,flores,8.28497990950475,1.9173287181360958,-5.516653966697506,-5.978803420908323,3.491974296228557,1.2017915939381512,-0.08881870214855782,5.046004644491982,-3.305450296276183,-5.440808951086507,6.075630725484404,-1.5359744166962617,-5.330586344738323,-10.206544242280371,-9.228704798083664,-7.5459000933904194,3.379543547180175e-10,0.8176053588772625
gov,1,bible,25,bible,21.988440187739958,18.83423348099567,15.491166378524296,12.431371515263388,6.219208345356533,-10.703651824049995,8.633521774264704,-40.12809588947347,29.322644245457084,18.050815520799734,5.053367310670631,-8.09686735109927,-15.594703447159468,33.11915367017141,24.70269397586047,16.100595664571212,1.2370218112324862e-09,1.7169330882494696
gov,1,bible,25,gov,1.4390607099769963,5.937050947199421,-2.0149286514054268,-1.4301050558520954,13.483026819454675,12.42040995486148,10.581700259537321,4.6712005890362525,-20.12125541155639,9.929949328556395,7.227270898996492,-11.121280731516478,-12.009240205553413,31.528281667559796,-15.14346797869585,-4.2613623738874775,3.752673509812662e-09,0.7481268860192098
gov,10,bible,1,flores,6.321226579214501,-0.6474105674169981,-5.04072774945815,20.53323775796974,2.092684754401944,-0.49169699263903577,-2.8467807135029437,2.231887302334424,-3.2414625763949596,-4.784184623885724,3.9843925772059596,-0.3542222960163348,-3.768301832326066,-8.020652282469236,-7.3372571664981905,-6.9230366897872075,4.5897124377292844e-11,0.6797631057625748
gov,10,bible,1,bible,10.80254676232998,8.020818102137419,2.134343653460799,-1.3123778642710329,-3.480097310516474,5.142591326899028,-6.705907594220044,6.7615125877800955,3.2002100783577188,3.607787565545542,6.208437490554985,-7.272225751726502,-10.380447291290555,5.101906605575554,29.94850309411056,0.9458923776503165,6.417935715599837e-13,0.5599757079268953
gov,10,bible,1,gov,6.461928209513488,1.9997167087638499,-14.942506033122111,-3.9428738986430494,2.763141714062482,0.710296696384162,-0.3959628978654177,4.610898971789594,-2.8587093327363533,-4.383181574771589,4.16812940072583,-0.8248632352399943,-4.084286560137821,-4.728867889187534,-4.995648859512965,-4.23900454151325,3.512306586112648e-13,0.6122847662892791
gov,10,bible,10,flores,7.578222382267345,9.889057735919899,-6.6985738780684905,-5.6953517590148035,7.23657087145892,-4.185901997825576,-4.076378776621503,2.2889603849804936,-2.446189832793747,-4.978095703634993,4.681901411853319,-5.096186223860201,-0.36463375908457407,-13.32596949576416,-11.443428344948897,-8.071629753840744,2.8575992642448937e-10,1.086052932807093
gov,10,bible,10,bible,-6.535883671578981,14.223139924293482,13.386875903504805,12.22403523656745,5.340083663967316,-6.081281526821496,-7.017959110166022,40.98515769022271,27.841957299858723,-37.06313188383428,-5.833651669293959,-7.726949205660901,-12.125120641388579,30.413050583019153,23.966698017160322,16.17630728864426,1.4663812894762313e-09,1.5584005300237254
gov,10,bible,10,gov,12.191090034631037,-3.679982380553546,-1.3674860091055057,-1.131566726735829,5.498201721256373,6.987096882874933,3.8880223652730503,8.640893926950367,-5.056512427802756,1.843521086567191,-1.2625403530354766,-5.9487074174258785,-4.1130335677900165,-5.585328398892718,-3.8232633181884,-2.140008425914282,8.795079748760101e-10,0.5249640155891553
gov,10,bible,25,flores,9.155354668026769,1.8653855267535946,-7.382825727046414,-7.775119884841946,1.845964639436202,0.8960523255151406,0.432351907435135,9.097564363862544,-10.407039937175076,-1.0263720405329537,2.9354070739109868,5.352484372109257,-7.116973151712376,-13.753499040960502,-11.779095152265306,-7.8788103480232135,8.329826241830216e-10,1.0184894611268394
gov,10,bible,25,bible,-10.191275818508451,21.01050342436802,19.91796944681862,19.63524415840047,4.920769342743251,-3.3185698984185676,-4.809019949436519,39.90203264661426,21.959575450755768,-34.48160248177462,-4.97986715937931,-7.3796199714107615,-12.83881173831124,37.08433216004111,29.190420772709622,21.385271293661194,2.1084935476970888e-10,1.7730861761193955
gov,10,bible,25,gov,3.2013857023729377,9.227029145900147,6.27333734874916,-12.059539070526458,8.3716521529943,7.795163336274654,6.672118292516081,-0.037077454335084366,1.9980070716599698,-2.231769411834121,1.4225526008664966,-2.5758340406588993,-9.190882300106587,2.022853868042479,0.057102666673287325,-0.7856135819405243,2.0357919976448128e-09,0.20728388615102977
gov,50,bible,1,flores,1.4426978800840906,0.22857573609826753,1.173508107746495,-1.5082217830288827,0.8613898598289175,-7.0681783632505715,-1.184115160083564,-0.6657423429372367,-5.752915700374779,0.9572336210581682,1.4360256424525826,1.4768565631831387,1.5713929994986686,0.3536856912166726,2.146534118162542,-1.3653315280001421,1.5905660918552404e-09,0.49797453183400414
gov,50,bible,1,bible,11.493181487857363,1.1655792442599409,1.2032618948893896,0.845218914538697,-5.895155641160748,-9.078694273725874,-8.334240267430975,8.755187896146534,6.7362943485227005,5.263556083338991,3.1632078326237263,2.379928870344832,-4.718718088554477,0.729289372324354,0.8746972512872514,1.2991021298413308,4.993188058691928e-09,4.221764653961994
gov,50,bible,1,gov,0.8872785051248046,0.06526871098237706,0.6086967413336342,-0.8472593643186276,1.920082057784811,-6.185652384384215,-3.06601053135218,-0.21565568225274429,-3.226137274429515,-0.8959876192615996,1.08868675983702,1.3573140723382369,1.7557346796477986,0.17914675394318164,-0.11742127100951913,-0.7532066393055988,1.5698649532099254e-09,0.06567489611145806
gov,50,bible,10,flores,1.7032624322359347,0.9614683021497299,-0.2922279837862826,-1.0906008617877962,-2.127909413176408,-4.083189279926017,1.2825841742575017,0.6644785430240423,0.33198749237111874,-5.161182373816577,1.2879473875626928,0.8499723746210782,0.3816540299450854,1.7839792868060413,4.865491715755735,-1.2986819687025308,1.0211778043535462e-09,0.8096820618367848
gov,50,bible,10,bible,40.17705639034594,-24.83852303114336,-2.0057839101502752,-0.7631266202128386,-6.990191514462523,-50.95251235621697,49.29607420354108,23.955058566266214,13.210777393960544,3.7962207876323975,-9.060220830017927,1.7881908725742577,-0.6253491856904461,-13.328839943773914,-2.2162932301548,-1.2187371294819693,1.5852797648693394e-08,4.4384100771826915
gov,50,bible,10,gov,0.18758018791298428,-0.19836747335236984,-0.5403575767166732,-0.7699795893489852,0.9009194194356092,-0.619111000705007,-0.7740337539386395,4.582401137949693,1.0322640627585864,0.3433954299063052,0.8548341700575566,-1.402794196552986,2.9327203099995063,-0.3452939473394448,-0.7007819595232821,-0.87903763071042,1.581080537911493e-09,0.27174689252723244
gov,50,bible,25,flores,1.2595679483685505,0.8634417943621087,-2.7998246400492723,-1.0302953983449574,1.0850462178601097,-7.844798967310569,-3.151917861635145,0.6969797672229281,-1.5171730868119575,-2.349869349169877,1.7280571741518043,2.295399055189969,2.98114707135168,-2.796395527005458,-0.8950921998874795,-1.4180368899480686,8.264463544277051e-10,0.8330249539806582
gov,50,bible,25,bible,11.583672554758897,5.435142944380257,34.28367222659565,16.279497977845402,-8.08909638712031,-9.65623691922196,-9.351486313986708,9.390699921857863,8.035642392354987,7.141999369394011,4.8816752979345495,0.5578021692218791,-6.5303008994981875,4.968799676218304,10.737580085432123,-1.963971903287261,4.5439312937366095e-09,4.6933395675376905
gov,50,bible,25,gov,-0.9479633951149882,8.457623876760861,-0.019022337170418187,-1.299664833226619,11.52566288486664,-3.923504765726037,-6.16757852651285,-0.5028982508536732,2.29511680651657,-2.377220300643388,-0.2770048279271221,0.4677895686019956,1.2878664961776494,-4.003918570371829,-0.34265006445383667,-0.7301268389824904,3.838557456000459e-09,0.2164308838056002
