train set size,c0,c1,rmse,kfold rmse
1,6.6947416396066854,-7.570699567877341,8.06938914558821,8.075165432553636
10,12.93639797928818,-5.118989082898688,13.532111851114577,13.537635243047593
25,14.744681453100968,-6.464340338394042,15.152291978708861,15.16063615928125
50,19.173666603295786,-4.883126563905248,17.217068458694204,17.45812768682325
