train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,2.5297660021947728,-2.346786366355904e-09,1.835418209166509e-05,0.0001500034219679667,1.568731347417316,0.7037980325215897,-0.00033858728648526027,8.549951103598035,8.578571495298522
10,3.6720375158090115,-1.1408249390313478e-11,0.00013956346026130706,-0.012898947046297122,3.059500438851746,2.5082111844622497,2.0120493969359816,13.920126794207937,13.775973230171855
25,4.442610656843785,0.0005983095971973383,-1.439761519035969e-09,2.382837257275818e-05,3.646211411169668,2.929451500767827,2.2843670356351513,15.51537953295444,15.369843490897837
50,9.353090517475984,-0.0001869017414021677,-0.008171919204807246,0.001192537808877388,5.894469394294425,2.788010371791099,1.227693713226084e-08,17.425577910002865,18.198231735945647
