train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,-53.64284832686046,-91.65526400096392,5.124210373229875,10.622783966310989,1.4630218030253481,9.550396405466328
gov,1,bible,-23.245616079495854,-38.86243979703937,2.9017999157552907,4.5728176785109,0.231164519568278,1.5090088146261673
gov,1,gov,4.337953178211872,-39.01963345362161,8.37415516683564,17.011394078423873,2.9852385430789137,19.487208866145814
gov,10,flores,-111.59815749639017,-187.50126005362705,5.124775793865193,22.09374696957715,0.8297160350730127,5.4162672234500935
gov,10,bible,-36.68569164098409,-59.57082956915446,3.25786091171796,4.825184998654748,0.43140040150539893,2.8161199206557295
gov,10,gov,42.97802518830605,-5.81375840898369,-4.316194908914919,41.048792475831114,1.6605719174413436,10.839975206490216
gov,25,flores,-127.65794402685167,-216.82539541233373,6.4002112605660395,26.608540923027633,0.8823520827106232,5.759867789836251
gov,25,bible,-38.90116972924342,-64.27784569821067,4.192057276435613,4.757287585559967,0.5190010062227111,3.387964098698262
gov,25,gov,39.61800295417388,-20.51230458991353,-6.005675500897604,53.6133796139293,1.7698501970544287,11.553328135786606
gov,50,flores,-9.01639114465664,-15.621586288321053,-7.431527283335363,-15.584795540968427,1.6483246490906497e-09,5.603837772360298
gov,50,bible,1.398283980117795,4.4250659861675565,-1.7072301947421293,-6.695081820247331,4.443340680174643e-10,0.7989895324733978
gov,50,gov,55.22622922268013,4.4390466064814325,-11.741356586777068,52.5228768660248,2.46544079300602e-09,10.173873842207117
bible,1,flores,-11.83222780811546,-20.769574724837597,1.7712053515594037,1.7443810775396138,0.31810659088924825,2.0765541811486616
bible,1,bible,28.935584528860538,12.220526765547206,-3.9799995605842855,16.210396490098105,2.6085758310636447,17.0284087283302
bible,1,gov,-9.528557860711619,-15.758705723260242,0.9502179095991297,1.2834499445670289,0.21780567996217098,1.42180422648442
bible,10,flores,-24.78138184709199,-43.42205300748157,2.7314137290926386,5.750781081404431,0.2448662176559435,1.5984515337266447
bible,10,bible,55.92305365410869,36.67585492800693,-9.547061599771748,24.399472274374038,2.1475806034149296,14.019098029086132
bible,10,gov,-18.60224840822329,-31.132868420293182,1.9268920552359596,2.9090206719759757,0.31093265498321065,2.0297237569207396
bible,25,flores,-24.437445791520407,-43.37801068387583,3.0075555281647772,5.093425883584529,0.1946951631190224,1.2709420886064036
bible,25,bible,73.7288818165014,58.68453807009948,-10.423429232914634,20.32979916377065,2.149206742489863,14.02971323163732
bible,25,gov,-24.085918130966242,-40.70284400555783,2.524855946161891,4.955309078642409,0.26611307322565503,1.7371479582427243
