train set,c0,c1,c2,rmse,kfold rmse
gov,8.419092865581229,0.10693495990941912,-0.41040577743495377,13.766678643698082,13.772215041552489
bible,6.202637812234807,0.03570204399363385,-0.25557248184849213,11.775606010445461,11.789672668869091
