train set,train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,33.5323623348973,15.413747168831378,9.812624334463203,9.10982091694772,-15.805085050604086,-35.88709562937424,4.401618464026148,8.055722604093095,8.459290110519458
gov,10,37.83847667312223,11.035109669814135,4.9807028161032365,-7.440813375574352,-0.6055929707375408,-19.161359683750018,-22.241939667218045,13.957300132561466,14.666792671142252
gov,25,41.83031544657334,12.327443521441444,4.762857230284206,-9.571919602192493,2.3505350772347366,-20.149897484784734,-28.810383265322244,15.323779640562046,16.08860792906369
gov,50,12.893392096686542,3.6137352718982556,4.9007784897099045,-15.810383977963365,10.399361854517455,-0.07392181396697109,5.157124011454955,17.182031958491624,17.87501101988277
bible,1,15.344945304374548,10.813990623124424,8.382793041466373,2.107627391677383,-4.833286677507693,-24.85257053231871,17.126768277573518,7.742494628652254,8.012782701774285
bible,10,15.722982110388712,10.531759457601622,7.494836087228687,-2.3141170435685687,1.6224116011977439,-20.420723815675284,11.29307585172742,12.330396081176223,12.754968145590125
bible,25,15.858987494444035,10.635379775542772,7.857114703170241,-1.8970140570753542,1.4650735608434655,-19.794203225660816,12.632531012582648,14.151702632209567,14.636934150830005
