train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.6970373810412855,-3.1657215767551306e-09,8.66576075966784,9.025785484078678
gov,10,13.906142293574122,-3.1103613892247624e-09,14.229978427842303,14.504623138977873
gov,25,15.898513621521206,-4.674701184196774e-10,15.63769780530311,15.91580643536451
gov,50,17.02604030454722,-5.710813863267019e-10,17.418167529653708,17.943014284349424
bible,1,3.8834320096021866,-4.1904731659707364e-10,8.17580630563941,8.083893466152078
bible,10,7.914142690494029,-1.309994627398479e-09,12.629910186959533,12.512449777921203
bible,25,9.453258606010685,-1.7234312427667862e-10,14.412755780841861,14.302374664241485
