train set,test set,c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2",rmse,kfold rmse
gov,flores,38.04576693839784,8.388980091623601,-2.1857542352075545,6.375541168924096,-2.8167647397098854,2.0511693210231425,-4.807463882167128,-1.9004260629645768,-20.61365003399453,6.468194989062513,-21.95174328057228,-17.456718961476792,-16.78506459152765,4.292268026927411,4.415038195616674
gov,bible,11.708873016779716,2.558339188846378,-0.6985252491962184,1.3831035827613032,-1.4353088424893718,2.0215362349018995,-0.14689341256432062,-1.073300800433048,-7.227721849542369,2.016060680705887,-6.707559831386685,-8.018211530570069,-7.017865983846357,0.7609995864869218,0.7821617451730016
gov,gov,8.299790448419675,15.220132023959401,14.252348980026447,15.470982782341398,13.22407383759149,6.604359661041837,4.133015657348799,7.398258433241075,11.01616008261312,-11.38549996818163,-29.102547959228236,47.811407703151175,32.47185104742385,8.631131744459433,8.857779486392262
bible,flores,7.787517728206568,1.7217693153390903,-0.4422854142082892,0.5482292141072359,-1.3224849217265242,1.2286330728278605,-0.26148758670457856,0.12700504046380987,-3.8270106024954673,1.7157246257301808,-3.7488767486506465,-7.28428419540738,-6.033501758803576,0.6676659178396518,0.6952013677686799
bible,bible,11.0401776480847,11.509390133079636,9.348653142018403,13.87623591946803,11.003542721465854,0.4816560545020999,-1.8850836512535192,4.536123557880316,5.266389149080356,-7.9291826822358935,-25.00025843342593,41.86173073782932,27.978650520722212,6.252430638547215,6.501713836623236
bible,gov,6.584995327999077,1.4746298257133004,-0.353423932888105,0.6912673702260997,-0.8932020401555071,0.9610194344910435,-0.27285047829305253,-0.24967974405330462,-3.615444494418217,1.1352304900449859,-3.7695508027697726,-5.004494212280327,-4.293350975775823,0.40770359607815587,0.4282326305541839
