train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,5.689417548867949,1.0062009711958566e-05,-1.2102635371886781e-06,1.9492534419948012e-05,-1.1435256372287471e-09,8.66794963597007,8.945274295726591
gov,10,13.69772920333253,-2.5129655956228072e-09,0.009058826564284823,0.017911674548434696,0.05105086433361548,14.262555337541292,14.543845646995118
gov,25,16.51454478416638,-1.4275258358499784e-09,0.08236716445273333,-0.07102540105237345,0.019778247321822953,15.549501014081542,15.914639550663022
gov,50,17.06686096109501,0.006112794028279761,0.148677363291955,-2.5272790116553045e-09,0.0761745013783229,17.40661803326999,17.99393696416948
bible,1,3.7600502827555426,-4.126989193519461e-09,-1.0686762100732042e-08,2.153188165010175e-07,-8.19430543545485e-07,8.212519840364864,8.093133904261926
bible,10,7.9089556991693675,-5.9188525444392205e-09,3.604961033957425e-05,3.994704143203772e-05,6.47541010465283e-06,12.630930201829987,12.513434660019898
bible,25,9.419010455306694,-4.928442807237735e-10,-0.012187357093995365,0.0014296464277627399,0.0006191576713128169,14.419069908181196,14.332939881180696
