language to,c0,c1,c2,rmse,kfold rmse
ka,-12.514157449898825,-0.04035483702933258,-15.244593983622673,4.519626559226947,5.026043799187802
gu,-8.843338285430134,-0.05651832097819406,-15.666606970526834,5.926974181155203,6.2181845499316335
hi,-12.437409471111295,-0.025914886301901974,-18.26575431847325,4.0353332013044625,4.8389237344716305
si,-38.71601926234571,-1.4463563882680255,-16.96436102164091,6.306833807504539,4.767887348114783
ta,-12.262782792014535,-0.019332245334740778,-17.489662143187346,3.320484564613733,3.9796419601164708
