train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,loo rmse
cc_align,100,gov,25,flores,2451.095793871722,-17026.54643836264,38942.88506099876,-29065.841220026716,2.6879360111431225,3.801315561619405
cc_align,100,gov,25,bible,1766.9367229351606,-12448.39446347367,28715.199538934005,-21585.234101532078,0.2846049894151542,0.40249223594817246
cc_align,100,gov,25,gov,2458.074185817519,-17677.57778981283,42115.714143517005,-32551.11562174098,0.31622776601683794,0.4472135954927574
cc_align,100,gov,50,flores,101.02810938931243,-292.0820919321079,83.84240984187136,285.77741279096364,3.7935643211424966e-07,11.233878408452771
cc_align,100,gov,50,bible,17.23147485512501,-47.7943764432647,15.882400530529159,49.543666444029704,1.102004266198624e-07,1.9292193435701999
cc_align,100,gov,50,gov,-135.56611898327924,660.8374233559479,-225.06605069308426,-686.4686047467796,1.8799698579197891e-07,26.15424575300554
cc_align,100,bible,1,flores,1061.9373440867148,-7468.771849258369,17198.501936832454,-12910.056751001373,0.4110960958218893,0.5813776741176503
cc_align,100,bible,1,bible,4141.191247860598,-29435.09943506639,68686.93731784803,-52185.733485518984,0.3794733192202053,0.5366563145538257
cc_align,100,bible,1,gov,810.5758101850215,-5699.806251695458,13121.87295748322,-9849.56297540203,0.4110960958218893,0.581377674149081
cc_align,100,bible,10,flores,958.0360760196975,-6713.795793682758,15423.807839355375,-11548.83746145586,0.6324555320336757,0.8944271909999768
cc_align,100,bible,10,bible,4059.523434113045,-28910.997424678586,67744.66953048676,-51656.947520975205,0.8854377448471464,1.2521980673867446
cc_align,100,bible,10,gov,1291.1344460005753,-9114.051088835264,21054.37671897998,-15846.479380633325,0.6008327554319921,0.8497058314305186
cc_align,100,bible,25,flores,1046.758160707497,-7339.649648377375,16867.479988558505,-12631.653315325972,0.7273238618387272,1.028591269663712
cc_align,100,bible,25,bible,3916.176416379989,-27841.21217642096,65216.00097140468,-49719.070517759465,0.980306074652198,1.3863621460450704
cc_align,100,bible,25,gov,1288.6725305280204,-9093.047798542615,20997.16177905087,-15794.710524572734,0.6008327554319921,0.8497058314550248
gov,25,bible,1,flores,576.6346381577047,-4009.8950221336722,9144.416432369599,-6803.131529958765,0.6957010852370434,0.9838699101020428
gov,25,bible,1,bible,2939.35285261423,-20898.98272617158,48870.954668011924,-37202.880758670995,0.03162277660168424,0.04472135953116412
gov,25,bible,1,gov,586.9090331376174,-4086.508999278486,9332.40103543502,-6952.1128289603885,0.6957010852370435,0.9838699100817162
gov,25,bible,10,flores,575.2727227573132,-3988.891732355231,9087.201493634639,-6751.3626748001525,1.1384199576606164,1.6099689437685094
gov,25,bible,10,bible,3609.447504635285,-25721.34369826115,60361.81584746246,-46094.03280191174,0.6957010852370432,0.9838699100746083
gov,25,bible,10,gov,1105.6999798563265,-7851.017521496043,18264.942472033963,-13815.229891092946,1.1067971810589332,1.565247584267424
gov,25,bible,25,flores,561.9959335034159,-3886.0236428186995,8827.698216757808,-6537.670306554603,1.2649110640673515,1.7888543820078244
gov,25,bible,25,bible,3847.5175670327176,-27325.917626992392,63957.32369056939,-48727.97028134346,0.8538149682454622,1.2074767080798967
gov,25,bible,25,gov,1941.9561019532398,-13749.160770473141,31864.946831811103,-24034.083481672747,1.1384199576606169,1.6099689438039972
gov,1,bible,1,flores,1313.3595964070237,-9245.613681501702,21296.586520550478,-15989.96384905289,0.6324555320336759,0.8944271909511683
gov,1,bible,1,bible,5167.610004027162,-36706.19635774231,85483.85231556014,-64829.20889376666,0.12649110640673472,0.1788854380197164
gov,1,bible,1,gov,1681.5900394156645,-11891.940426293964,27514.60086166339,-20734.69550422056,0.7589466384404111,1.073312629212142
gov,1,bible,10,flores,1270.4046981817255,-8950.321488525185,20649.80004084651,-15522.632353052955,1.0435516278555652,1.4758048653653306
gov,1,bible,10,bible,5193.6244162824405,-36947.57204947606,86344.88609884612,-65687.52664919509,0.6008327554319928,0.8497058314720469
gov,1,bible,10,gov,3474.8904728323155,-24659.27866159268,57239.97968619648,-43249.867057484946,1.0119288512538815,1.4310835056005162
gov,1,bible,25,flores,1137.9623998571903,-7989.132201511989,18375.518937936067,-13772.7091268125,1.1067971810589325,1.5652475841742604
gov,1,bible,25,bible,4497.9946438520365,-31992.05518751942,74873.13575195128,-57031.908459002356,0.7273238618387263,1.02859126964974
gov,1,bible,25,gov,4465.653325316493,-31642.29755610849,73335.0193473584,-55342.71502125176,0.9170605214488301,1.2969194268099602
gov,10,bible,1,flores,769.2972724876183,-5382.8486976784525,12341.32707457927,-9227.753350851708,0.7273238618387272,1.02859126964669
gov,10,bible,1,bible,2898.675511957339,-20595.152227669227,48126.16812044264,-36613.426667563166,0.06324555320336736,0.08944271906846905
gov,10,bible,1,gov,868.8342309199274,-6090.567351360153,13987.287560145382,-10472.492716473187,0.758946638440411,1.0733126292119384
gov,10,bible,10,flores,675.7906388392706,-4707.112030569301,10761.769447743378,-8021.986467379716,1.0435516278555652,1.4758048651444313
gov,10,bible,10,bible,3830.9870505537197,-27273.59441932347,63910.25035163031,-48739.938212969035,0.5375872022286242,0.7602631123683538
gov,10,bible,10,gov,2045.1012490054854,-14528.427598935123,33780.55220127597,-25556.252007757306,1.0435516278555648,1.4758048653108482
gov,10,bible,25,flores,673.10848403945,-4683.48332974818,10697.402642082456,-7963.7465056413375,1.1384199576606169,1.609968943766791
gov,10,bible,25,bible,3986.511626343504,-28334.841365463028,66340.91885061999,-50555.69262686016,1.011928851253881,1.4310835057994513
gov,10,bible,25,gov,2568.5540646931054,-18230.088394831106,42338.386839170395,-32001.086587340025,0.7905694150420949,1.1180339887486745
gov,50,bible,1,flores,22.26503231700405,-72.56572421009143,22.19244026213631,72.44990705419416,1.1662247739866584e-07,2.8350257077328145
gov,50,bible,1,bible,-37.520886412689755,223.53511328835634,-84.72970923608095,-243.0303545802841,4.3354067818960237e-07,9.09910845637106
gov,50,bible,1,gov,18.790887008933602,-60.403384074795646,18.64069896737118,60.522059777922706,1.2727282496561102e-07,2.369329414212413
gov,50,bible,10,flores,20.439503983605647,-62.01459797922739,18.418573758983783,61.280613429820185,4.0582082968445446e-07,2.412561783929211
gov,50,bible,10,bible,-63.34603191065482,356.21507653434094,-130.07951271144697,-380.92574334527194,1.9032787950641352e-07,14.351738767061965
gov,50,bible,10,gov,-8.1335109385351,47.48675635232642,-13.64005541938409,-46.00011533200662,2.3087536707462825e-07,1.7696333338859394
gov,50,bible,25,flores,20.258663494014172,-61.599253799261575,19.284439019411213,62.17550659542265,2.1848022262387107e-07,2.4310943486388985
gov,50,bible,25,bible,-52.516288889821716,331.1487274012457,-121.55637763328161,-354.45386684853145,1.93451099927036e-07,13.331318861259971
gov,50,bible,25,gov,2.738098414886046,8.18930314201873,0.8024117958893373,-3.5604598303732824,3.832823441453453e-07,0.16227578215409214
bible,25,gov,1,flores,1130.2352378517594,-7871.9979336078095,18023.131411357837,-13462.632752869327,1.7708754896942924,2.5043961347488812
bible,25,gov,1,bible,1829.0334194386753,-12838.493490748931,29504.06967452407,-22105.45456724594,1.2965338406690357,1.8335757415616434
bible,25,gov,1,gov,1571.484404595157,-11160.323919049424,26218.683138004173,-20016.153048535387,0.5692099788303084,0.8049844718998833
bible,25,gov,10,flores,1538.6032641837667,-10621.646940685077,24182.20347710141,-17978.00997969265,3.099032106965012,4.3826932358103905
bible,25,gov,10,bible,5423.528242808197,-38367.78924592564,88852.84516167143,-67039.95041149181,1.1067971810589328,1.5652475841765587
bible,25,gov,10,gov,2448.2322723221205,-17555.007678315833,41653.05886425278,-32086.706956874415,0.15811388300841897,0.22360679768823735
bible,25,gov,25,flores,1743.574977910756,-12031.17135281405,27383.276245547742,-20351.83722108628,3.0674093303633283,4.337971876349572
bible,25,gov,25,bible,6380.761463278079,-45214.84182147602,104863.87977765161,-79220.47105004177,0.8221921916437785,1.1627553482815873
bible,25,gov,25,gov,1628.8103039905316,-11832.419817785845,28639.327582574322,-22423.003369488728,0.4427188724235749,0.6260990337055554
bible,25,gov,50,flores,90.4144366846827,-262.141309570258,72.53357086003132,252.8508130305905,2.3184834345442298e-07,9.986883051943222
bible,25,gov,50,bible,6.221948933176046,26.05324980082637,-13.869289409419771,-32.908558951675104,5.816271744084777e-07,1.1363241567601439
bible,25,gov,50,gov,-134.7427051159126,653.5433005102627,-220.92795910711908,-676.7560747852216,5.507541928263645e-07,25.810524841302495
bible,1,gov,1,flores,3743.5569397298027,-26417.242683161578,61008.39474257902,-45918.79121002035,1.517893276880822,2.1466252582747263
bible,1,gov,1,bible,4720.569036809252,-33345.31296229105,77049.20920551177,-58017.1360045538,0.8221921916437785,1.1627553481914543
bible,1,gov,1,gov,7972.280098342046,-56543.29907447897,131328.93485432328,-99329.31399566842,0.5375872022286242,0.7602631121568084
bible,1,gov,10,flores,3588.4745707398442,-25158.77498779884,57857.693762902185,-43393.40866484353,3.035786553761644,4.29325051678719
bible,1,gov,10,bible,6224.97037509123,-44100.424580857536,102213.62947017752,-77172.58522697026,0.6957010852370439,0.9838699101154451
bible,1,gov,10,gov,3843.0489441071163,-27434.536467731225,64510.737150330126,-49320.29005481478,0.09486832980505049,0.13416407864571536
bible,1,gov,25,flores,2622.310834985807,-18259.39921301125,41799.5858274432,-31224.8559725656,3.1939004367700625,4.516857314588663
bible,1,gov,25,bible,6213.7803380822725,-44053.35220000532,102180.85987600623,-77197.49537996844,0.5692099788303084,0.8049844718734867
bible,1,gov,25,gov,2004.1161016162646,-14464.295363125353,34668.493656133316,-26929.9609419395,0.2213594362117852,0.31304951683174803
bible,1,gov,50,flores,87.02138292784852,-250.39597168094053,68.11954015116244,240.0255487929066,5.488473140519423e-07,9.502318775138834
bible,1,gov,50,bible,-1.6991197753010998,43.05673969157194,-16.771837461505754,-47.09923928171757,2.846197490858661e-07,1.730036190655481
bible,1,gov,50,gov,-131.52850400475276,643.39450011404,-219.6157097736326,-668.9649391384463,4.03445860414309e-07,25.47849460620797
bible,10,gov,1,flores,1626.6077413020726,-11375.321729915851,26102.834641613324,-19538.17671323628,1.7076299364909246,2.414953415698573
bible,10,gov,1,bible,2455.0458272431943,-17276.752463832836,39786.5353388764,-29866.210688386418,1.1700427342623003,1.6546903034413198
bible,10,gov,1,gov,2279.507614370526,-16181.953113723337,37849.81061967065,-28794.86811096417,0.5059644256269412,0.7155417527898459
bible,10,gov,10,flores,1841.5726546743156,-12746.766240560777,29050.692334061907,-21615.98990808877,3.0041637771599605,4.248529157250211
bible,10,gov,10,bible,6311.677776899455,-44664.75485180827,103435.68374972866,-78042.5371451662,0.9486832980505138,1.3416407864961322
bible,10,gov,10,gov,2718.942595960669,-19477.201228593738,46105.65704609279,-35445.16332773035,0.15811388300841897,0.22360679774249562
bible,10,gov,25,flores,1812.729230119948,-12514.29889656541,28479.58665442749,-21162.57490185435,3.0990321069650117,4.38269323589788
bible,10,gov,25,bible,6219.943450518378,-44087.48254526796,102273.83415000774,-77281.61976851778,0.8538149682454628,1.2074767078568824
bible,10,gov,25,gov,1841.7564126958316,-13318.558207048727,32028.384954063426,-24945.81190986871,0.34785054261852216,0.49193495502851803
bible,10,gov,50,flores,88.10256037972607,-255.25096304360554,70.86036750516645,246.51403124746284,6.708288175553431e-07,9.733258882814683
bible,10,gov,50,bible,5.352933655046104,27.257992784881733,-14.533777580189813,-34.546221436730875,8.068335108885418e-08,1.196074524426994
bible,10,gov,50,gov,-131.53883250825754,642.5945657864769,-218.06111896205383,-666.4505628279152,3.824972130271624e-07,25.40256249222093
