train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,50.445472346589334,20.221658225634478,-1.158015788303043,-18.637544368580304,-30.697926488016332,-28.988663035967257,5.041900750019317e-09,2.5947175301246403
cc_align,25,gov,1,bible,11.766412099675321,3.891152084588657,2.0382565411137645,-5.051002205397263,-5.817107785060391,-11.683182247304778,3.050808196596716e-12,0.4035858385594498
cc_align,25,gov,1,gov,34.81872861348019,19.46913293121053,14.785670538638827,14.65812360412291,-49.34146359007543,20.86258282858571,9.125639437224631e-10,0.0683051058572965
cc_align,25,gov,10,flores,69.54189389401333,31.90173021168146,-13.64339510561807,-27.056408074899828,-18.307668711987798,-77.90176045108281,1.0389709675356064e-11,3.1108600238829434
cc_align,25,gov,10,bible,19.302223914999146,-2.5280606667383965,8.479248061237438,-12.661898965254206,-13.083686349674394,4.542079863357026,5.877326045070481e-10,0.22925707243247714
cc_align,25,gov,10,gov,24.60011861291828,21.286488775610152,0.7917965739661339,46.27383782109781,-43.33785617044238,23.899931309776047,3.326208155962742e-09,0.0524544744867505
cc_align,25,gov,25,flores,72.21922987670935,27.977577511526096,-16.875339200977614,-26.830991052943507,-12.998396770307968,-85.25445353360844,6.1495223901806056e-09,3.693821498776035
cc_align,25,gov,25,bible,15.211368311362781,14.60882027766807,8.586966722975433,-15.469863647669996,-12.612097307989583,-1.5598456902794882,6.035330352945274e-12,0.4205869290457683
cc_align,25,gov,25,gov,22.002108822036657,21.35481764256474,-0.8998820738830595,55.82273153441102,-42.00603344693251,21.68560650132491,5.067545524439139e-09,0.16721701465865949
cc_align,25,gov,50,flores,14.425959584973906,6.608720866438054,-30.726326214745143,-24.152192037593323,23.058891846380078,16.809134978038475,4.9501507902906556e-11,2.3163142062383177
cc_align,25,gov,50,bible,4.462698373787302,-4.870072127437128,0.29088920901541965,-6.686852428252754,4.975682444500839,2.7142746925808083,7.965429800727675e-10,0.6426674862036472
cc_align,25,gov,50,gov,39.98164623922635,-51.8682390543559,-2.5565254551882717,77.72759956528401,-30.394192154094423,9.466453266675853,1.162590276359277e-08,5.135183515239701
cc_align,25,bible,1,flores,13.807028869860844,3.140451280803838,4.412788668558341,-7.894798498517504,-10.5090163833781,-0.9422018513475001,6.126058882646973e-13,0.13676994860432326
cc_align,25,bible,1,bible,23.737090453410765,31.593419326443463,7.728575551054806,10.517663326096113,-54.467233651090304,52.06605216957067,2.448010303231096e-09,0.935476349791115
cc_align,25,bible,1,gov,11.042144066933307,2.565297576315928,0.9805684281963498,-5.506409175337181,-7.4490584264215975,-2.5685614899711213,1.0352608161735967e-10,0.27331881903649274
cc_align,25,bible,10,flores,25.825355439056295,-24.932187528631093,5.6061215620281155,-4.843594760331286,-8.596262375140332,-5.443358219963341,1.2276530207020383e-09,0.504560279892065
cc_align,25,bible,10,bible,19.925177409482735,31.368233983482135,2.4722044312045415,25.615302877100504,-53.662229469327706,64.79052960359637,4.0199643657583606e-09,1.403331065053836
cc_align,25,bible,10,gov,21.331154561820853,-13.497421257298031,4.534997111903752,-3.145457729957655,-11.993185199266161,-4.540350533529735,4.717426519707804e-12,0.4280829674572084
cc_align,25,bible,25,flores,21.587751843578307,-13.757924751392657,6.40600345627067,-7.465077620652818,-6.940923477734258,-8.228734876045213,2.9484337757560794e-12,0.03982719877740793
cc_align,25,bible,25,bible,21.23179149229559,28.39103140173441,1.4991096358553069,26.97503471189165,-50.11807513012568,65.61550548995172,1.8023862769145017e-09,1.0881998278897358
cc_align,25,bible,25,gov,26.010400350517852,-27.777101130773907,6.443783261893077,-2.0556594113608058,-11.891052833172745,-2.242425919394323,2.9275951897203426e-09,0.2995936926587825
cc_align,100,gov,1,flores,47.612986899835285,24.181760680639034,-3.313189640873506,-20.602276872542568,-25.789319320293437,-29.341437139134666,5.65046332595532e-10,0.5338509686956864
cc_align,100,gov,1,bible,12.37619828906224,3.216088007709922,1.5784148909738152,-4.775414980716382,-5.88855822996772,-11.51821624587759,1.5497929925300889e-12,0.4279787756412609
cc_align,100,gov,1,gov,29.358341713603078,17.62068046125623,10.67203243561127,15.39373305796313,-40.34206532402721,23.12494776968667,2.1775905029986123e-09,0.09081686607067455
cc_align,100,gov,10,flores,80.08320813041995,-0.5793403395502261,-6.640569462048252,-23.291279330250124,-25.891438922353984,-56.96996946205142,8.333481660093757e-10,2.8475185988239207
cc_align,100,gov,10,bible,17.737201372608865,1.8902387774531604,9.874907165500813,-10.19696812379199,-16.64545779923384,7.2111959163231525,5.191040044675452e-11,0.3054802189340568
cc_align,100,gov,10,gov,24.419631136260904,21.158754554860735,3.9024786753265106,45.16808266093126,-45.980275120626445,30.907415340796152,2.5906306944156673e-09,0.16856067682737494
cc_align,100,gov,25,flores,106.58433731864778,-100.39886058847019,1.2164370449644666,-14.218136038721422,-20.548461878899516,-33.981994760388794,2.3881938716520967e-09,2.859903005776459
cc_align,100,gov,25,bible,15.940454456137893,4.663569254807554,11.572161885926027,-12.312296391591103,-15.847875076498713,9.324372424613086,3.709375894970489e-10,0.09031153440311794
cc_align,100,gov,25,gov,19.046089239083248,20.800027657022113,1.159045951267921,56.74577257123293,-43.57142578963837,31.118886815088125,8.966772474313233e-10,0.17839739047598496
cc_align,100,gov,50,flores,22.853850512175402,20.099819893450668,-21.224421183567234,-33.98328573704134,5.9868476909740345,29.699283257776653,1.3759512868525043e-09,1.3691202637716737
cc_align,100,gov,50,bible,3.91918592626372,-1.4987407103820796,-0.7348669894706051,-4.754893750462942,3.8568471247030507,2.673322402726333,5.265044176586982e-10,0.01137628209241187
cc_align,100,gov,50,gov,21.045992073787005,-6.926703897544392,-11.38079968070681,76.29288859108362,-21.613331539073897,-6.1382533075972425,2.0950468296121857e-09,6.823052638682648
cc_align,100,bible,1,flores,13.77955154828273,2.8521135375306472,4.110746662008596,-8.265153977188621,-9.288635669731358,-1.9762197732607594,2.0279268226630944e-10,0.15429818903041542
cc_align,100,bible,1,bible,23.181897389799317,22.996753146404146,4.264447348477141,14.740029977524058,-49.88902884778296,51.46486735806256,4.25160707695741e-09,1.024089794590528
cc_align,100,bible,1,gov,12.33564504584128,1.7791004351623172,1.2370818313214673,-5.998576915316913,-7.177193295991909,-4.487578838473524,3.797720751074063e-10,0.27510404428728136
cc_align,100,bible,10,flores,21.67877527312456,-13.340317720097906,6.697166124123391,-7.111669895921897,-8.159103778278745,-6.2255723495057,2.786203829646037e-09,0.4121040877291927
cc_align,100,bible,10,bible,18.6504376777735,29.93686878140206,2.1575905140894083,28.592083689346055,-53.052876144039246,64.66172828631231,6.49912075993095e-11,1.3657363639405364
cc_align,100,bible,10,gov,20.102888595310315,-10.481132269430955,6.34776626888274,-4.2892397911237525,-12.702003797476575,-2.27564876079946,1.0633778691005212e-09,0.2476254020081533
cc_align,100,bible,25,flores,15.865157673505648,12.742525816769303,6.051988649829557,-11.092486114466846,-8.535232600017068,-14.462820804899506,4.533326207838037e-11,0.44342215303924903
cc_align,100,bible,25,bible,21.11073881175243,34.50058211273388,-0.18434534661909985,25.544816238823913,-50.62345718252097,64.95536042781137,2.869211239826743e-09,1.3129092683299945
cc_align,100,bible,25,gov,21.300819796518514,-16.068377846928048,8.884612629114793,-4.305063942005598,-12.557275446127504,-0.957358753239562,1.0381681006603605e-12,0.01873601805303848
gov,25,bible,1,flores,15.739262816652456,3.9549977589823264,0.45572486566922443,-8.698801589298139,-3.8937912005869006,-16.52882273782186,4.6570020795136875e-12,0.4085366465206294
gov,25,bible,1,bible,24.637031668384008,15.970370762216872,-3.5466566249007463,17.651155753090784,-37.45744522356092,28.993831732774282,2.4249365324490555e-10,0.19921024520081962
gov,25,bible,1,gov,19.11296438527295,-7.908457068439488,1.263811682560681,-6.548213746098092,-4.380984204604579,-13.590444376743962,1.408350544377595e-12,0.5818067058034314
gov,25,bible,10,flores,26.3075485290845,-8.137310057744104,-0.07654725865231726,-6.552200683370189,-4.2795093421819255,-27.63099253253419,1.58946053838728e-10,1.1422648520673877
gov,25,bible,10,bible,21.898423451242017,23.638527378513825,-4.54551305790778,32.03699215265638,-48.99951818245384,55.218764876159376,8.799932009533756e-10,0.9336984323966085
gov,25,bible,10,gov,18.952416440489458,3.6859837105822395,9.28869829747998,2.3567255663611415,-12.9811712801629,-23.68788817123404,1.1298653658487023e-09,0.3350170789654833
gov,25,bible,25,flores,27.144086712559933,-6.091207955861154,1.4915646128449918,-7.976945058691992,-3.779553941564625,-32.23755726388786,2.6343805881191063e-11,0.6057533638567155
gov,25,bible,25,bible,23.935364565065573,34.48085186535525,-1.9501900365232339,22.50321540591623,-48.98681124719868,60.23634422202421,3.915571614597574e-09,1.0933972102533203
gov,25,bible,25,gov,24.434977753381,3.35404452072714,16.332270080000242,-3.8243649907945225,-20.33053346309712,-15.397562660091687,3.0854239760903793e-11,0.6716013439197179
gov,1,bible,1,flores,23.107112012228963,-15.176158936800638,6.008707261723694,-7.092057759480367,-12.02502438653512,-1.8863808727420581,4.481546947916119e-09,0.15927865192951865
gov,1,bible,1,bible,30.387429790045026,22.180735324173405,9.608446586959493,9.778896329671579,-59.711756853426465,54.9889160053776,1.7611718292468402e-09,1.0863338541253362
gov,1,bible,1,gov,16.42035394472203,14.452295715940094,7.294905393047003,-7.081973538222107,-16.71360610669893,-8.933850983016034,2.0392465920762414e-09,0.7575263885910315
gov,1,bible,10,flores,23.739527406307886,2.299142702645589,3.069589500950611,-6.2198496761830935,-12.213752191582056,-19.520369106340762,1.4434499298981678e-09,0.8751725238462632
