,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-1.0],0.31795038266024017,[0.5],1.9576089772399332,[1.0],4.640328641831908
kfold,[1.0],0.3370508030642299,[0.5],2.0120636976101895,[0.0],4.9189771054058955
