c0,"c1,1","c1,2","c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
44.18333401227534,0.33761603292101955,-0.0033156797109044622,-92.61993710216532,9.277309679700569,48.52719195593439,19.587894189782247,14.146975355182931,-2.0089466177620063,-0.547558579217103,-27.4979758734755,6.116582562456993,4.3085253656911,4.374570250481415
