train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,25,gov,1,flores,3.346192466335271,-9.776316491619726,2.111231214975316,2.220029111721187
cc_align,25,gov,1,bible,0.5398682694312311,-1.7434500841532756,0.7256693125334235,0.7326392782976768
cc_align,25,gov,1,gov,30.266897248933287,20.217277154128485,2.101989183996718,2.120825096152093
cc_align,25,gov,10,flores,5.953818903217618,-19.70276119601017,2.907513089821943,3.100780086432526
cc_align,25,gov,10,bible,0.8674432839604789,-4.697576976085863,0.8099099868546852,0.8107548469903905
cc_align,25,gov,10,gov,48.77519236660729,35.157532271745254,1.9963172805094263,2.0784857717076486
cc_align,25,gov,25,flores,6.888484234553662,-21.613352533342997,2.9290857182641634,3.140991334790757
cc_align,25,gov,25,bible,1.4724120780547207,-4.325963882912578,0.9778265158866457,0.9805920777583553
cc_align,25,gov,25,gov,54.577573782997966,40.85438611661843,2.026387083290145,2.1202560309688416
cc_align,25,gov,50,flores,6.079690365744162,-25.533101124362954,1.3847967115400948,1.7258695702885876
cc_align,25,gov,50,bible,1.5784643428880365,-4.617091854858096,0.24481012813294784,0.3051064078707873
cc_align,25,gov,50,gov,58.83253651324738,43.088039753409795,2.140879152722317,2.668173712832857
cc_align,25,bible,1,flores,0.6616383720145679,-2.6617368149004155,0.6364417402834138,0.6385491090947573
cc_align,25,bible,1,bible,24.21755838501466,15.374144730899493,2.2929747633496946,2.318735259086811
cc_align,25,bible,1,gov,-0.08617238944065267,-2.7842949480475845,0.41848343513247427,0.4326799089688531
cc_align,25,bible,10,flores,1.4435758853949774,-3.579594391898931,0.8880115996807706,0.8948679624710798
cc_align,25,bible,10,bible,36.76253870707988,22.9745770535534,2.793337483869026,2.82429858966871
cc_align,25,bible,10,gov,1.1447261288657027,-1.4233893715987398,0.8683321024829072,0.8828108150438623
cc_align,25,bible,25,flores,1.6888218769415546,-3.566146843873835,0.9698547600905552,0.970414912774872
cc_align,25,bible,25,bible,40.76540938217792,22.981935611678004,2.784192891892769,2.810992749135612
cc_align,25,bible,25,gov,1.4099542197809631,-1.6150597256689707,0.9312501008920775,0.9415001779906944
cc_align,100,gov,1,flores,3.8460173124280668,-11.724949922747966,1.8418125903331126,1.952060814824011
cc_align,100,gov,1,bible,0.7541472452872275,-1.8606513832413865,0.6977415728539548,0.7074995522350807
cc_align,100,gov,1,gov,31.15112306150684,18.331193110078186,1.6169964666030636,1.633445154051484
cc_align,100,gov,10,flores,7.976005033221943,-18.005312895920376,2.814938131123753,2.9873034993273397
cc_align,100,gov,10,bible,2.5558732908340978,-1.753690820292512,0.9225387636245955,0.9235372591245016
cc_align,100,gov,10,gov,49.624759047013946,35.848539671238456,2.019252833142605,2.078503777947593
cc_align,100,gov,25,flores,8.440349197518199,-21.121525724806137,2.5663727509576737,2.7162629354054855
cc_align,100,gov,25,bible,2.852534417752507,-2.069857744930911,0.957255492496787,0.9662057852750721
cc_align,100,gov,25,gov,55.59175907725017,42.32625304148817,2.068276033806105,2.1368906217964843
cc_align,100,gov,50,flores,6.709243694065779,-28.225200177156598,1.2779946475921746,1.5927623563013913
cc_align,100,gov,50,bible,2.9715922270622084,-3.38394070061631,0.12192127669008364,0.1519502607542535
cc_align,100,gov,50,gov,59.5967404201635,44.780010168932975,2.201839791067359,2.7441488432099788
cc_align,100,bible,1,flores,0.6879037867344557,-3.1070881520008102,0.6117463913977395,0.6134354466233747
cc_align,100,bible,1,bible,24.91728424320714,15.424710008726668,2.287858817272978,2.3224331167981496
cc_align,100,bible,1,gov,0.017237841263379072,-3.0831612329761993,0.47869561351570766,0.49154393997224927
cc_align,100,bible,10,flores,2.138653310242153,-3.130800831105853,0.9419764126113548,0.9425607936844996
cc_align,100,bible,10,bible,37.85910110752212,24.657609501436784,2.800166667447399,2.8319469763871385
cc_align,100,bible,10,gov,1.7834214077680601,-0.96532179200135,0.9000674729384814,0.904957776823959
cc_align,100,bible,25,flores,2.61114315669006,-2.739908263038672,1.1466938380450253,1.1467896004330502
cc_align,100,bible,25,bible,40.76307250280676,22.001853182134305,2.888772635727134,2.92017846689868
cc_align,100,bible,25,gov,2.2263048955735454,-0.49651815779983066,1.0214743366760977,1.0218810520325172
gov,25,bible,1,flores,0.06598738890404232,-4.957649076886368,0.773075620379604,0.7854369815930148
gov,25,bible,1,bible,23.567140099473956,12.78403789039509,1.961037944131855,2.0408267096927397
gov,25,bible,1,gov,0.310383428113038,-4.638772198944385,0.7657882874395671,0.7802114626036152
gov,25,bible,10,flores,1.3434679692167335,-5.169179424964924,1.2478041431858589,1.277406578580022
gov,25,bible,10,bible,36.984338165248445,23.03045779759125,2.912712778637914,2.9794902138700134
gov,25,bible,10,gov,8.020736167091137,6.97433670929058,1.8340852554582225,1.8367744168496476
gov,25,bible,25,flores,1.6518470959264822,-5.096432337759573,1.496545920331361,1.5154381349837058
gov,25,bible,25,bible,39.33358836909116,19.10653285947682,2.8394368939508254,2.8789975850275935
gov,25,bible,25,gov,8.212975826129728,6.134155656285085,2.211631324633582,2.2117877160874597
gov,1,bible,1,flores,0.1972869003589394,-3.646983605993599,0.859905881449867,0.8661264322227065
gov,1,bible,1,bible,22.5513142430515,14.640386328305809,2.4401209308062968,2.4726953564634373
gov,1,bible,1,gov,3.110642389263313,0.8988369015606069,1.2486883234607744,1.2519701770644511
gov,1,bible,10,flores,2.300668226698455,-2.049007563928479,1.2863518315845983,1.3085623533053148
gov,1,bible,10,bible,36.21928109017737,23.27383454783569,3.133397269633721,3.1871480313315326
gov,1,bible,10,gov,10.684834201084659,11.137550575807412,2.578445426824661,2.580331130043621
gov,1,bible,25,flores,2.127272703860415,-3.313777900022659,1.3957232632573653,1.409714440437087
gov,1,bible,25,bible,40.807913842409505,24.116251940411576,2.8894823300582684,2.9312628951949486
gov,1,bible,25,gov,10.449787776821037,9.202064122672033,2.884808243254341,2.8947653424110125
gov,10,bible,1,flores,0.12152219669910844,-4.61021906997005,0.7878945727395833,0.8081164557551561
gov,10,bible,1,bible,22.589822083817534,11.304140579849236,1.8884827087676481,1.9737614568900195
gov,10,bible,1,gov,0.6906017510113465,-3.9204603958024644,0.8882862394612661,0.9025028984294357
gov,10,bible,10,flores,1.5169351664282043,-4.519441420222383,1.1866510390698646,1.2085097777708895
gov,10,bible,10,bible,36.01272667573997,21.513920553434833,2.828009827099762,2.8998700786652862
gov,10,bible,10,gov,9.299505722547313,9.17570709862996,1.9701832608335388,1.9716820522844931
gov,10,bible,25,flores,2.0458072223707533,-4.137822724344992,1.3907880774426462,1.4048605611829448
gov,10,bible,25,bible,40.07971599849803,21.4805689756528,2.8811072003571065,2.9081622055830385
gov,10,bible,25,gov,10.009846357786989,9.919966455727332,2.0938388229650555,2.097048257594092
gov,50,bible,1,flores,-0.48035160111317465,-6.294611958536322,0.12627536307759377,0.15737675128277573
gov,50,bible,1,bible,23.868171665087498,10.284887665712091,2.0476231353133167,2.551948911494683
gov,50,bible,1,gov,-0.05131467254081051,-5.143951560559989,0.07946636272193502,0.09903877882494456
gov,50,bible,10,flores,0.7162123556852714,-5.678036341561197,0.18771978879902562,0.23395482515191057
gov,50,bible,10,bible,37.16296161303309,19.21078520377814,2.506521178718499,3.123872690904267
gov,50,bible,10,gov,7.277544671716104,4.6779071561296774,0.23356121440190536,0.2910869071095916
gov,50,bible,25,flores,1.210082333574965,-5.068685873795042,0.03314114974266601,0.04130375364298822
gov,50,bible,25,bible,40.6601551766188,17.59408170551122,2.399235327394197,2.9901625336081836
gov,50,bible,25,gov,7.162364896626124,2.6704240308546887,0.5412671303854545,0.6745802195693864
bible,25,gov,1,flores,2.3414774817471375,-9.532062838230317,1.7190682250192113,1.8309097659332607
bible,25,gov,1,bible,0.328941379118181,-7.667281422826672,1.55799005162542,1.5788452340982169
bible,25,gov,1,gov,27.884519262242076,15.699596326481212,1.2380182288877615,1.2559859489134706
bible,25,gov,10,flores,4.599323223006517,-20.098795596744473,2.8854107247015235,3.121787675411001
bible,25,gov,10,bible,9.377496290495012,0.4037260847490202,2.389173908543281,2.409319372244012
bible,25,gov,10,gov,48.58349858342079,35.28136045666233,1.9326131241723694,2.0062384139516776
bible,25,gov,25,flores,5.781222496812435,-22.195915406937416,2.8400014282595185,3.0572282538281286
bible,25,gov,25,bible,13.01944767265131,6.971033747290731,2.7225499075963953,2.731342233332732
bible,25,gov,25,gov,55.68653155799916,44.158501243858915,1.965397919441503,2.0428761464550393
bible,25,gov,50,flores,4.2664623949194915,-26.90955863215296,1.5705813508335613,1.957412620250631
bible,25,gov,50,bible,11.304533039622383,-0.9712283410195388,0.8182508335082891,1.019784494465373
bible,25,gov,50,gov,59.165122799672595,45.23160516508523,1.9238885131917463,2.3977386816962105
bible,1,gov,1,flores,2.398004480788397,-6.4648848563942805,2.0489740183652154,2.0920786547728523
bible,1,gov,1,bible,2.534720832906369,-4.5251176585662165,2.0459923290027975,2.0461486197218215
bible,1,gov,1,gov,26.43708870734294,18.807897566864714,3.542512054454531,3.5426498383172884
bible,1,gov,10,flores,4.105839814453792,-18.954194652977776,3.0391301257621635,3.234193199185053
bible,1,gov,10,bible,9.671004516429935,5.3600822386794675,2.6431719053007736,2.6441086249828882
bible,1,gov,10,gov,47.43430210775517,34.59130205079586,2.3324123892227515,2.392909991097548
bible,1,gov,25,flores,5.008429452198017,-22.433781188303335,3.024449800547494,3.2408314338089426
bible,1,gov,25,bible,11.22982546190002,8.330604522359499,2.6444390267548554,2.6449672327338893
bible,1,gov,25,gov,54.15961202499882,41.37229106635625,2.0275878690510067,2.121814211117248
bible,1,gov,50,flores,4.1016295051079545,-26.368248346857406,1.678350989534262,2.0917257218783156
bible,1,gov,50,bible,9.930988901388734,1.78168646529093,0.44668155492135775,0.5566983924958868
bible,1,gov,50,gov,58.21942170649682,43.32106247496833,2.2179265785623015,2.7641977765948305
bible,10,gov,1,flores,1.590561019588542,-10.739210361143794,1.6795832131600275,1.7798573883211977
bible,10,gov,1,bible,0.5800248357842894,-7.023653988925069,1.6122455877017268,1.621735598053124
bible,10,gov,1,gov,27.2254683696983,15.702029262933088,1.389104225870963,1.402554050683817
bible,10,gov,10,flores,3.7785925490652152,-21.53617285773344,2.7973432951598816,3.0034251727232584
bible,10,gov,10,bible,9.248297948860372,1.0978991042071518,2.6470533508819085,2.654683676130424
bible,10,gov,10,gov,48.54295619606414,35.89518626212438,1.9502948351476488,2.0117408381483983
bible,10,gov,25,flores,5.331393058086677,-22.579988274621016,2.88943382842195,3.0904703917829806
bible,10,gov,25,bible,12.5020240392167,7.131442049446261,2.661161613559875,2.6766021256693993
bible,10,gov,25,gov,54.73699762892979,42.18587751228592,1.960398026358234,2.0402128354732914
bible,10,gov,50,flores,4.347217553626213,-26.06718554956056,1.493050137617187,1.8607856142024661
bible,10,gov,50,bible,10.643135833875398,-1.0464945613894747,0.8645760464875566,1.0775195213843354
bible,10,gov,50,gov,58.67468855489278,44.005678267327184,2.0170227265266716,2.5138116788430285
