train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0999530285915036,6.555463826190305e-09,3.3433867321617745,2.9879080712683357
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.817591589991476,-1.246958767251364e-09,4.406810731834498,4.479419408952266
gov,10,flores,9.308503492755278,-2.354032009409341e-09,4.271167823056526,3.690754329481664
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.26007945377227,-2.5683416609124573e-09,4.511762709310212,4.519425336581159
gov,25,flores,11.764865053048894,-2.4995894793164517e-09,4.634167002622067,4.067403768750868
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.14183883098278,2.6234725392064633e-08,5.079983248925439,5.033797279670859
gov,50,flores,11.682377308676857,-3.217086474269102e-09,4.24559662375953,3.504468804059727
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.89629990192691,-1.703897661116855e-09,5.866971465172485,5.59395636629879
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.480979484805648,-5.368577092578036e-10,3.97545282680807,3.7153127593619577
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,24.997376377363807,-1.1763592168619579e-09,4.448129900825724,4.208775898132649
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.342273959937422,-1.4203631871208709e-09,4.451943307019994,4.447318663282388
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
