c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-15.369342718492343,14.607290511020025,-6.261350045116356,-18.41631509683185,4.935803874444321,-16.45434403179358,3.3739638912347383,0.02529193934663574,-21.050503210936878,7.168120827025602,4.646491305204306,4.703018347524457
