train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
cc_align,100,gov,10,gov,-4.290367087781089,61.7494848759926,69.98176954960249,59.741665564713344,25.421396297550135,25.932706550195217,19.315503826072895,-23.592275638085464,-26.18446227477981,-21.48719386161996,-37.73716189878077,-18.436509608520733,14.157940039968263,5.779111684402398e-10,5.001781202168571
cc_align,100,gov,25,flores,28.43869863779944,57.251974020309824,49.790399881877576,46.90332610979152,-93.64523350031875,-98.75856690475017,-86.6502908326545,0.8297941711812318,-23.02748083993395,-25.43917026972159,75.98461890387401,-19.690316584785904,-77.70021738078702,2.0056493947258407e-10,3.0636220817853377
cc_align,100,gov,25,bible,-2.6122127746872805,24.3647299795569,26.964413824195596,23.32048042647529,7.344310727911599,7.371404048344357,5.30499319868483,-5.702533658796626,-5.683741296512203,-4.8496541756135745,-19.84330842956381,-15.200166029634158,-3.439297490747562,1.0168817540265869e-09,0.28929291411985575
cc_align,100,gov,25,gov,-3.1946398381333894,54.17483565674292,63.91528269743322,57.91497491965245,26.336989624657782,27.354456147023164,19.998022677518488,-19.363027645985245,-25.24184877562534,-25.66824099692355,-34.359003784235846,-12.960821450268716,18.698776218814693,2.0018117417643863e-10,1.1325173845752552
cc_align,100,gov,50,flores,22.36987988347955,103.1837433885079,16.7548607238178,3.9308144403410648,17.320782835981277,53.229750264371326,15.033510709839147,-17.531158907941897,-17.219876444983704,-18.834950296072204,-125.39805158240628,11.983327672284698,4.114636560867614,1.3190351795536326e-08,0.6720554743416166
cc_align,100,gov,50,bible,4.509687952607157,1.2118025428801849,-0.5035100587581077,-1.2774100169553788,2.7751220066569586,0.33133469846633423,-0.19427781491769736,0.8127072246875091,0.39560016126117753,-0.18270928210559007,0.11649345906112833,-6.720468853426338,2.287472689812178,1.917930759116712e-10,0.23724252571425103
cc_align,100,gov,50,gov,13.621021506643235,-1.0191063315303728,11.142309059664253,14.96326388897295,6.800648873477313,2.668488024553061,1.3689880364293012,-1.9617715783457654,-12.000955577593185,-19.97023709967399,14.780636659456576,16.378045719589792,18.478207866600805,7.613831600721171e-09,3.113660103123731
cc_align,100,bible,1,flores,3.8462658769997553,16.369898240018543,17.043893495885786,13.939717609447412,-6.859111924206208,-8.463010388058546,-7.069735620796662,-2.2494648214833104,-4.534916815614308,-4.717032312831786,-7.460351494644535,-8.233656554287888,-4.738782918517277,2.2052667921122046e-10,0.127847646622182
cc_align,100,bible,1,bible,-17.54791943690687,58.20026519904683,84.74065448501113,59.64678067980043,55.5877865164936,64.02071767746384,43.03597281850316,-30.793864728274787,-28.845872496409257,-23.067848086264046,-74.56098863799187,-25.666965746398432,14.27062446372938,1.8701977349063375e-09,1.1541428341904665
cc_align,100,bible,1,gov,5.200652599640649,13.647337451004148,13.495309518221319,10.54400448078042,-10.073372031324972,-12.085475135363282,-9.299684123539993,-1.7048242555948405,-4.282723581338086,-4.489893628151033,-4.068315734641309,-5.7703300179465815,-4.430484600045584,2.23733608097425e-10,0.29133839341659984
cc_align,100,bible,10,flores,8.00025841914082,17.25792651908824,24.573038491059453,1.651750556989331,-12.924268958702912,-31.650735123836817,-11.042932270082854,-0.14034492187399805,-3.0366690026600938,-3.2523062107139866,-1.2615162794773254,-6.44957733408348,-7.884007457976101,4.06533081833361e-10,0.2156358722906168
cc_align,100,bible,10,bible,-30.24619062539074,67.58189697381286,76.72615688482058,68.20122088033517,78.74260977576334,81.53736874345854,66.52259260969835,-36.661518274230964,-31.36490883778264,-24.219434076530415,-64.97175794150264,-39.055551944778166,23.03517397119577,2.774782075782947e-09,1.0575723839028257
cc_align,100,bible,10,gov,9.485051577970344,20.005704197671296,20.66015378660828,19.164016001521045,-15.700090084055464,-16.42446368865883,-15.715029177890269,0.513533834861014,-5.711686643042204,-8.524347934999689,-12.997663251799127,-10.802415124527851,1.4346381906014454,8.195929585385482e-11,0.6930022214144207
cc_align,100,bible,25,flores,4.814034103543127,20.12354562499194,19.737474780782616,16.563923243209647,-21.13682498883299,-23.063045062621242,-18.65251415656815,5.468712489838358,-7.385182831963458,-8.299272143545963,2.019244277701292,7.6486872797706384,-27.40511385322984,2.2538029118953768e-10,0.4476238338963936
cc_align,100,bible,25,bible,-26.150270746739633,63.718459375385805,73.4297054958423,64.63589919108992,81.1421071429903,89.51020839103533,67.27681885758628,-37.32555454380187,-30.800673197167203,-23.090752588248094,-64.4271473129585,-37.52110120550608,21.648717771427105,9.398990165731483e-10,0.14834808896507273
cc_align,100,bible,25,gov,8.64612537018422,19.937947501739533,20.50344145306146,19.250960277575142,-15.330075095387821,-15.987646599715697,-15.719770608941399,1.2186061502976016,-4.895522705983921,-7.6969050911508115,-12.128170437434747,-10.347527625175797,-0.07776339861328956,1.4971801034563293e-14,0.7064188446386723
gov,25,bible,1,flores,10.980070674893987,11.826944983675434,11.846664785603636,7.018236929958026,-25.578034650156816,-28.120920564657578,-23.081355569779035,1.4499334442771246,-2.990341550397082,-3.5737611672678296,11.203939123598467,-6.070751318260168,-10.750375315460147,5.1935774578938664e-11,0.7104793920360065
gov,25,bible,1,bible,-7.567783295203969,50.86939439213837,57.657903414209194,49.53608742450809,27.28567142755893,28.699651278326353,21.656906721332184,-21.951222746334704,-24.862870671063618,-22.11742372361838,-39.24404548112878,-22.262517527688228,8.220048772736703,8.920893846805282e-10,0.37078319790254816
gov,25,bible,1,gov,10.18798281962518,11.325315659329227,12.365877608656053,9.213433822902912,-25.362797380621547,-27.976142919437393,-22.931113864942507,1.1386986348082746,-3.4407420355010556,-3.8617655736913794,13.200094529456763,-6.569502741076166,-11.927984500978964,2.1237143989436595e-11,0.7417596095385188
gov,25,bible,10,flores,10.040461723358796,17.541305556189865,16.036091987612476,12.816387736159877,-46.35169678077219,-47.185759876797796,-41.66555385107591,10.100821392973996,-4.682810600838792,-17.838535665217112,34.23334767804442,0.10201581648233884,-33.1285875638345,1.1884096095790406e-13,1.4334631529648598
gov,25,bible,10,bible,-13.298240387632395,51.264582061583916,82.36775871146146,58.87164094137975,61.876151806424765,71.48065767481886,46.193241078721414,-34.95956003373102,-31.1740632328079,-23.471108239343643,-72.06282729321626,-16.85957977359395,17.59457264396525,1.3143090072606687e-09,0.9788956522963106
gov,25,bible,10,gov,-2.113241020876023,19.29275454239489,32.07295733253007,31.674899464076734,-5.4298419652909375,-83.64974958567737,-36.25087416812152,0.15129091214786505,-4.249264050938343,-6.930817245477794,34.55638626039378,-19.580483659457926,-17.68643788074832,5.642527398511851e-10,1.4605749288020975
gov,25,bible,25,flores,33.535499425816866,14.938117517883223,10.109478053873985,5.988568977331242,-56.622352530512316,-58.84375342886181,-50.03465111469931,8.618551380021811,-2.161574963216879,-4.9740950241551465,2.8565225480965264,4.790155298213229,-8.579391977373067,1.038494725841127e-09,1.5223953480469745
gov,25,bible,25,bible,-8.904836009853716,59.16337013008922,63.010752396641756,55.62382895200349,74.23619232295184,70.81815900208746,62.83149116515835,-32.58434105491436,-24.548248249238707,-25.28139864884881,-63.73504922816332,-88.04363603049151,77.44107075054832,1.5870658512294897e-11,1.1820162140054735
gov,25,bible,25,gov,12.141431135914559,39.14939225269743,38.0270129906286,27.926563067932577,-36.88819487150995,-40.794121043929316,-28.189718893637576,0.17927509714024276,-5.974853987715262,-7.025377031655207,-6.7244006719569605,-11.175164124354696,-9.269744345754631,1.2940485521171144e-09,0.9270504580133998
gov,1,bible,1,flores,10.862401527874015,19.26885545644014,19.532362308946286,17.553100193538427,-16.301503703778398,-16.88051458525881,-16.324765217124007,3.0537810069016484,-6.607598633510365,-10.282720532477974,-14.136420339465905,-11.970519094960478,1.9310549450339223,1.7250091027707272e-09,0.7865572853801119
gov,1,bible,1,bible,-30.24529200968354,82.89384533737399,89.49857981451954,81.59394601417728,57.22355657567506,57.12049689632332,50.742971513375295,-31.39873347394334,-33.83103484708952,-31.878566790191165,-66.6621861374525,-51.38257142196952,14.837156367039002,1.9893730007397847e-09,0.23209156561828292
gov,1,bible,1,gov,6.878492832184074,29.01806097492053,30.17526567520063,25.35933778493821,-19.556270693675167,-21.09404475914881,-16.57384390223499,-3.2838888726882476,-7.190508013738099,-7.530847097488496,-10.745665211973316,-11.181443682289077,-5.833949960354457,8.351707827641283e-10,0.4000127193194765
gov,1,bible,10,flores,20.410259452995447,21.526091913388093,24.142637717760547,21.151036253851625,-37.554681914599335,-35.72717247373755,-41.15633098550644,-1.0643012259093476,-5.774142168378882,-5.5871107087441585,-3.091112039064469,-7.356767800931992,-5.539384547501486,4.047205948222522e-11,1.3323531624536185
gov,1,bible,10,bible,-29.05876219639564,82.60806302388578,98.16474250962146,84.43159208699362,75.56899866215593,82.34796673064774,62.002444323499816,-42.479886448590015,-38.237504311733424,-29.84287441843252,-82.2093234640951,-41.66641503208045,20.104893586532913,5.871091614811252e-09,1.4047574674602366
gov,1,bible,10,gov,-2.7430899644259275,73.14616096808608,43.92553089751738,60.569585507144346,-16.896908954904795,-15.534648335473396,-11.549980307690054,-9.258077514737776,-12.451229660971078,-11.966855185160577,-34.791753618788654,-23.18120853966769,-3.1473890257580925,1.4177354665009584e-09,0.24843870664340187
gov,1,bible,25,flores,5.0998575773083274,24.48870955777212,25.288791681603627,22.324335412262528,-39.23555505815535,-39.68555634449489,-34.7537009799032,4.746202640204924,-8.987739857586162,-11.683394500640587,30.108817408564665,-12.207997562003973,-27.81477588831041,6.246875826389055e-10,1.2363129981994374
gov,1,bible,25,bible,-26.33693279298461,74.47336503645242,85.13264479173627,74.63868225850972,75.84682114353879,79.00995596166597,62.63326427639034,-38.78299330683026,-34.1211539735314,-26.38145286411805,-69.40311319784817,-39.49382420880304,19.904227481645243,1.6404380250498122e-09,0.6872458342976767
gov,1,bible,25,gov,-7.181912011036978,68.32560721050326,78.16981307592025,64.97221943483565,0.30662782766507524,3.3065326028540145,1.8303198416489586,-13.561483435805394,-15.659898591531883,-14.226270862825048,-50.800356894286125,-32.79334403270713,-3.104625678374194,7.254118279599668e-10,1.26664970689488
gov,10,bible,1,flores,19.884523193685567,15.469909261643203,11.983265681604152,4.791068573912748,-27.358831066364427,-29.861989992249267,-25.11117387829516,0.8227064287199843,-2.9968959695166535,-2.792961090805047,-9.699554821382078,-3.6723606511290368,2.0343373930108006,8.442554214950687e-10,0.7327970570509715
gov,10,bible,1,bible,-3.88933214321703,47.97445725811223,59.05274811443053,47.61266963342975,22.695563674181876,23.892051156004076,17.06569796598866,-20.749801027311758,-24.353790487690706,-21.951852886607114,-39.11500055795427,-19.830324244008853,6.444864200255762,3.0520429710757165e-09,0.11002652912757759
gov,10,bible,1,gov,8.601745923194098,17.87635709158803,16.700359517451183,13.735847812951958,-25.651428847830122,-28.49158087591699,-22.274650844078447,1.5183929188484273,-11.044095394060736,0.6909850967834408,8.603550955382731,-3.3288772132035684,-16.27091681509032,3.390126481494061e-12,0.8093422290804868
gov,10,bible,10,flores,-13.586039991499396,20.693521486926947,24.19583840637742,25.034422892320563,-36.20218600252547,-36.505338559364205,-31.191322873341814,9.292571563389075,-15.280537548257813,-15.506650854081085,61.29170315071253,10.398248814634812,-71.62777385215556,6.566696381267366e-11,1.1373235344329844
gov,10,bible,10,bible,-11.951276622665981,54.896356038639055,86.17079614094399,61.099017702389524,57.75176809847326,64.4166373423792,43.7309300559705,-35.01230512395884,-31.926923552840208,-24.168650480005407,-70.73454000000199,-20.381253944484,16.23109721547406,4.597157803659094e-09,0.18669529763398546
gov,10,bible,10,gov,8.102251346156939,43.93394125574315,44.94697755693917,25.505607009405704,-33.178138691033205,-37.19000620351161,-22.926073927219036,-4.150708733556667,-8.006993474589805,-7.6036342166687,-9.497228827166882,-11.961358208984572,-6.304006208096402,1.864045396613634e-10,0.26582516191437394
gov,10,bible,25,flores,9.008848790364715,18.637132374374094,17.733929942117015,14.686782200063705,-45.521361589563966,-46.06084251502818,-40.56140642342839,8.96910493290027,-7.317738058936884,-10.755130004556648,35.7507099259622,-4.902305648400472,-31.008294728122525,2.4918114264515653e-14,1.3209052797204772
gov,10,bible,25,bible,-27.51867782528845,64.22066422119241,73.2709646072176,64.997894326126,86.08282182539635,87.72315409038683,72.08966812980316,-39.185918885631835,-27.209759607581997,-25.12969749392717,-65.51874319618787,-41.30280503532164,24.343209993910577,1.518392916680949e-09,0.09142688996203506
gov,10,bible,25,gov,-5.260805866597845,46.88151279850343,45.530031912880446,48.48100485574004,-19.259679482224364,-7.530352620716781,-6.822899959277003,-10.738025222953842,-10.152452191506999,-4.048027593662756,-6.556822774237611,-20.751894852462296,-14.164621953130784,6.858676129159977e-09,1.0365449371438045
gov,50,bible,1,flores,2.4228671601310814,0.8487277228245792,4.212302363063879,-2.2533441203445976,1.024463616146622,0.08037684381743875,-0.44745227841292073,2.582338147038749,-4.117221279383974,-2.7563245725021366,0.4741586587232832,-1.2263623205371712,-6.39192944049944,9.728292334403797e-10,0.5420915461645248
gov,50,bible,1,bible,11.590744349880325,0.3422613264800849,16.122900411093752,20.263686897054846,5.518770280804919,-3.7583467930031036,3.2721217262912656,-9.931150749734334,-13.20567292721892,-12.783113368764537,6.238676470486195,2.248348456379111,-0.013601607397153648,1.54398586475526e-09,4.553968741413476
gov,50,bible,1,gov,2.142762273766395,6.48721945293663,-1.7963671044555887,-2.4893506165714094,-2.0494509434357764,-0.512920863823037,-1.2656327833409733,-1.867049965476913,0.05106909951837512,-0.22099190024944837,2.9915279197561806,-2.360275472172265,-4.981321973436877,8.409287591654898e-10,0.16933814732678837
gov,50,bible,10,flores,2.2706596086322,0.8972408942683686,-0.9983799894845216,3.748812161785893,1.9966688927070482,2.115884978909149,0.35780837237856095,0.8130883446298023,-3.1627232256601974,-2.876479672555224,3.235191117639882,-3.0888521429925353,-5.833420327946205,1.0728856518751929e-09,0.37021435798816754
gov,50,bible,10,bible,15.922126573601071,2.6552057300281926,1.055973255436841,4.360436035509329,3.368483306292167,0.7957747835620856,-0.6847396225251409,-4.602058842499169,-17.77707589296922,-11.285566100212089,12.565904950352634,10.154431762542377,7.99580914654368,7.842355366104419e-09,4.183613711859764
gov,50,bible,10,gov,2.4329490837289667,3.8963337226077535,0.41669090595508373,-0.08589892003337539,-2.4082377273190634,-0.5781731782261409,-0.722546990529234,1.8478408159146205,0.7587362323574265,-0.005912890115343197,0.35765812410009995,0.8569835945054173,1.5663310131522696,6.847859395434266e-09,0.7770510234243447
gov,50,bible,25,flores,3.817993535939365,1.6196749137138855,-6.3768301716368105,-3.5572357076060843,1.8475909666591182,-0.5845373992771276,-1.9068752794495756,4.048460807277202,-2.683051022252171,-0.9704737173606748,0.277140888783953,0.6999900344824899,-3.2705975114749926,4.81284471284459e-10,0.4552048086699197
gov,50,bible,25,bible,14.831216482627354,19.038659364423125,-8.302556753130876,6.893590256668367,-0.5944179322414493,0.6549171712177954,8.428256577707455,7.006287478568866,-25.218514803559344,-19.283280012205253,10.82535932765346,5.958992545190762,7.390064542186804,1.50881075829396e-11,4.045884375406307
gov,50,bible,25,gov,2.2244050974647473,1.1265511797981171,0.5483117902350663,-1.5944282443025022,1.3268607051305499,3.478306848631431,-1.1966188807982256,1.0570018480215486,5.554051080689216,-0.35885123718824785,1.0956559460748867,0.13376279999083052,-0.891239011226583,1.916013119795841e-09,1.1612324173443291
bible,25,gov,1,flores,7.434268923182202,31.425578990050678,32.956559970350234,35.20018827140216,-64.80656376611279,-70.56775459531548,-66.28853033112308,-6.863202883802537,-46.252408054477705,37.37315672586937,85.06894378314914,-24.218070000485177,-55.513936261374766,2.304423441406619e-09,2.1002072340647477
bible,25,gov,1,bible,17.977749665635308,39.59325599788034,30.421624447735702,17.733620620697668,-39.44224321949497,-54.04293380278418,-27.45899030733354,-0.8917997908763123,-8.260839385916624,-9.49688742168838,-2.3296357151816287,-11.64996711995401,-14.359430196524842,1.8608202220666224e-10,0.9804392179860408
bible,25,gov,1,gov,20.61385031988807,76.17019216396318,-21.581911617871025,53.8999617624192,-68.81751199572753,5.885367071285816,21.819870320911217,-13.840916529833722,-4.665536148819673,-5.412195446080976,4.571295709053863,-32.53770158196402,15.139319687535874,7.776041232819044e-10,0.4354402390902819
bible,25,gov,10,flores,-16.673209409060764,112.27279681711339,24.07515175917739,19.43415501477977,-120.23363674445208,-126.02475609939023,-106.04697255573733,-4.600564660963038,-25.13972115918762,-22.79710051080891,185.84189819432768,-60.584588156277135,-103.89941557896731,2.225466903924922e-09,3.7197623424454185
bible,25,gov,10,bible,-8.071033646332108,69.41379842643595,117.63810195922044,65.01836690396813,4.039721695367433,5.576536382955081,3.4636595664104046,-12.038388567733318,-27.882107216359202,-42.98313288091893,-48.149036452870185,-50.910325471157144,-5.631574293913305,2.1297799543945348e-09,2.0151176046658295
bible,25,gov,10,gov,-1.5286579511398748,53.35327908450518,61.49849967734955,53.34099379880838,21.165686416870777,21.10228856619931,15.767334551368945,-21.66042075628288,-24.046889258995083,-20.09243680020758,-30.278550541088254,-14.015211092066455,13.982135358045243,4.138206416549567e-09,0.18570898538882466
bible,25,gov,25,flores,-28.404197278632804,155.15993996897123,-0.14990798033293937,7.469688234474341,-115.68915687596105,-119.62368486478164,-101.82426644020997,-2.8902417782582357,-26.472472060571533,-25.19261497215464,175.41589919610263,-49.0428494081244,-113.77011023987961,2.593883061891567e-09,3.6426788028780654
bible,25,gov,25,bible,-17.805287664789418,99.95427469145147,105.31620623543583,95.16911532115427,18.144988990857733,29.952446052259482,30.71115305834574,-26.14825973627378,-33.06127245280174,-33.474418778665346,-72.85309831415493,-58.90585182985449,5.317963939445746,2.347516027503591e-09,0.06786488134183014
bible,25,gov,25,gov,6.827098014451586,40.769177144122395,49.0666142898775,46.286998755484184,22.380823352294463,21.23476035837303,15.46706473848744,-13.797947687366888,-22.269105659460763,-22.665345347778707,-45.29547411983291,9.634038318835385,21.68356342284672,3.007562937981145e-10,0.03533237929302916
bible,25,gov,50,flores,20.16214280350335,6.685040201796724,-6.444243012813984,-7.800534247427546,10.460677290960845,5.682308250036031,29.771173382831932,-6.749918180593948,-9.97565637043552,-9.280848580114693,-2.694738523754031,-8.938762409983346,-11.464535304306766,1.4366907198168133e-08,1.08976499184206
bible,25,gov,50,bible,6.866305850827025,1.81150366241322,-11.58098828072836,4.27994419694969,2.8475330022263248,-0.30066708250508734,24.738317328301505,10.513816868639912,-13.34318524588977,-11.015651080051487,2.872385145447865,-1.757684753846269,1.480728967403923,2.189081617205688e-09,1.0672776378749145
bible,25,gov,50,gov,9.535986708484574,8.810617607374233,7.946181097719253,8.427806635832738,6.152929748430887,3.3447468891568777,2.582158266911249,-0.6387088217658099,-9.713170803900063,-20.4744687890813,13.797996541347151,16.025263124735037,18.554231306197728,1.1941183137907408e-10,3.2291242292298823
bible,1,gov,1,flores,21.055612909898873,59.53647296310226,61.002334887568324,51.43935920160343,-34.85171905306214,-37.037873198226265,-30.46871589159688,-9.21469285775203,-18.59967651455196,-19.595294693249887,-34.456771306989154,-35.06402569293805,2.7313978426257295,3.305156402496218e-09,0.9193230995804342
bible,1,gov,1,bible,-7.844410440421682,67.75353169550316,76.02471829594404,64.21193596064384,12.582301095661634,13.811305134454702,11.010226324126606,-19.542700344102094,-20.43632515609066,-17.248526168204997,-54.89006673637582,-38.58378522350556,-5.300854765443951,1.9206469896485955e-09,1.2535215579544357
bible,1,gov,1,gov,-26.653755360903794,116.70350594335922,135.91724813081422,119.20607964900245,51.23688111890049,58.43914635816736,46.613871308110966,-29.608818717435575,-44.48821319337223,-33.496785160796385,-106.91988361085944,-80.05546503519093,26.40942817632697,1.3915336784149778e-10,1.1097229679496705
