train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,rmse,kfold rmse
cc_align,25,gov,1,flores,-34.47576241781389,77.53711006981464,-85.93909216188527,-14.17895048472307,-32.56421369681732,7.504976257975787e-15,1.3219242196631575
cc_align,25,gov,1,bible,-13.757147575046643,15.661105704273067,-29.21829553257211,-0.8821583068938595,-5.513929127332443,4.628178774321416e-15,0.6029095850772932
cc_align,25,gov,1,gov,52.4841069111663,114.97886608614317,-0.31818338608507557,-23.90561665492396,-43.61584026291152,4.6737433106971975e-12,0.2740120007461447
cc_align,25,gov,10,flores,-86.93330512763588,57.65274871302282,-169.47612551185188,-7.442812255394276,-12.511414238255172,2.7917639125799297e-14,2.9357427083637084
cc_align,25,gov,10,bible,3.072531196433998,28.468453840643118,-6.873034455324231,-3.4138631647618434,-21.601445313813226,1.0247785517249431e-14,0.3010764471254031
cc_align,25,gov,10,gov,76.02771579046981,104.47507355724753,15.253136338901513,-28.70676009596429,-18.887217373425855,9.127086697919487e-15,3.058691179247124
cc_align,25,gov,25,flores,-95.30649990489782,46.63601701819016,-180.9317783660128,-5.16681662955629,-5.275356822419275,3.8164810695195074e-14,3.562674458406335
cc_align,25,gov,25,bible,1.5441384138503012,28.29672929333306,-10.867761460399782,-2.33378624530522,-21.287582840425273,1.8579707536038202e-14,0.17843623803048655
cc_align,25,gov,25,gov,79.76267712094446,102.95666260881016,12.7157746997821,-28.884679006318933,-11.112711960694606,5.676894071736324e-12,3.0982345869957575
cc_align,25,gov,50,flores,-0.41821311191395283,-4.484882029075095,-2.796882776628887,-6.885172092549455,-15.213227312683951,1.3180515222506622e-09,0.5898607680128739
cc_align,25,gov,50,bible,0.39009891912664924,-2.5750072421828056,-2.1411531003279642,1.9348149298416575,-4.112197719173637,3.254713218572157e-11,0.9838565758767773
cc_align,25,gov,50,gov,44.61621261900486,15.81041496286479,-20.3779883925693,-13.198006065023364,49.510300409070695,7.28323913847517e-11,3.9328986647509945
cc_align,25,bible,1,flores,-1.8237382200543493,24.22935815555887,-12.487760374261942,-3.4773686249920033,-14.649003103444336,4.562995264093369e-13,0.356110530701823
cc_align,25,bible,1,bible,84.9905449938279,120.78614190504359,64.62954720752464,-33.41290365417672,-59.18086490048034,1.4121757569080125e-14,3.7539847933450265
