model,pareto,rawlsian,gov-1k-flores,gov-1k-bible,gov-1k-gov,gov-10k-flores,gov-10k-bible,gov-10k-gov,gov-25k-flores,gov-25k-bible,gov-25k-gov,gov-50k-flores,gov-50k-bible,gov-50k-gov,bible-1k-flores,bible-1k-bible,bible-1k-gov,bible-10k-flores,bible-10k-bible,bible-10k-gov,bible-25k-flores,bible-25k-bible,bible-25k-gov
linear,True,False,2.288206125088,0.818758711355015,3.846633139850869,3.5460775908881814,1.2953952925261478,3.4087823550224527,4.01186465401771,1.4628995382996708,4.0250195770216814,3.8032086785519215,0.973321977089124,5.584726698758582,0.5778902071935467,3.133131671576483,0.3973084466807443,0.8477936780238796,3.5267831713514988,0.7081436041318124,0.8760371611876818,3.637299531327963,0.828064648299832
poly2,True,False,2.287709569962019,0.8184579783139,3.844250115201584,3.547486030563897,1.2962163508647648,3.5131895111716007,4.0016152629368005,1.4627768190037074,4.1399499503910935,3.828235181949964,0.9901005770693168,5.52595535726396,0.5707180849772951,3.137959805398377,0.3950944494527144,0.8488238135406304,3.595559077543788,0.7020940677732004,0.8744869532384303,3.67353915137732,0.8168715917016961
poly3,True,False,2.2882287104138705,0.817570156325444,3.8385457859776055,3.54993959774718,1.294942383859333,3.5362960059592417,3.99989312795576,1.4621379352722812,4.1417281063986895,3.8042492931150185,0.9722970856396088,5.590381909518233,0.5679486886309972,3.1262693752588184,0.3979506448494058,0.8472782766258389,3.610487801321985,0.7046937161063327,0.8757990697116009,3.7566281299182647,0.8259530806165902
exp,True,True,2.292637722778891,0.818462035666753,3.697115113530534,3.4584631644034745,1.302435810172898,2.774452668796978,3.8761459147794888,1.4648670757787554,3.3729546180688037,3.801611359161052,0.983909561879129,4.745612153710433,0.568081141530509,2.9279720716435853,0.3978809176264765,0.8477913485952303,3.1417612064696234,0.7026400682385687,0.8771484985785284,3.205605347471807,0.8189405145124956
log,True,False,2.20091394921472,0.813861228429252,3.8583984735597503,3.146611472987749,1.2325417377367338,3.767872438961951,3.4639485561138086,1.3959808193613843,4.329645120563282,3.176376607577301,0.9027393363676044,5.6306074567647,0.5732507106278393,3.151003957822091,0.3971179011684156,0.8389201083980937,3.659121463820425,0.6983822225546288,0.8589912876079697,3.8203002465306697,0.8135951333715594
power,True,False,2.041374987495934,0.8186462570615392,3.908758463309984,1.9393810496894357,1.167053501229613,3.486836941622142,2.298461674814407,1.2904700327863283,4.0986777999046975,1.067431615443329,0.7616448244187294,36.19997423777743,0.5676844799909085,3.2086290318369537,0.3971851148642854,0.7977660078181398,3.596818231250712,0.6956448148477146,0.8058125112423363,3.695441917427253,0.8027493119482149
hmult,True,False,2.1008535876910983,0.8180773980654005,3.88728523352754,1.9447877440189871,1.1898342626929792,3.868290202820128,2.299253926597663,1.3471262267237,4.588859982861836,1.0879044236406037,0.7292053852675026,17.088660025995864,0.5574459097465635,3.2133151677083824,0.3989942887467718,0.809720309824778,3.7141959299894025,0.6997641284470566,0.8146322740357779,3.8506614540368593,0.8097943940289714
