c0,c1,c2,c3,c4,c5,rmse,kfold rmse
2.42174907526519,7.046495376622091e-08,-2.5847668005479525e-06,-1.8439907817640917e-06,-3.957656570052733e-07,-6.262586914621903e-07,13.713517975651392,13.70831728900093
