train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.3049533496874712,-1.735441838953597,2.0967321734966844,2.107871677806738
gov,1,bible,0.354060349858675,-2.118085009655735,0.7709349621117038,0.7729016732908915
gov,1,gov,26.994908388450387,0.8908485207871395,3.3960638329589687,3.3961519223977614
gov,10,flores,5.916070457611636,-1.7451889584986042,2.818349607012084,2.8608563175018813
gov,10,bible,0.5801629417218165,-3.126292981447708,1.08545195850581,1.0921982926541935
gov,10,gov,51.89352520685861,1.0400915323835973,1.7254506839995132,1.7360047100912612
gov,25,flores,7.7049848171154105,-1.555230567189383,3.2604069828785516,3.3066151121496583
gov,25,bible,0.8730858663643449,-2.627936176707225,1.2598660192975957,1.2650376361134974
gov,25,gov,59.45026096899867,1.1234785708847754,1.976052159877337,1.9957424091526257
gov,50,flores,6.789548301034256,-1.9084979711032886,1.3141206628460012,1.3755931918527804
gov,50,bible,0.5697423571414356,-3.364953327196324,0.16050100725275263,0.16882477322073638
gov,50,gov,62.434739551137596,1.0626410991767308,1.8470015110018205,1.9218102394686094
bible,1,flores,0.8222540051765511,-1.0998892329720504,0.5851933618671105,0.5930481619311422
bible,1,bible,24.974317957408225,1.0141223161367647,2.4472277987066193,2.4676611735101113
bible,1,gov,0.3219559596308788,-2.078208308263057,0.38234018143458015,0.3923082991246106
bible,10,flores,1.8617979390566146,-0.7862615187452128,0.9222491248832995,0.9434624499682495
bible,10,bible,39.17948055674214,0.9467528298907258,2.6973666513149475,2.7183427569954914
bible,10,gov,0.7612187667709592,-1.690991764616945,0.70695454617842,0.7247264078783839
bible,25,flores,1.7886205994659834,-0.9690957218386577,0.8110967291525883,0.8136044754025662
bible,25,bible,43.58083364915931,0.819408158532968,2.9112496177046174,2.9174418462183223
bible,25,gov,0.7565770897837064,-1.6918175252732015,0.7529703010493212,0.7564337176193283
