train set size,c0,c1,c2,c3,rmse,kfold rmse
1,4.721104234160382,-4.878654708094595e-10,0.004070482106774077,-5.0322473638297714e-05,8.498332363992683,8.453720379403352
10,7.880269572727574,-1.1654178749097536e-09,3.041421576265761,0.12062141735861677,13.95289530203839,13.847490209310156
25,9.31728766239528,-5.161564659172583e-09,3.6020444237665075,0.2407072358337129,15.543904801810493,15.384328248686368
50,13.003280301079771,8.746599359352466e-09,5.19052286910012,-0.42107726182539934,17.4956818449046,17.8099164584577
