language to,c0,c1,rmse,kfold rmse
ka,45.50508097235517,-4.810572112627228,4.931943838079928,4.953487663164256
gu,41.22659653581912,-3.171545099920815,6.086551986201718,6.110486241763815
hi,47.72408148619418,-3.914472413654593,5.114516801178226,5.137665628555664
si,76.2483564704929,-5.717590527161862,3.9921816263053076,4.004971625376549
ta,50.352755736622235,-4.730162090478432,4.657624846552526,4.675824742761367
