train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.435462009669064,-6.303374636073546e-09,-0.001989812088746893,8.762170523218836,9.095622056790031
1,gov,6.804099370490472,-9.416548982866773e-09,0.003096766737881643,10.108084126647435,9.731673568671535
10,flores,4.494446293593269,-8.454171186777511e-05,1.1119334568215718e-08,5.973793210713855,5.528955937617547
10,bible,13.471945200925116,-8.415888132931782e-09,-0.000346387831154822,13.14921552965494,14.0003629525536
10,gov,16.39113410066788,-7.475519388531944e-09,0.18879279507891464,17.02714616544887,16.970101863638025
25,flores,5.853897033738234,-7.604192158668928e-09,-0.015981969763271025,6.975446304126741,6.8226619557602834
25,bible,11.214446632444242,-3.664514828611755,-2.3592446021730647e-09,15.387931624691255,15.450611893118399
25,gov,17.562182448126897,-6.5842900066464916e-09,-0.00035383407224768903,18.98520660035642,18.868397834328395
50,flores,11.526354225990417,-0.0006503053081737778,-3.784111518479313e-09,4.339663749604095,3.576190907301481
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,37.73119720671514,-9.332252098801537e-09,0.5931304714828805,7.078970929981918,6.561573981264584
