model,mean,min,25%,50%,75%,max
linear,3.1021828970145786,0.74565407529229,2.335950912726264,2.941525929256472,4.2481441313070425,5.611143609353151
poly2,3.2053978202429882,0.74565407529229,2.335950912726264,2.913375860802051,4.381821784782361,5.658778919635647
poly3,3.2573967416545195,0.74565407529229,2.335950912726264,3.080641797438957,4.301736655048873,5.807971487517643
exp,4.137662710840091,0.74565407529229,2.335950912726264,2.874369496080836,5.678838308296082,14.704776165285084
log,3.1716887828276477,0.74565407529229,2.335950912726264,2.987920617720449,4.261205328758748,6.53280974797998
power,3.959338112243311,0.74565407529229,2.335950912726264,2.987809743117777,4.310510684055403,18.82180991122487
hmult,2.8546214117322743,0.5253570214625478,1.457166199626293,3.5762305261818983,4.261648577335717,5.611344915599116
