train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0999558791298862,-2.08863700216957e-09,3.3433846042111264,3.0002826892162084
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.797142937191243,-4.030879137577275e-09,4.417621444557959,4.501589057590727
gov,10,flores,9.34000129682907,-8.142328140635944e-10,4.252574927952968,3.704580006304367
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.330218842130634,-2.4992887057956025e-09,4.473280282055406,4.484417938350547
gov,25,flores,11.780036294710902,-1.8039665710275582e-09,4.6259505544470345,4.075372814436146
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.084587800138934,-1.694568559498707e-09,5.1077081016729,5.065199268911383
gov,50,flores,11.897241595705411,-7.145809933601625e-10,4.121815490370339,3.5755871121608203
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.828400458118,1.5139326443721681e-09,5.895499209334612,5.594594953649304
bible,1,flores,-9.13277413590628e-18,-1.269685070826819e-17,1.2473972903610142,1.2473972903610142
bible,1,bible,14.699307202572864,-4.380361370604597e-10,3.839689448522757,3.7408250861217254
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.23588331973923,-2.6546532287480773e-09,4.310704932948178,4.215794610445535
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.260000428338795,-3.1031027621276534e-09,4.497154418780886,4.4098403912474815
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
