c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
9.21052055981902,12.271438541739487,-3.668422414216239,3.5480654433001644,1.1395309103412228,0.18897480801634073,2.471320270991555,0.21864148989053547,-0.3742357625574643,0.8483091608068725,-1.0567884783510118,-1.1397868801950364,3.3160387262318016,0.22404864405895406,-1.2488673282088816,2.9949255602930815,-2.6010048778769788,-7.635597196356533,-2.433818988584913,-2.810326056593808,-1.6742286155175574,12.95757621758036,12.98092578357777
