train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
1,0.7531870291515095,9.857593350477432e-09,-0.0023012558989308693,0.0018282647131926339,0.0032060341988535746,-0.26064862236788666,-1.5436278248956594,8.087673703497815,8.099336762556657
10,2.109420016397798,0.12260601027902503,1.1016091835664665e-05,0.04704149327345345,0.28766575786422227,-5.99136564922588,-1.748570386452575e-06,13.502370287010656,13.541665018254871
25,2.4779583158446874,0.20901462468908014,-4.160392522583799e-06,0.08493967978136197,0.5016756676577607,-5.736546651381526,1.6282124375164138e-09,15.123423483796433,15.162397430204754
50,3.1255514818343926,0.48824033028463354,0.09801102210135766,-0.7961755229273296,1.5152862248497727,-0.2148300829931734,-7.471307374755958e-07,17.19505347681019,17.666654969033104
