train set size,c0,c1,c2,rmse,kfold rmse
1,-7.114191538895382e-08,-1.8551562102742956,-7.98167349347564e-05,8.749612904194077,8.740485189873116
10,3.694594479874112,-2.231808514651191,-8.190371634160839e-09,14.1781317353477,14.161984571907398
25,5.615706120636994,-2.245397678234617,-6.578533366840346e-09,15.742602609202331,15.706100680556998
50,7.864370287982387,-2.4943588931650087,-1.657776953193911e-09,17.74337475092348,18.95494356633319
