train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,5.65079511893067,8.456303141359015e-05,0.00033363906742664185,0.004161003840266913,1.526779309155027e-10,8.678534254939118,8.93940688611927
gov,10,13.543420155638927,0.8758608790906932,-0.22026604023874857,-3.953701837567077e-09,0.00035862093704006433,14.228718124916137,14.471415298219707
gov,25,15.96701267680872,2.027484209600665e-09,-1.4390735230381307e-05,-4.451825222638381e-06,5.4564449226822836e-05,15.626651807317948,15.969344690747853
gov,50,17.007843017206014,-3.734750854604471e-09,-0.003928696146890768,0.02806075593202823,0.025736186628208334,17.418662865285242,17.79427689806877
bible,1,3.7603233466474775,9.907848643101275e-08,3.672977221378769e-08,8.532859004690752e-09,1.312254331323408e-07,8.212436682401123,8.093880546572354
bible,10,7.987083297652692,-3.4108156672529112e-09,-0.04280822516114949,0.015827256944573518,-0.013261175295095672,12.616832400445167,12.512920059305882
bible,25,9.451342554968937,0.00019378802944308889,0.002599873677635385,-0.0007237786636776815,2.6381373916473443e-11,14.41302134546764,14.297773938982335
