train set size,c0,c1,rmse,kfold rmse
1,3.7231751842973195,-2.7156666116368403e-09,8.49854377670224,8.453349550736894
10,9.811119459303564,-1.733550322702161e-09,13.780758468092891,13.713269075973304
25,11.703199262818037,-5.836818622009263e-09,15.380409376547194,15.317374080240993
50,16.066387060804665,-5.904764281101822e-09,17.41232827287902,17.986088412946877
