train set,train set size,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,8.136649222743303,4.84870620165045e-06,-7.519570975891814e-07,8.300581732540483,8.329825890069744
gov,10,15.956219534623237,-4.61470652347286e-08,0.8159264902140239,14.042162382323562,14.090554356883398
gov,25,18.404589773108835,-2.8561213720481532e-08,-2.5838600880839527e-05,15.427665576926154,15.481326511703475
gov,50,19.525390848924808,2.6303591679602866e-09,-0.08967448111879021,17.231983537142572,17.3690812098329
bible,1,6.222656481868551,1.4729824902682247e-07,-0.13088075839136243,7.823122637640791,7.848891457093404
bible,10,10.569976867032011,3.295881900680044e-08,-0.06668087961469737,12.382424428989838,12.419835402196119
bible,25,11.931420710041067,3.369053528377038e-10,9.431202157155322e-07,14.194281795794467,14.237533374065023
