c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2",rmse,kfold rmse
13.280316422832568,7.203449574596821,3.9499766671103753,7.32286353256733,4.028279284478024,2.8787063680018226,0.2360865627140486,0.6106032796710356,-3.648024479741106,-2.373915820051882,-16.46110789835375,13.469166246371115,7.841047776925522,13.623087261198336,13.642849355848492
