train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.54825900039612,-2.940083975739312e-09,-0.006242954453815304,8.731732785114232,9.037751276715333
1,gov,7.3899785940875296,7.102490405784888e-06,2.052075386834254e-10,9.944796941644784,9.749972456558481
10,flores,4.563427229621708,-1.98378524448934e-09,3.1640562294575675e-06,5.94451580140442,5.8045221614158855
10,bible,12.429530101192702,-2.437781664103469e-09,1.2258579135488404e-06,13.298148828453833,13.631118269158632
10,gov,14.338147549876624,2.3476684889449078,-4.63208054753578e-09,17.103823189722206,16.943423756584764
25,flores,6.3798259098151,-6.967724136261519e-10,0.0010808708872618543,6.797647632030692,6.68239647533665
25,bible,13.615936561102725,2.0849801730059796,-1.025661355356681e-09,15.080607185326834,15.448932377304079
25,gov,16.10498673650267,2.6808094047547883,-3.1164167690489013e-09,18.969363905227517,18.814342740988273
50,flores,11.661326997333964,-2.647583041382666e-10,4.4175799984247845e-07,4.258112989217722,3.6368757442862973
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,38.995337787901526,0.05399270975252742,-5.4318848568695935e-09,6.277009166566551,5.3458704990935155
