train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
cc_align,25,gov,1,flores,4.599867760864175,12.72270497037049,-14.444881432433819,2.2983327290306215,2.5144582136625018
cc_align,25,gov,1,bible,-0.5911393589939385,2.7786219929921687,0.8073134499914156,0.7220341635499898,0.7546522332689746
cc_align,25,gov,1,gov,-4.3624794986863265,49.251315438115974,-2.65271253622815,1.7021554962262824,1.844315363175464
cc_align,25,gov,10,flores,3.312454956274797,55.598774228842025,-65.84736890526725,3.3499751242857525,3.669468611774391
cc_align,25,gov,10,bible,1.2343533378739322,4.496259916054607,-3.3299331836049455,0.9221352033912019,0.923579990497665
cc_align,25,gov,10,gov,15.353581610592299,14.147982155642879,37.289709805705954,2.768092002324595,2.928310067476218
cc_align,25,gov,25,flores,7.016617593811317,52.916852559292316,-67.50017342328442,3.4113535925396885,3.7413232936112344
cc_align,25,gov,25,bible,-0.3237166766201278,9.08696078737605,-5.079054868271587,1.0454664030948106,1.0461835404294273
cc_align,25,gov,25,gov,2.2710156954984972,66.81738790060948,-3.3188383016944716,3.0591393125082327,3.228776830378264
cc_align,25,gov,50,flores,37.83688212103415,-7.168570676732333,-56.210387871832424,0.3265986323711142,0.46188023792668825
cc_align,25,gov,50,bible,10.446741689326666,-16.50471771338023,6.822468855077829,0.4082482904638825,0.5773502658036982
cc_align,25,gov,50,gov,-4.654689135525363,82.26719649908465,2.4843647304027465,3.6742346141747717,5.196152375854298
cc_align,25,bible,1,flores,1.503775447593574,-1.0360651525967146,2.4570286162489436,0.6792152334373353,0.6939019979749356
cc_align,25,bible,1,bible,11.973593196831407,-1.1476364120433757,21.800897383247815,2.471099620277216,2.5244801415652485
cc_align,25,bible,1,gov,1.0280510114527774,1.6527018894411654,-3.0176078246934375,0.4871686908385363,0.515266923180488
cc_align,25,bible,10,flores,1.2211670790814129,3.4779428777846335,-1.0405540731827223,0.9430447143870397,0.9744229131014559
cc_align,25,bible,10,bible,20.33595939664748,0.1570349020091002,23.342092164344123,3.3000505046640365,3.3402095976688244
cc_align,25,bible,10,gov,0.5091589206319976,-0.9002488915752105,5.363862100622438,0.8438009243891608,0.8988881990659118
cc_align,25,bible,25,flores,-0.5028295491512843,9.099263296597941,-4.787208396590741,1.009125033548042,1.0229858260757978
cc_align,25,bible,25,bible,23.71178235620648,4.20123803958491,18.15039547500254,3.323000652021277,3.353580161759428
cc_align,25,bible,25,gov,0.7957951342024199,-1.406803511701149,6.430426413462957,0.9018499505645846,0.9494735066749714
cc_align,100,gov,1,flores,10.31305052347276,2.3632579867018677,-10.17871831131089,2.1038852947186393,2.2948857245024668
cc_align,100,gov,1,bible,0.8974214057769478,-1.0238785506590848,3.658071478283313,0.7042726744663603,0.7416198578618891
cc_align,100,gov,1,gov,10.84925385339998,8.719398270212482,26.16418637445105,1.491643389017655,1.587135538754332
cc_align,100,gov,10,flores,3.2485204722395125,57.133205489185734,-64.06049141849502,3.2213868648973856,3.5205111227865094
cc_align,100,gov,10,bible,-1.517663831988795,10.598100780262499,-3.7255462325698203,0.8814760348415605,0.884872872899686
cc_align,100,gov,10,gov,16.00642500571929,11.59865992725313,41.576979733734944,2.7577768824423408,2.8902421623910417
cc_align,100,gov,25,flores,17.906981492709722,16.04106547274216,-32.31005845886742,3.104351784189431,3.342603730774881
cc_align,100,gov,25,bible,-1.2429862236038742,10.779838187501252,-3.5877315328076436,0.9177871939253313,0.9181503144918454
cc_align,100,gov,25,gov,1.4306146634354235,69.93219056902497,-4.786840023812163,3.1870571587803913,3.3162479551616233
cc_align,100,gov,50,flores,31.16150891182265,29.224467886778662,-94.29497037033593,0.12247448713951557,0.17320503503052928
cc_align,100,gov,50,bible,5.195383973623864,4.016926014252401,-10.01538812157711,0.24494897427834664,0.3464102092758531
cc_align,100,gov,50,gov,-11.195932311699687,102.96841748486528,-13.153106487241757,3.7967091013139287,5.369357520422999
cc_align,100,bible,1,flores,0.8765385491539752,2.8749141763776147,-1.8559825547893865,0.6770032003863299,0.689202438245741
cc_align,100,bible,1,bible,2.722830600449022,39.1274149520754,-18.14615230594688,2.5428986085441077,2.5974025805763565
cc_align,100,bible,1,gov,1.2187038114829791,1.409197180154283,-2.493209578147805,0.5561774297230456,0.5848076610144674
cc_align,100,bible,10,flores,-0.3808123221983003,9.151867100967568,-4.380484913141934,0.9640193635676277,0.9785192889872111
cc_align,100,bible,10,bible,7.785067452683076,45.33253000163996,-15.605330190745153,3.3672441748904007,3.408592127546368
cc_align,100,bible,10,gov,-1.824552684033907,7.412248422427609,-0.5262861630007633,0.840436394579229,0.8754997911386613
cc_align,100,bible,25,flores,-3.4055169755379398,18.431339454296754,-10.24061112976641,1.1217545780309228,1.1362218151098857
cc_align,100,bible,25,bible,17.6986075596428,30.627328405239407,-8.44908689683526,3.399019466454015,3.4324189827945606
cc_align,100,bible,25,gov,-5.41428285192549,18.719036495248957,-8.380941582795947,0.910494371207205,0.9308598643999194
gov,25,bible,1,flores,0.5595182492882913,7.03732203395881,-7.9127170634546244,0.8996295533903571,0.9324698407639664
gov,25,bible,1,bible,10.406695961034984,16.275448774842694,-2.9776812932716488,2.2117866081518813,2.3190514720336433
gov,25,bible,1,gov,0.5499999058183209,7.161111530513698,-7.722222771268925,0.8793937305515286,0.9165151428098319
gov,25,bible,10,flores,1.8325517374572724,4.547310446170044,-3.224827754047424,1.338656042454521,1.4170391649548078
gov,25,bible,10,bible,11.421267960822885,37.966468207656774,-14.818007249291792,3.4740946062727542,3.5485208131265824
gov,25,bible,10,gov,0.6380055660500181,-13.62824112271694,38.90446035147592,1.3245124889306776,1.3994641985924752
gov,25,bible,25,flores,-0.014497135915625403,9.186488843327195,-4.714989263475658,1.5594870951694344,1.6272675830033536
gov,25,bible,25,bible,30.371335651291954,-11.672673354964214,25.46000432445061,3.265782193186396,3.306357489918427
gov,25,bible,25,gov,-4.637495635908232,3.759705605444962,26.43057105613994,1.6242947187420564,1.6640312473859642
gov,1,bible,1,flores,-0.34746765887895853,5.107381448296158,-2.824892271189513,0.9208691546577071,0.9497368025502985
gov,1,bible,1,bible,-0.33338161551532686,38.566832213205096,-14.000138464863905,2.5632661456302586,2.63410327288081
gov,1,bible,1,gov,-6.107308746075507,18.29346555421742,-4.357696124132806,1.0625441167311598,1.106797174657895
gov,1,bible,10,flores,-1.384258652318401,8.542281780803291,-0.9475289504299829,1.2477980605851253,1.331540453182428
gov,1,bible,10,bible,10.539264993916614,32.07825753393571,-4.313573322935845,3.582922457063987,3.660327893240665
gov,1,bible,10,gov,-17.3778283060779,39.74092558882042,4.629462086055782,1.7106528968009074,1.748427859973393
gov,1,bible,25,flores,1.1870493233049084,0.8141527792231376,5.62349714373625,1.3885243966167826,1.45241178963573
gov,1,bible,25,bible,14.315174261955937,32.79991463310272,-4.060526677273182,3.4043109924525616,3.4625857843488266
gov,1,bible,25,gov,-6.895957312065026,2.862954974270249,38.45791927298624,2.044097192731631,2.0558452811843373
gov,10,bible,1,flores,1.6937500760669875,2.234027498865589,-3.24305530199897,0.897403662424738,0.9452512873311091
gov,10,bible,1,bible,10.311401207269627,16.91375133429117,-5.073107428777618,2.0960279896349983,2.213029562698135
gov,10,bible,1,gov,0.6324379088997456,4.592172222318056,-3.1140960577880796,0.9603818684946803,1.0052362951042666
gov,10,bible,10,flores,2.8523823310574854,-0.7142906970352088,2.619052069840477,1.2563173696695167,1.322497637549139
gov,10,bible,10,bible,19.365971269357228,7.969223811898299,11.997669601592438,3.3217967025893484,3.4080052957909865
gov,10,bible,10,gov,-13.429380397993576,33.874394300672215,0.5687329906298765,1.3315404612703292,1.4103191092875524
gov,10,bible,25,flores,2.4437036873455913,-0.9824685605724062,5.590122423447389,1.422087667246058,1.4808781132649795
gov,10,bible,25,bible,27.0194725537595,-4.78251138146214,23.287132588944374,3.370212654022494,3.3986761779779977
gov,10,bible,25,gov,-17.30494694646962,45.7625938755529,-6.905397890606325,1.3275290329531813,1.3524052660081831
gov,50,bible,1,flores,11.065520089944954,-17.02357352698495,1.3850666941900884,0.12247448713915965,0.17320502365444973
gov,50,bible,1,bible,23.452240783924598,-22.774893741766338,29.340821714169394,2.327015255644068,3.2908965187204324
gov,50,bible,1,gov,9.192040525881108,-13.387481761221308,0.8068014189181802,0.12247448713916001,0.17320509413859658
gov,50,bible,10,flores,11.5772937088713,-16.433410139582463,1.7576454239445836,0.04082482904639048,0.05773498059698338
gov,50,bible,10,bible,11.82428039720691,37.54430545521909,-9.585732592496914,3.10268700752536,4.387862021409788
gov,50,bible,10,gov,3.9067920930011257,-7.508239621231624,18.189310379329058,0.04082482904647407,0.05773502318649718
gov,50,bible,25,flores,6.408024673029177,0.8039094334071377,-11.639917558930987,0.16329931618554544,0.23094010428992273
gov,50,bible,25,bible,14.939362940406383,44.389000528443084,-18.53545377636511,2.939387691339818,4.1569219126802714
gov,50,bible,25,gov,3.1775520739527536,0.18230897813139846,8.92517376966105,0.4082482904638633,0.5773502905472296
bible,25,gov,1,flores,11.593485712365965,-13.442781662394626,6.311620507075169,1.9133739833080214,2.1105686315596164
bible,25,gov,1,bible,2.4072014391101684,2.118038892559608,-0.8648836146289776,1.7164886639105235,1.7852170820935667
bible,25,gov,1,gov,13.115073265817987,-5.344159181856364,36.828025194661684,0.8685236515681939,1.0171037243787975
bible,25,gov,10,flores,25.760399153710168,-26.721467557494847,5.2013371534086446,3.2948444576337814,3.6575264874732216
bible,25,gov,10,bible,-2.230053232346104,23.19908363944397,-4.877954349503529,2.2240353714213574,2.323144403833265
bible,25,gov,10,gov,3.776632754243055,57.29679644429429,-3.300123381390641,2.807371249645024,2.941428212916213
bible,25,gov,25,flores,7.015370805758586,51.97697466319862,-68.61543254943156,3.3342165496560074,3.6603960913389835
bible,25,gov,25,bible,2.3712881801040986,-2.528059666154032,29.570965856369835,2.3841140912297,2.4633310861386333
bible,25,gov,25,gov,1.9929040095757025,65.94824030085174,-1.4680960084885797,3.354598833442443,3.4741905521631917
bible,25,gov,50,flores,34.362583853780784,5.653860221455388,-71.95805563365172,0.44907311951025164,0.635085244178893
bible,25,gov,50,bible,22.298933797694428,-30.36277308796198,20.3298068734603,0.7348469228352732,1.0392305377303495
bible,25,gov,50,gov,16.029751227633305,-2.2924480113530876,85.26588702139723,3.5517601270359456,5.022947304827632
bible,1,gov,1,flores,1.545209210844539,6.756455142827131,-1.2937469010335794,2.1216345899643834,2.249888876378712
bible,1,gov,1,bible,-4.0562057540077925,19.228307229303457,-7.6317918611973425,2.021468113360524,2.04132310674526
bible,1,gov,1,gov,-18.57858274665966,77.58813669537804,-18.261942060662598,2.7851391347650853,2.83028267274064
bible,1,gov,10,flores,12.78164015863935,10.222871901139396,-22.172305899744572,3.4563468190176465,3.792954228137027
bible,1,gov,10,bible,0.04075439648208423,-2.7272103973164867,28.691403208704635,2.290487575459281,2.332166362593573
bible,1,gov,10,gov,-7.544121582606776,93.47289466653264,-34.3693029101637,2.9382534494718957,3.077905106957829
bible,1,gov,25,flores,16.064296212181368,14.19758339294766,-32.45235003846368,3.536806469118729,3.8769186960873716
bible,1,gov,25,bible,-10.157199095167242,31.743063160772987,1.1426696416751918,2.235173371351765,2.2754120376533944
bible,1,gov,25,gov,1.0816137842113418,71.01185909609539,-8.950173762875902,3.2153278733798407,3.365486551226776
bible,1,gov,50,flores,30.989148156265824,16.13978931398866,-81.03617152560264,0.571547606649409,0.8082904293757502
bible,1,gov,50,bible,8.110370232992548,3.1619753185345245,-1.9654315162557818,0.48989794855664026,0.6928203495895378
bible,1,gov,50,gov,17.980765132220114,-3.2961364473347174,80.26921297290276,3.7558842722675423,5.311622457723473
bible,10,gov,1,flores,4.520404854188866,12.869626626782669,-18.820872632111058,1.9231051279982936,2.098213532487552
bible,10,gov,1,bible,2.51858027497504,-0.9236827467309174,4.173044393561669,1.7335897246272933,1.7821335584533056
bible,10,gov,1,gov,-2.011118781392302,46.996321116918296,-10.148168319625455,1.018986424508871,1.142364931114909
bible,10,gov,10,flores,3.989462104654514,53.205303496058676,-68.36845568455271,3.283900120283809,3.5986108268992143
bible,10,gov,10,bible,3.1055124331287214,-1.3424344378551964,20.462819666907578,2.4376901635222965,2.5029981754734787
bible,10,gov,10,gov,17.647662826798815,2.4252352687475387,49.15887815530969,2.7548139683107484,2.883574221604927
