train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,-40.40981239433711,-70.62065357637083,4.552179439894495,1.489307843425078,1.9327031865979776
cc_align,25,gov,1,bible,-13.212887174967289,-23.198468985818167,2.9386083315228184,0.3260350006613221,0.44856846600494205
cc_align,25,gov,1,gov,51.3432590407495,35.25435262803761,4.034968427685995,2.314413810589596,3.1165007302835663
cc_align,25,gov,10,flores,-72.16839292336459,-125.89243577101799,6.896414533740193,1.4349525790990014,2.1256522784823155
cc_align,25,gov,10,bible,-14.913090813848736,-27.784510651880996,3.12410617908561,0.5235899921279682,0.5305114977693016
cc_align,25,gov,10,gov,108.98728235465717,104.6470374343943,-2.588846869019304,2.7294119622704662,4.095067697941529
cc_align,25,gov,25,flores,-75.42237349855142,-132.34611165978853,6.602825562478429,1.33142588379053,2.0347367374328202
cc_align,25,gov,25,bible,-16.03216681913826,-31.14808690742214,4.171203304164379,0.5173729172223336,0.5227333196498892
cc_align,25,gov,25,gov,124.53448623142873,121.44439705147245,-2.882493137266892,2.959015455851781,4.527380941243427
cc_align,25,gov,50,flores,-56.26803094913474,-99.32100945135103,-1.0660189925089962,5.34975454029606e-14,5.939553677998812
cc_align,25,gov,50,bible,-16.794861477886798,-32.31330929864541,3.566015219720545,3.001026824484116e-15,2.0044066983537174
cc_align,25,gov,50,gov,228.23689871470725,297.39047433821946,-32.187931895242116,1.191086668529821e-13,19.309450191079748
cc_align,25,bible,1,flores,-11.008725095472384,-20.007298501631897,2.2184989008130085,0.4141154058625752,0.4357391261749223
cc_align,25,bible,1,bible,61.893790336009914,65.2370432222743,-4.531215137488532,2.170381497743857,2.6088799092930333
cc_align,25,bible,1,gov,-9.563981619537708,-15.568390825918685,0.9102144753105788,0.3064372647696605,0.34222421543019377
cc_align,25,bible,10,flores,-17.42575635557916,-31.924600244862106,3.5555320449719967,0.3807790826757647,0.4696645359883837
