train set,c0,c1,c2,rmse,kfold rmse
gov,12.665410485403777,4.605116288462203e-07,-4.457595532395274e-09,14.690915727601652,14.756855189286615
bible,7.062238197280391,-1.1450627673792616e-09,-0.0017445792997221796,12.271077826861609,12.232559922713168
