language to,c0,c1,c2,rmse,kfold rmse
ka,0.8415340631006524,0.48958644952850244,-1.4198267271385192,6.618839170130157,6.661133843059142
gu,5.1365056874146475,0.5006885007338936,-1.3731157922879076,8.477064648129511,8.520902836029611
hi,3.63713697493433,1.301493621086193,-1.4794894272138388,7.2106901587173935,7.260738262294396
si,0.16071336660100116,1.0583672759125027,-1.6656167532375494,3.0384518962402556,3.055135662068312
ta,-0.1097530636541406,1.925320104751938,-1.5016425593003546,4.101347729434244,4.137732043374848
