train set,c0,c1,c2,rmse,kfold rmse
gov,2.0249727065172975,1.091332428914107e-09,2.0905385073503413,14.735491389334761,14.755139770694157
bible,1.4010941273546549,2.930507683408722e-10,1.9706646670742896,12.129466997056998,12.119024230187243
