language to,c0,c1,rmse,kfold rmse
ka,5.801692015656991,17.423505783885364,10.884956150955096,10.924003104720542
gu,9.52517603677003,15.033972698985778,11.508400756922736,11.59218527844175
hi,9.573932881668924,11.154020732190306,12.16364687505126,12.253307255903174
si,9.976272962281934,12.513428043751729,16.501907516946183,16.674754318766844
ta,8.0563059802305,10.808417065880851,13.42658643338314,13.562826451103424
