c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
25.606278863464762,1.5694324047735728,-1.4948176120962995,11.657223761811212,5.071320945164403,-6.444484658538526,-0.9140860120921501,-31.50844924627415,-8.481394912690417,6.531090419302024,6.592151275144755
