train set size,c0,c1,c2,rmse,kfold rmse
1,4.709825520925135,0.007255108550450355,-8.264563494396872e-09,8.503678263821882,8.417095421263774
10,7.422487929521263,-8.187243283676485e-09,-3.988127904037682,13.830929993163597,13.770679322724567
25,12.027616558587068,0.0020146389842596317,-8.255635264495184e-09,15.504798398499066,15.295558756188091
50,11.458285899156186,-7.248034068584445e-09,-6.585490358013569,17.406913995428752,17.95825187382852
