language to,c0,c1,c2,rmse,kfold rmse
ka,-11.943784716408706,13.822094280193015,-15.460440728837616,4.609453803292046,4.672642437729275
gu,-8.25111143575956,11.6225346801226,-15.86653912164998,5.974783752181447,6.0740981097843
hi,-11.791547927609239,9.226053285836462,-18.292625421322374,4.055619788497162,4.113320312260413
si,-15.419307046914724,6.91083588166831,-23.710445862693938,2.6752790195411635,2.712217427577349
ta,-11.848763062326226,7.65719575595262,-17.51347166706446,3.3363207217331885,3.39722338216144
