,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,9.315919974263487,10.534795799131686,0.8397635508243101,0.49859459296500136,0.3413428730639341
1,poly2,,4.161994142305796,5.380869967173996,0.9428393705365519,0.9537607090248965,0.9325964578289339
2,poly3,,1.8650308988123256,3.083906723680526,0.9638935067852585,0.9469739384474394,0.9422219945119564
3,exp,,15.030088122268305,16.248963947136506,0.49755601489081613,0.4067954993725627,0.14944888102406148
4,log,,8.954191368498588,10.173067193366787,0.8509465732381858,0.4802647091698163,0.3247287068836735
5,power,,14.631146359905724,15.850022184773925,0.5360875686726799,0.2715655937571158,0.4136333868649472
6,mult,,4.061101964845169,5.279977789713369,0.9439812234643588,0.5500846550483725,0.15511343905426006
7,hybrid_mult,,8.209625164423649,9.428500989291848,0.8715690289491344,0.41971833954291055,0.28501285219593464
8,am,,18.468985024267845,19.687860849136044,0.0004916163990825728,0.4410429166618467,0.6170553857914768
9,gm,,18.470418546071162,19.68929437093936,0.000205011903568586,0.40581956148146003,0.583528701616973
10,hm,,18.471203030137847,19.690078855006046,4.813494952082831e-05,0.37466925098318515,0.5528164079102924
