train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.426658448066286,-1.8453713130320265e-09,8.764722020659745,9.092954100605136
1,gov,7.390158695604737,-3.975318900232903e-09,9.944752714759662,9.740728730241493
10,flores,4.336169252569214,-3.505127429460187e-10,6.043480283877993,5.717439101764327
10,bible,12.565204396674332,-1.9021200356849187e-09,13.2742267210357,13.644976266080345
10,gov,15.682792309925555,1.1438952239472158e-08,17.108111640729337,16.956578514776858
25,flores,5.808742924768964,-4.1424309492113416e-10,6.992906329886789,6.715953677652137
25,bible,14.813435819911032,-2.9728067951979047e-09,15.079674055088748,15.397210598518773
25,gov,17.679405407207742,-5.194545455588985e-10,18.970329331378917,18.825741911397817
50,flores,11.709933337182006,-3.4034665178818753e-09,4.229314206838535,3.520201289582121
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.8383386723146,-2.0428197098986968e-09,5.891283441369328,5.59834069789619
