train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
cc_align,100,bible,10,flores,-175.2821950953247,795.2769954069876,-840.9589156783951,64.11129605803323,-94.08486526956982,8.416398575656975e-14,0.7237325646492081
cc_align,100,bible,10,bible,430.39815561845637,-379.3607609609932,410.5567776258364,-999.9999999999999,774.2665359259062,0.27600527286280996,0.9727395517452344
cc_align,100,bible,10,gov,-152.4378356041229,808.7145486365574,-854.8995125929016,-17.90246218766517,-32.68407996091595,9.628945795239595e-14,0.7018209964567672
cc_align,100,bible,25,flores,-207.67293260503263,924.1847270427056,-976.6329232673835,84.2276441223699,-115.75130272585362,1.4362391427922148e-12,0.8557572566557229
cc_align,100,bible,25,bible,468.7691017463745,-545.4258869773657,585.0815874014733,-999.9999999999999,781.0448152499109,0.28533536629662937,0.718060421023382
cc_align,100,bible,25,gov,-151.00340271295406,800.0996971281808,-843.5391764216329,-17.065592480163545,-33.286144498683676,5.852920573497906e-14,0.6911194695685215
gov,25,bible,1,flores,-225.9115208209087,874.2232808256989,-930.6495296988729,165.90844008306905,-172.11638375280694,5.258305044710013e-14,0.8264879096948802
gov,25,bible,1,bible,152.5080285045711,340.5468158928769,-361.26391264187976,-613.9435750370558,444.0841067412916,1.418575038247004e-12,0.48668782886596845
gov,25,bible,1,gov,-226.85010375811663,882.8448985087468,-940.012028550261,163.50008208271666,-170.3837520978774,3.019773973185508e-14,0.8320352653733436
gov,25,bible,10,flores,-244.02737613746515,941.2366743140909,-999.9999999999999,184.2350126203758,-190.08780246847124,0.3847201290859185,1.423106599409497
gov,25,bible,10,bible,418.1999419583543,-314.704670129981,337.6015729579834,-999.9999999999989,770.7932735748739,0.031157130763212297,0.40304850961666994
gov,25,bible,10,gov,-195.94826649298915,953.2727722423188,-999.9999999995559,22.756709405371474,-65.18917883175662,0.46930637794424823,1.4857440452108768
gov,25,bible,25,flores,-247.25892463683488,943.9232168711819,-999.9999999999999,192.8185659327474,-197.65497176631538,0.49431565773169556,1.5939973217437333
gov,25,bible,25,bible,461.32064480691974,-502.1045107399062,538.4941969140867,-999.9999999999999,775.8262098946798,0.18722558395795547,0.5427234839168563
gov,25,bible,25,gov,-146.23497265988985,960.9486965498909,-999.9999999962575,-125.83698603676662,38.574032812160254,0.45940814293540355,1.2914576713209636
gov,1,bible,1,flores,-154.21708467251113,804.3286790480114,-851.0892150703603,-7.681756598352728,-42.43518709951038,1.6391486289128353e-13,0.6776153528473958
gov,1,bible,1,bible,282.61379305964317,330.2177805698285,-335.69422109982406,-999.9999999999758,722.5299623130056,0.1455103949556424,0.5741156046764165
gov,1,bible,1,gov,-165.19478498760031,948.9824919495248,-999.9999999999993,-63.79366043550475,-6.274134453989475,0.07197025276543655,0.9924396532306573
gov,1,bible,10,flores,-193.91022631459478,945.5698172306058,-999.9999999996047,28.369623157764956,-75.04918943953005,0.3273990444555808,1.2621935867082599
gov,1,bible,10,bible,321.7521638803406,163.88834363064845,-169.12238139907265,-999.9999999999999,745.1536334533968,0.4449256738983821,1.0689465549237889
gov,1,bible,10,gov,-38.24083411401031,970.8342666487224,-999.9999999999974,-456.31264515934987,280.39739249138796,0.38561847423927736,0.5521170387566035
gov,1,bible,25,flores,-206.4735759286547,946.4222744707974,-999.9999999994482,67.70450220179399,-105.58745630265201,0.36156403754541866,1.4516710212307753
gov,1,bible,25,bible,383.8877372758378,-128.6805440040508,143.6147808980544,-999.999999999978,760.6776166354663,0.3118618047299342,1.252541616828
gov,1,bible,25,gov,20.98837227051973,977.4816224321357,-999.9999999999999,-630.7145899101093,402.36996393529364,0.24274058037723065,0.8776066225097816
gov,10,bible,1,flores,-228.94156451297277,933.536970085637,-993.8320443555991,139.25340742624874,-155.33818280065756,4.1973831165088407e-14,0.8625526577682442
gov,10,bible,1,bible,116.58014564650614,442.3951722907924,-470.2351875014866,-566.7941381544716,402.9694039480613,2.2300177457843822e-14,0.1757117481991438
gov,10,bible,1,gov,-223.88276302729255,941.0591665612573,-999.9999999999999,119.72493032652473,-141.51140997341713,0.02907609655116089,0.8972677450945923
gov,10,bible,10,flores,-237.12536691083045,941.9105271016236,-999.9999999996478,162.26518432403702,-173.67856478867316,0.296638267402806,1.3327345136736781
gov,10,bible,10,bible,386.446456397081,-153.4237053184608,167.3605376991925,-999.9999999999987,760.1198636622914,0.0016146634006947624,0.15650161488251524
gov,10,bible,10,gov,-130.2397314164055,958.5668210434297,-999.9999999957688,-176.32122979464165,79.94924355116669,0.4308259657239499,1.3225458820969827
gov,10,bible,25,flores,-238.60479109257273,944.2160498422791,-999.9999999998877,165.75600686720776,-176.99762550894638,0.3819927989333465,1.4266319047578795
gov,10,bible,25,bible,473.8102131221118,-571.9013593845222,613.6492317011146,-999.9999999998116,781.720346873366,0.32397392370645595,0.911695795623389
gov,10,bible,25,gov,-98.47338826629431,963.2437538260585,-999.9999999999911,-272.76807756561146,148.84192863080844,0.16783301392831096,0.9599612943273944
gov,50,bible,1,flores,8.477469648361524,-2.844281498196213,1.0943671807354758,-7.865803350486317,-0.25619177880452326,8.864308900189377e-10,0.41722113908943514
gov,50,bible,1,bible,13.379456117478142,-9.52972624441565,-14.309213302261613,11.98362176239188,11.227155496398453,1.0330099833701023e-08,3.096839156769623
gov,50,bible,1,gov,4.990002142254274,0.825032092835728,-2.3136644356229707,-1.5278682688652412,-4.019295354213589,5.31626614448091e-10,0.019543407326851954
gov,50,bible,10,flores,6.573735937393492,-0.7253186554308926,-2.0558922386811664,-1.4471164808813353,-4.1041033261850925,1.967704340546079e-09,0.41275555670747793
gov,50,bible,10,bible,16.987030308904785,-10.59787630992084,-18.084726475502194,18.034856299336635,18.218985516420663,7.490764370506715e-09,4.716938736568596
gov,50,bible,10,gov,1.8307981623466203,1.587833425042051,1.5708960390309183,2.3502196496164114,2.1612503623317747,1.1068445548174396e-09,0.03004738833445012
gov,50,bible,25,flores,6.664293456921021,-3.229055169676798,2.507795283794078,-0.6010148352881003,-4.586946284991927,1.78390732509605e-10,0.4889395016096338
gov,50,bible,25,bible,21.628182575238473,-9.515517888286245,-18.08872729135298,18.200682493930625,15.89180410678997,3.407963585094605e-11,4.412446889518463
gov,50,bible,25,gov,3.3812121580681778,3.847579556759403,2.7828662662950876,1.0380796797761944,-0.4094444951584204,2.173417155658401e-10,0.37684334184012297
bible,25,gov,1,flores,-204.5568530122039,941.1339152566252,-999.9999999999999,82.31584429133414,-120.25028032404586,0.9791283691950159,2.2370406880240874
bible,25,gov,1,bible,-166.85448495071924,949.0724266443092,-999.9999999996511,-44.637811524081,-29.52418762650509,0.49026533891508445,1.5390953067053479
bible,25,gov,1,gov,-127.08056045382071,948.552170853677,-999.9999999999999,-141.76957141302063,66.82541658104421,0.10689599580154893,0.8402714965794927
bible,25,gov,10,flores,-180.254170385968,941.7541698537568,-999.9999999999984,44.708780614896284,-104.4483338212168,2.174813593312441,3.947375085713078
bible,25,gov,10,bible,92.77858316876417,966.0007140585448,-999.9999999999999,-815.3431903896732,533.6969262339773,0.4149997178178886,1.02485833311273
bible,25,gov,10,gov,99.27339804421597,577.0983286855076,-608.7186290615683,-581.3988578234472,430.2629672590777,1.8046246845928954e-13,0.15038359965404577
bible,25,gov,25,flores,-169.6622884004548,943.084979816746,-999.9999999133145,21.64370202067916,-90.52507957643256,2.107075373477809,3.8371545800808837
bible,25,gov,25,bible,152.10581285607518,970.9967403360425,-999.9999999999999,-999.9999999999999,673.1948751787769,0.22841745188175486,0.310374593350102
bible,25,gov,25,gov,126.02985432138001,365.08732378205013,-386.48456486609285,-538.0420459219754,420.6537500637716,4.560776726487237e-14,0.2530380417154463
bible,25,gov,50,flores,32.08756862857748,-7.971124159150506,-13.392046678149256,-3.4034672258650187,-18.8587125648692,7.162927182727521e-09,1.5345213908797157
bible,25,gov,50,bible,10.307874561418418,-3.667151481938367,-6.5316818216365835,8.918260645393683,-3.8521246906737323,6.180686246179992e-09,0.690314623308225
bible,25,gov,50,gov,6.866679531669733,15.870401864945077,-36.57223255443125,26.97126905549055,35.283479516754845,1.3731673682451997e-08,3.02212897083336
bible,1,gov,1,flores,-32.847802006114975,957.5145564860737,-999.9999999999999,-442.12425432331935,257.91822445090946,0.7344050627674895,1.9641925507407803
bible,1,gov,1,bible,27.006709160741256,964.3917866004755,-999.9999999997659,-627.6095583502735,392.040920842576,0.03840174608564706,1.0415423427454693
bible,1,gov,1,gov,153.3372135709965,977.7381482677303,-999.9999999999999,-999.9999999999999,682.9371005915311,0.7690076899866488,0.7736209257410751
bible,1,gov,10,flores,-46.010289846771066,953.8278314219763,-999.9999999999999,-363.1390230260683,188.65238479623247,2.1065043460114863,3.687541671453306
bible,1,gov,10,bible,147.02156345620455,972.9302966370147,-999.9999999999999,-991.773937449243,664.41344714406,0.04897907561492354,0.06887499285735472
bible,1,gov,10,gov,170.60567995641634,647.4669765570453,-676.0608016519813,-834.9080297013921,607.8475033822965,3.047888780759993e-14,0.5454744632309758
bible,1,gov,25,flores,-112.51783810343112,948.1958597761708,-999.9999999999519,-151.70145885703613,33.28081775579646,2.2232079572910735,4.024131478601131
bible,1,gov,25,bible,152.63391368148686,953.2657625619884,-979.3734855169532,-999.9999999999999,674.7910430391485,0.03292863243670533,0.04860790143984086
bible,1,gov,25,gov,69.68654402205432,627.3468019531233,-665.7665189639923,-523.1178612389011,393.1303558074574,1.534203111594725e-12,0.4838003816511602
bible,1,gov,50,flores,31.329953005141764,-8.789252940007072,-13.821856356114074,-2.461173532884233,-18.476118133481272,3.185404313767681e-09,1.4709059962385629
bible,1,gov,50,bible,8.351798936455873,-7.074884834587191,2.031873656439781,4.738479802949888,0.6947420289022704,3.023078863011525e-09,0.6497284796280396
bible,1,gov,50,gov,13.053200619568482,-11.502669904083131,-11.476999156795321,27.607271677634817,35.50702712502591,6.218273995494704e-10,3.7703453807873326
bible,10,gov,1,flores,-174.43337968976576,943.3328628345217,-999.999999538499,-6.927074369089347,-57.45460303732581,0.8962137716294085,2.1135680028829924
bible,10,gov,1,bible,-126.01912367789969,952.8880054067671,-999.99999999618,-168.38363971490438,59.64763461342931,0.36401873465658924,1.1965450422363757
bible,10,gov,1,gov,-80.68674862865116,951.663913213789,-999.9999999999696,-282.469055782759,168.05614380153315,0.042904678527464095,0.8144815086251554
bible,10,gov,10,flores,-165.13196722111616,944.0290114113448,-999.9999999797562,0.05691358571455493,-74.52302647885415,2.0492784527891383,3.666027032724975
bible,10,gov,10,bible,149.9611697708958,971.4967858536594,-999.9999999999999,-989.5952325950313,658.9728071736308,0.25361158446817195,0.35445690700059
bible,10,gov,10,gov,117.2117471065898,576.354170977464,-604.8776814657887,-635.690002541379,469.3213447539962,2.135237077924356e-13,0.2201774652642789
bible,10,gov,25,flores,-167.5864827242479,944.6819997655441,-999.9999999999994,14.214596455517544,-86.32442210679561,2.123834819099142,3.843819292266778
bible,10,gov,25,bible,151.7853759309013,969.4525428262846,-999.9999999999999,-999.9999999999999,674.1231106075913,0.26136231432834595,0.3630068442973647
bible,10,gov,25,gov,109.48305351285319,457.5631385998891,-484.2502305830892,-541.2039074672202,415.73422599630794,1.0845116448682773e-11,0.45420768841456205
bible,10,gov,50,flores,30.869931655304704,-7.594337880773377,-12.801778037562581,-2.132448529971179,-19.23556073108842,5.002985420913649e-09,1.2399658885627134
bible,10,gov,50,bible,11.945327332436207,-2.7474312314853093,-7.824352857607911,1.755477652893589,1.3911871538930798,6.408454186215152e-09,1.0315092166857152
bible,10,gov,50,gov,14.605037909956431,-22.137332089704735,2.2413449386672815,28.570404698486836,35.260028622735554,5.902018221916136e-10,3.828414206468382
