train set size,c0,c1,c2,rmse,kfold rmse
1,3.7233181513958047,-1.774256762021539e-08,-4.60579447355038e-09,8.498501716758005,8.2281335267548
10,5.15879132404795,-4.238007638367314,-1.689899931198319e-08,13.997684022407922,13.886346218057344
25,7.261647190852364,-4.150040804918019,-6.879835953215007e-08,15.566910994583832,15.448968871506096
50,17.74832902420025,-7.845926006299793e-09,-0.00816356542698338,17.25124806426318,18.339312207982946
