language to,c0,c1,rmse,kfold rmse
ka,-3.601969447053557,36.359562017786175,9.733491271382706,9.748501869850143
gu,1.6720718982480987,33.10594637885442,9.733743917271267,9.751068610608899
hi,-1.4752573308394425,42.97358985732736,10.103388175997189,10.126222637255184
si,-1.677811336081317,43.639009602594314,14.366543505302928,14.385185760021123
ta,-1.2546511282555375,37.68100700094643,11.337075825756164,11.350541527543943
