train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.958471604106933,-1.5484180486332426,-6.714309983986807e-09,8.931185819559682,8.989602677089819
1,gov,3.5503571035975523,-0.9880782387017979,-1.6868725917459173e-10,10.118859930119086,9.94592933658582
10,flores,1.870254572189696,-1.324270921098992,-7.718879078012748e-09,5.732771936227306,5.66865857593951
10,bible,5.214210814858292,-1.087978735738667,-8.88495882965577e-09,13.509244403240723,13.949787757844978
10,gov,7.198481296169463,-0.9481641414756221,-8.50155950751009e-09,17.478564382735478,17.225584202684473
25,flores,2.5192515878735113,-1.2270339581389254,-5.457044235454106e-09,6.837310147536794,6.644513249495386
25,bible,6.147360279609147,-1.0713811633595882,-1.3015558271661732e-08,15.397924941785199,15.89875435865196
25,gov,8.247233064134663,-0.9078703694995709,2.1374407570331266e-08,19.387560619401654,19.095738797400344
50,flores,2.5203393175666826,-1.818317372929772,-0.1424241084234914,2.305748510267041,3.6200763056329683
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,23.82425200661554,-0.9797615909449691,0.8505443499873574,7.160075905613379,19.071443622005937
